work_key	canonical	htid_count	pd_count	record_count	matched_oclc	oclc_tried	sample_htids
OL4985304W	0	1	0	1	616728	1	uc1.$b105829
OL4985366W	0	3	3	1	2532965	3	uc2.ark:/13960/t7gq6s637|coo1.ark:/13960/t6g16jd3v|nyp.33433074833520
OL498556W	0	1	0	1	13535277	10	uc1.31822002705176
OL4985642W	0	0	0	0		2	
OL4985722W	0	1	0	1	101937	2	mdp.39015008791066
OL4985723W	0	1	0	1	2480	1	umn.31951002163660x
OL4985827W	0	0	0	0		2	
OL498623W	0	1	0	1	18165069	10	inu.39000004342338
OL4987204W	0	4	4	1	13462622	3	uc2.ark:/13960/t4nk36m67|hvd.hx5ehp|coo1.ark:/13960/t51g18278
OL498784W	0	1	0	1	296124	4	uc1.32106002235841
OL499051W	0	1	0	1	5939277	1	mdp.39015043786493
OL4991198W	0	1	0	1	1821309	1	umn.31951002364172r
OL4991332W	0	1	0	1	18590193	2	uva.x001318755
OL4993121W	0	0	0	0		2	
OL4993590W	0	0	0	0		3	
OL4993591W	0	0	0	0		2	
OL4993600W	0	3	0	1	283093	1	uc1.b3687342|uc1.$b236207|mdp.39015011825661
OL4994340W	0	1	1	1	1448284	4	uc1.b3579207
OL4994342W	0	4	4	1	2845432	1	uc2.ark:/13960/fk95718770|hvd.hn1dtq|uc1.b3579214
OL4994345W	0	2	2	1	6589294	2	uc2.ark:/13960/t16m33b4x|uc1.b3579212
OL4994347W	0	3	3	1	8038734	2	uc2.ark:/13960/t94747b38|nyp.33433112006006|uc1.b3579211
OL4994348W	0	2	2	1	1447988	2	coo1.ark:/13960/t4bp0n73b|njp.32101068141868
OL4994350W	0	3	3	1	13461784	2	uc2.ark:/13960/t8cf9kn96|uc1.b3324614|nyp.33433074787601
OL4994351W	0	5	5	1	2040505	3	uc2.ark:/13960/t1cj89k68|uc2.ark:/13960/t2h70885q|osu.32435017982844
OL4994354W	0	2	2	1	1161255	6	uc2.ark:/13960/t74t6fn1w|hvd.hn1n59
OL4994355W	0	1	1	1	14145989	8	nyp.33433112005982
OL4994649W	0	0	0	0		1	
OL4995449W	0	0	0	0		1	
OL4996205W	0	1	0	1	5154340	2	pst.000005057122
OL4998696W	0	1	1	1	2160312	3	nyp.33433075746895
OL4998708W	0	1	1	1	2694766	2	osu.32435017842998
OL4998710W	0	2	2	1	2494245	1	uc1.l0081066383|uiuc.1450459
OL500108W	0	2	2	1	1989349	7	uc1.32106005508764|mdp.49015000493750
OL5004196W	0	1	1	1	1672035	1	uc1.b3116766
OL5004203W	0	2	0	1	284952	4	mdp.39015039904563|uc1.b4372389
OL5004285W	0	5	5	1	184665	4	uc2.ark:/13960/t1xd0td2v|uc1.$b250309|hvd.32044094195500
OL5004308W	0	0	0	0		1	
OL5004311W	0	2	2	1	5773391	1	nyp.33433107803086|coo1.ark:/13960/t0sq9f296
OL5004336W	0	6	6	1	1358911	2	nyp.33433074957501|uc2.ark:/13960/t4mk66s7s|mdp.39015051322348
OL5004338W	0	1	1	1	2214198	4	uva.x004506486
OL5005208W	0	1	0	1	601696	4	mdp.39015056246013
OL5005471W	0	2	2	1	1870526	1	nc01.ark:/13960/t6ww8628r|njp.32101068972296
OL5005477W	0	3	3	1	57268639	1	nc01.ark:/13960/t1qf9sc5b|hvd.hn5i5u|umn.319510007850811
OL5005478W	0	2	2	1	6544593	2	hvd.hw1xl1|nyp.33433082345996
OL5005488W	0	2	2	1	2540878	1	mdp.39015039740181|nyp.33433082478250
OL5005489W	0	0	0	0		1	
OL5005494W	0	1	1	1	2548307	3	hvd.hn5i5b
OL5005511W	0	0	0	0		1	
OL500565W	0	1	0	1	305577	2	mdp.39015003350140
OL5005670W	0	1	1	1	14955169	1	uva.x030765427
OL500574W	0	1	0	1	31951706	2	mdp.39076002193543
OL500576W	0	1	0	1	1826309	1	mdp.39015003350207
OL500582W	0	0	0	0		6	
OL500583W	0	0	0	0		6	
OL500584W	0	1	0	1	172840	4	uva.x000443738
OL5007058W	0	1	1	1	6547174	1	hvd.hxdj3f
OL500734W	0	1	1	1	10984452	2	nyp.33433071358166
OL500754W	0	1	0	1	1162055	9	uc1.31822004658860
OL50090W	0	1	1	1	1449956	4	inu.39000003581910
OL50098W	0	2	2	1	1812925	10	uva.x000450196|ia.ark:/13960/s2m7cq4fwcj
OL5010185W	0	5	5	1	392144	1	uc1.$b250305|uc2.ark:/13960/t55d8qt29|mdp.39015003936559
OL50101W	0	1	1	1	237515708	9	hvd.32044004713467
OL50102W	0	1	1	1	1517352	7	mdp.39015015358222
OL50103W	0	264	0	2	001605226	10	coo.31924065608618|rul.39030039231743|rul.39030039231842
OL5010547W	0	0	0	0		1	
OL50105W	0	2	2	1	5456044	8	mdp.39015015358214|uc1.b4669518
OL5011467W	0	2	2	1	702248	2	mdp.39015003684035|uc1.b4095503
OL5011488W	0	2	2	1	702280	3	uc1.$b242855|mdp.39015003684076
OL5015773W	0	0	0	0		1	
OL5016396W	0	0	0	0		1	
OL5018748W	0	1	1	1	3809741	1	uc2.ark:/13960/t7br8q676
OL5022366W	0	1	0	1	3544518	1	mdp.39015031228680
OL5022374W	0	1	0	1	144225003	1	mdp.39015074303846
OL50231W	0	1	0	1	67383288	4	hvd.32044061105540
OL5025322W	0	1	1	1	11886842	1	nyp.33433074862644
OL502544W	0	0	0	0		2	
OL5026102W	0	2	2	1	4154987	3	uc2.ark:/13960/t52f7k703|nnc1.1002152908
OL5027239W	0	3	3	1	2587331	1	uc2.ark:/13960/t6nz86v54|mdp.39015031226817|hvd.hxczr9
OL5027799W	0	2	0	1	2581011	1	mdp.39015031032231|uc1.b3960792
OL5029607W	0	10	10	1	992252	2	loc.ark:/13960/t8v98qt29|uc2.ark:/13960/t08w3bv35|hvd.hnjip4
OL5029608W	0	3	3	1	19020258	6	mdp.39015032050984|uva.x030759306|uc1.b5067930
OL5029610W	0	1	1	1	15203165	5	uc1.b5060506
OL5029645W	0	0	0	0		1	
OL5030252W	0	0	0	0		1	
OL5030256W	0	0	0	0		1	
OL5030258W	0	2	2	1	15159339	1	hvd.hn3i5j|nyp.33433082300884
OL5030260W	0	4	4	1	2311648	1	uc2.ark:/13960/t43r0q48r|hvd.hn1pvk|mdp.39015039414977
OL5030338W	0	1	1	1	13259153	1	nyp.33433076053580
OL5031905W	0	0	0	0		2	
OL5032449W	0	0	0	0		1	
OL5032650W	0	4	4	1	1045181	5	uc2.ark:/13960/t4xg9gc7m|mdp.39015028765611|hvd.32044050824010
OL503300W	0	3	0	1	2398657	2	uc1.b4091174|pst.000063451979|uc1.32106002122981
OL503301W	0	1	0	1	21638847	5	uc1.b4091449
OL503302W	0	1	0	1	1697722	5	uc1.32106002122999
OL5033347W	0	0	0	0		1	
OL5033353W	0	0	0	0		1	
OL5033359W	0	0	0	0		1	
OL5033368W	0	1	1	1	1822163	1	uva.x002743533
OL5033371W	0	0	0	0		2	
OL5033372W	0	0	0	0		2	
OL5033378W	0	1	0	1	12739873	1	cub.p103032506013
OL5033379W	0	0	0	0		1	
OL5033384W	0	1	0	1	1812308	1	cub.u183039235357
OL5033387W	0	0	0	0		1	
OL5033389W	0	0	0	0		1	
OL5033392W	0	1	0	1	12739769	2	cub.p103032506014
OL5033393W	0	0	0	0		1	
OL5033395W	0	0	0	0		1	
OL5033397W	0	0	0	0		1	
OL5033400W	0	1	0	1	1815973	1	hvd.hnp4mw
OL5033402W	0	1	0	1	11967097	2	mdp.39015063973039
OL5033403W	0	0	0	0		1	
OL5033407W	0	0	0	0		3	
OL5033408W	0	0	0	0		1	
OL5033410W	0	0	0	0		2	
OL5033412W	0	2	0	1	3864341	3	uc1.$b154377|txu.059173024368765
OL5033413W	0	1	0	1	1815790	1	cub.p103052012013
OL5033415W	0	1	0	1	3701388	1	hvd.hn5r6h
OL5033417W	0	1	1	1	12678010	1	cub.p103032507009
OL5033419W	0	1	1	1	29281988	4	nnc2.ark:/13960/t34187x1q
OL503366W	0	2	2	1	1463176	10	mdp.39015027413221|mdp.39015027413239
OL5034116W	0	0	0	0		1	
OL503413W	0	2	2	1	1003300	10	hvd.hw1xb9|uiug.30112082009603
OL503424W	0	2	2	1	12578900	10	uiuo.ark:/13960/t6m04225p|uiug.30112073225309
OL503462W	0	3	3	1	3383048	1	mdp.39015065364815|uc2.ark:/13960/t3gx46b17|hvd.32044085700060
OL503463W	0	5	5	1	1516968	4	mdp.39015008587589|uc2.ark:/13960/t87h1gc89|hvd.32044021201579
OL503472W	0	3	3	1	1909405	8	hvd.32044085699999|coo.31924026811913|umn.319510023697855
OL503478W	0	2	0	1	1335320	10	uc1.31822006901896|uc1.31822027043223
OL503483W	0	3	3	1	2382282	3	mdp.39015027661894|uc2.ark:/13960/t6542x68v|uc1.b4366136
OL503486W	0	3	3	1	3000739	3	mdp.39015065364567|uc2.ark:/13960/t4kk95v73|uc1.b4366142
OL503489W	0	1	0	1	12626622	10	uc1.$b82717
OL503503W	0	1	0	1	2162211	10	uc1.31822004776753
OL503512W	0	1	0	1	17064226	10	mdp.39015012401033
OL503529W	0	2	2	1	1472494	10	hvd.32044010320687|mdp.39015005186591
OL5035490W	0	3	3	1	1513379	2	uc2.ark:/13960/t8cf9k57z|uc1.$b308252|hvd.hxczrp
OL5035497W	0	3	3	1	1045265	4	uc2.ark:/13960/t1mg7gv23|mdp.39015003859769|uc1.$b275473
OL503565W	0	9	0	1	34078860	10	uiug.30112025180362|ien.35556027223056|ien.35556032515504
OL5035726W	0	4	4	1	1130835	3	uc2.ark:/13960/t23b5wm4c|uc2.ark:/13960/t91834s4c|hvd.32044080944382
OL5035743W	0	4	4	1	284467	8	uc2.ark:/13960/fk3cz3296r|uc1.b4095530|mdp.39015013152593
OL503589W	0	3	3	1	10836354	10	uiuo.ark:/13960/t4km47c2p|uiuo.ark:/13960/t6547qc14|ia.ark:/13960/t82j9rw9n
OL5036143W	0	1	0	1	5113321	1	nyp.33433006342889
OL503616W	0	3	0	1	5751516	10	mdp.39015002997941|mdp.39015035335531|uc1.31822000236026
OL503626W	0	2	2	1	1620807	10	ia.ark:/13960/t1dj8rs55|mdp.39015012105733
OL5036813W	0	2	0	1	997384	1	mdp.39015017659643|mdp.39015031236857
OL5036822W	0	1	0	1	1496627	9	mdp.39015008666169
OL5036855W	0	2	0	1	1216050	6	mdp.39015009016752|mdp.39015027252645
OL5036895W	0	2	0	1	577671	2	mdp.39015000000409|mdp.39015005146942
OL5036903W	0	3	0	1	19074007	2	mdp.39015001783094|mdp.39015031237012|uc1.b4093235
OL5036916W	0	0	0	0		1	
OL5036918W	0	1	1	1	1416630	1	mdp.39015008989561
OL5036922W	0	5	2	1	1346970	3	iau.31858041071683|mdp.39015005750073|mdp.39015066409247
OL5036928W	0	2	0	1	1448282	4	uc1.$b102732|mdp.39015014607850
OL5036929W	0	0	0	0		2	
OL5036933W	0	1	0	1	603744	5	uc1.b3872886
OL5036935W	0	1	0	1	1521422	5	mdp.39015010257221
OL5036940W	0	1	0	1	4369538	2	mdp.39015047661288
OL5036943W	0	1	0	1	2279601	3	mdp.39015000955339
OL5036949W	0	2	0	1	178197	10	miun.abs2418.0001.001|mdp.39015053765627
OL5036952W	0	1	0	1	2186599	10	mdp.39015014381084
OL5036953W	0	1	0	1	136719	10	mdp.39015047660967
OL5036954W	0	1	1	1	1023808	10	mdp.39015003756684
OL5036989W	0	2	2	1	2996624	2	mdp.39015063545928|nyp.33433074846258
OL5036991W	0	1	1	1	944750	1	umn.319510020248469
OL5036993W	0	1	1	1	2475207	1	uc1.$b236089
OL5036997W	0	1	1	1	3060502	1	hvd.hn1pt8
OL5037006W	0	1	1	1	5432745	3	osu.32435018480228
OL5037011W	0	2	2	1	3160784	4	nyp.33433074845979|uc2.ark:/13960/t4gm8218m
OL5037450W	0	3	3	1	2516892	2	uc2.ark:/13960/t9862qt7d|uc1.$b158496|coo1.ark:/13960/t60583t44
OL5038074W	0	1	1	1	12029471	1	nyp.33433111626010
OL503904W	0	6	6	2	1562038	8	mdp.39015001536195|mdp.39015005695823|umn.319510016643726
OL503905W	0	1	0	1	11129918	10	uc1.b3881620
OL5040728W	0	0	0	0		1	
OL5042253W	0	1	1	1	25155051	1	osu.32435064820632
OL504236W	0	1	0	1	1090423	2	mdp.39015008096532
OL504346W	0	1	0	1	1720592	8	ufl.31262045493912
OL5043701W	0	1	0	1	1618534	1	osu.32435015020415
OL5043706W	0	2	0	1	21722115	3	uc1.$b322947|mdp.39015066053557
OL5043964W	0	4	4	1	1300990	1	hvd.hn6prq|coo1.ark:/13960/t23b6m92f|mdp.39015063739810
OL5043965W	0	1	1	1	1301032	1	uc1.$b299575
OL5043972W	0	2	2	1	1293749	2	hvd.hxdhj4|osu.32435075957746
OL5043976W	0	3	3	1	1300942	1	uc2.ark:/13960/t11n7xv2x|hvd.hn6prn|nyp.33433082481296
OL5043977W	0	4	4	1	814156	2	uc2.ark:/13960/t6h12vp7w|mdp.39015059389893|hvd.hxdhja
OL5043978W	0	2	2	1	1648552	2	uc2.ark:/13960/t4wh2g65s|mdp.39015016768122
OL5043980W	0	4	4	1	1293754	1	uc2.ark:/13960/t7gq6sf8s|uc1.$b322922|hvd.hxdhj2
OL5043982W	0	3	3	1	3320343	1	uc2.ark:/13960/t2j679z3r|uc1.$b299574|hvd.hxdhj1
OL5043983W	0	6	6	1	2761813	4	loc.ark:/13960/t5r78gb92|loc.ark:/13960/t89g5sb3z|uc2.ark:/13960/fk1pg1hq56
OL5043984W	0	4	4	1	1293728	2	uc2.ark:/13960/t9m32ps7m|uc1.$b86248|hvd.32044019388404
OL5043985W	0	11	11	1	8665003	2	hvd.hn1l6r|hvd.hn1ukk|hvd.hn256z
OL5043986W	0	2	2	1	1293735	1	mdp.39015063739802|nyp.33433082485941
OL5043987W	0	3	3	1	1293741	2	hvd.hxdhj9|mdp.39015007000493|nyp.33433082174610
OL5043988W	0	8	8	1	228674809	8	uc2.ark:/13960/fk0zp3w00z|uiuo.ark:/13960/t8pc31j35|uc2.ark:/13960/t24b2z77w
OL5046932W	0	1	1	1	5338567	3	hvd.ml1n5t
OL5050478W	0	0	0	0		1	
OL5050481W	0	0	0	0		1	
OL50530W	0	1	1	1	1097686	1	uc1.$b325985
OL50533W	0	2	0	1	997753	2	uc1.b3512667|mdp.39015011573881
OL505362W	0	1	0	1	281001	1	uc1.b3687410
OL5053709W	0	3	0	1	1617607	3	uc1.$b111803|mdp.39015009095137|mdp.39015028739210
OL5053711W	0	1	0	1	2005889	3	ien.35556018100800
OL505438W	0	2	0	1	287966	4	uc1.b4091335|mdp.39015002138587
OL505439W	0	1	0	1	10799322	10	mdp.39015046410539
OL5054745W	0	0	0	0		3	
OL505583W	0	1	0	1	15365790	10	uc1.32106016127042
OL505605W	0	1	1	1	189139	4	mdp.39015014760154
OL505651W	0	1	0	1	27245005	10	pst.000021106644
OL505669W	0	2	0	1	2493975	2	uc1.$b243474|mdp.39015025366959
OL505678W	0	0	0	0		1	
OL505730W	0	2	2	1	1162908	10	uc2.ark:/13960/t2t43mj5b|uc1.$b243461
OL505740W	1	2	2	1	16209082	10	uc2.ark:/13960/t9862pc2r|uc1.b4089163
OL505752W	0	1	0	1	1801569	10	mdp.39015030706413
OL5057537W	0	1	0	1	2993594	1	mdp.39076002772395
OL5057540W	0	0	0	0		1	
OL5057560W	0	0	0	0		1	
OL5057564W	0	1	0	1	2993646	2	mdp.39076002789795
OL5057572W	0	1	0	1	1283432	2	mdp.39076002789787
OL505781W	0	2	2	1	11239334	10	uc1.l0082629411|coo1.ark:/13960/t81j9zp94
OL505788W	0	1	0	1	3210716	1	osu.32435079411880
OL505790W	0	0	0	0		1	
OL505792W	0	2	0	1	296782	2	mdp.39015006586864|mdp.39015008874748
OL505794W	0	1	0	1	1162927	6	mdp.39015030706405
OL505813W	0	1	0	1	1550593	1	uc1.$b106196
OL505827W	0	1	0	1	421705	2	inu.30000055053452
OL505841W	0	2	0	1	1810026	2	uc1.$b275927|uiug.30112051361431
OL505850W	0	4	4	1	365851	1	uc2.ark:/13960/t06w9dv3n|hvd.32044050960715|nyp.33433074892740
OL505874W	0	1	0	1	2077892	1	inu.30000008560199
OL505881W	0	3	0	1	1162596	2	uc1.$b106202|uiug.30112051361316|mdp.39015025104848
OL505882W	0	2	2	1	214771182	3	uc2.ark:/13960/t63490f8v|mdp.39015066949598
OL505890W	0	1	1	1	162538	2	hvd.32044018987289
OL505891W	0	1	0	1	8151483	2	mdp.39015008169248
OL505892W	0	2	0	1	1535145	2	mdp.39015025031991|uc1.$b106204
OL505902W	0	2	2	1	1557776	2	mdp.39015030706470|uc1.b3477936
OL505912W	0	1	0	1	22693	3	mdp.39015066057996
OL505913W	0	1	1	1	1420593	4	inu.30000035052244
OL505915W	0	2	0	1	1651213	3	uc1.$b106200|mdp.39015001145211
OL505917W	0	1	0	1	2493980	4	mdp.39015003934885
OL505920W	0	2	0	1	2494703	2	uc1.$b243467|mdp.39076005049783
OL505921W	0	1	0	1	7561211	3	uc1.$b106208
OL505922W	0	2	0	1	365972	2	mdp.39015030706454|uc1.$b243476
OL505924W	0	1	0	1	213780290	8	uc1.b4089165
OL505926W	0	1	0	1	22663774	4	inu.30000020646570
OL505927W	0	1	0	1	2987761	5	mdp.39015004087915
OL505930W	0	3	0	1	365853	4	uc1.b4422195|mdp.39015008632179|mdp.39015049234944
OL505932W	0	2	0	1	2493992	8	mdp.39015048899929|uc1.b4089212
OL505933W	0	1	0	1	10731276	7	mdp.39015004990704
OL505934W	0	2	0	1	1193547	5	uc1.$b106201|umn.31951002002768p
OL505935W	0	1	0	1	1425825	6	mdp.39015014841145
OL505936W	0	1	0	1	11065854	10	mdp.39076006766591
OL505938W	0	3	3	1	2473483	10	nyp.33433112070747|uc2.ark:/13960/t6h131h2p|mdp.39015030944311
OL505940W	0	2	2	1	3106688	4	uc1.$b243466|mdp.39015008199716
OL505941W	0	1	0	1	4083426	6	inu.30000047612951
OL505944W	0	2	0	1	20618018	10	mdp.39015000692783|mdp.39015040352752
OL505945W	0	8	0	1	170434	9	mdp.39015003627489|mdp.39015004004761|uc1.32106006266602
OL506114W	0	2	0	1	664389	6	mdp.39015066051825|uc1.b4089522
OL5061945W	0	1	1	1	1999508	1	uc2.ark:/13960/t44q7tq3t
OL5062485W	0	0	0	0		1	
OL5062578W	0	1	0	1	1221916	2	osu.32435007253503
OL506450W	0	1	0	1	1116950	7	uiug.30112002607130
OL5065392W	0	0	0	0		2	
OL5066246W	0	0	0	0		1	
OL5066268W	0	0	0	0		1	
OL5068052W	0	1	0	1	3658464	1	uc1.$b114426
OL506936W	0	0	0	0		1	
OL507196W	0	0	0	0		1	
OL507208W	0	0	0	0		2	
OL507234W	0	0	0	0		1	
OL507244W	0	0	0	0		2	
OL507303W	0	7	7	1	1898456	5	uc2.ark:/13960/t74t6gg6g|uc1.$b249870|hvd.hwrfe1
OL507305W	0	3	3	1	3021520	4	hvd.32044025028622|coo1.ark:/13960/t7mp5kz15|uc1.b3578397
OL507315W	0	1	1	1	2955099	4	uiug.30112003032213
OL507318W	0	1	0	1	8499	1	uc1.$b794574
OL507321W	1	4	4	1	1900142	10	uc2.ark:/13960/t29883n91|uc1.$b249876|hvd.hwk6s4
OL507323W	0	2	2	1	15133587	1	uc1.c004175867|uc2.ark:/13960/t1wd3q50b
OL507324W	0	6	6	1	03108599	3	nc01.ark:/13960/t9c54p837|hvd.32044024286767|coo1.ark:/13960/t83j41s0p
OL507328W	0	1	1	1	1883418	4	uiuc.2657079_001
OL507334W	0	4	4	1	7145782	3	uc1.$b249214|hvd.hnqp8a|hvd.hwk6s2
OL507335W	0	1	0	1	22637	7	inu.30000011853938
OL507339W	0	7	7	1	1347564	3	uc2.ark:/13960/t6n01133x|mdp.39015009238877|uc1.$b247124
OL507340W	0	1	0	1	208845	3	mdp.49015000525775
OL507342W	0	2	2	1	12401442	2	uc1.$b308297|uc1.b3332186
OL507357W	0	3	3	1	11855873	1	uc2.ark:/13960/t46q2270q|nnc1.cu58376011|uc1.b3332185
OL507361W	0	3	3	1	995918	2	uc2.ark:/13960/t9765b56p|mdp.39015020092329|njp.32101063691156
OL507367W	0	6	6	1	4090372	3	uc2.ark:/13960/t8ff3nd8r|uc1.$b249869|hvd.hn2tzd
OL507370W	0	1	0	1	22638	5	pst.000045744419
OL507371W	0	4	4	1	996512	3	uc2.ark:/13960/fk6154f291|hvd.hnqp85|uc1.b4104268
OL507373W	0	7	7	1	00996296	4	uc2.ark:/13960/t4wh2fj4c|uc1.$b249875|hvd.32044009636879
OL507377W	0	5	5	1	3442907	10	uc1.b5507510|msu.31293029299975|uc2.ark:/13960/t48p5vp0g
OL507380W	0	2	2	1	258976	5	uc2.ark:/13960/fk82j68p2t|uc1.b4722572
OL507381W	0	1	1	1	11333709	6	pst.000018963083
OL507382W	0	8	8	1	996577	6	uc2.ark:/13960/t6736nc2p|uc1.$b251141|hvd.32044018105874
OL507384W	0	1	1	1	1167728	3	njp.32101063691164
OL5078240W	0	1	1	1	15725402	2	mdp.39015080112488
OL5078671W	0	0	0	0		1	
OL5079808W	0	3	3	1	2208848	1	loc.ark:/13960/t5fb56r0w|hvd.32044024248924|hvd.32044105247530
OL5079839W	0	1	1	1	1637667	1	nyp.33433076048671
OL5080043W	0	0	0	0		1	
OL5080503W	0	1	1	1	4726699	2	osu.32435058048505
OL5080534W	0	2	0	1	312174	2	uc1.32106001690483|uc1.$b114424
OL5080739W	0	3	3	1	1988989	1	uc2.ark:/13960/t2c826q3m|uc1.b3624882|loc.ark:/13960/t1jh3w891
OL5080771W	0	1	1	1	2200116	1	uiug.30112002413612
OL5081131W	0	5	5	1	716133	2	uc2.ark:/13960/t5gb21873|uc1.$b250292|loc.ark:/13960/t9q256f4m
OL5081134W	0	4	4	1	1814357	2	nc01.ark:/13960/t7kp9323w|hvd.hn1shj|coo1.ark:/13960/t73v04j60
OL5081141W	0	0	0	0		2	
OL5081375W	0	1	1	1	1344811	2	mdp.39015035045304
OL5081404W	0	0	0	0		1	
OL5081416W	0	2	2	1	1351847	1	uva.x000390356|mdp.39015059478654
OL5081418W	0	0	0	0		1	
OL5081421W	0	1	1	1	3772926	2	nyp.33433076074271
OL5081426W	0	2	2	1	2576596	1	hvd.hxdldk|uc1.$b298768
OL5081432W	0	3	3	1	13403255	2	hvd.hn3gim|uc2.ark:/13960/t0ht2mt2n|uc1.$b298769
OL5081616W	0	0	0	0		2	
OL5081617W	0	1	1	1	18235907	4	hvd.hn3a8s
OL508657W	0	0	0	0		1	
OL508668W	0	0	0	0		1	
OL508669W	0	0	0	0		1	
OL50876W	0	1	1	1	1319266	1	uc1.$b308020
OL5087854W	0	1	0	1	279321	2	uva.x000351658
OL5087858W	0	2	2	1	10774877	5	mdp.39015003939413|hvd.32044004374559
OL50879W	0	4	4	1	174199	2	uc1.$b243731|coo1.ark:/13960/t54f2c12m|mdp.39015033609358
OL50880W	0	1	1	1	12601138	4	hvd.hn1k59
OL50881W	0	4	4	1	1319238	4	uc2.ark:/13960/t8w951f28|hvd.32044009836701|coo1.ark:/13960/t0wq0j599
OL50882W	0	5	5	1	2204996	2	uc2.ark:/13960/t55d8pr3g|uc2.ark:/13960/t1zc7tz8j|mdp.39015033609366
OL50883W	0	1	1	1	18261947	6	hvd.hnqmjn
OL50884W	0	4	4	1	1220257	4	mdp.39015004283514|uc2.ark:/13960/t6tx36f8h|uc1.$b103241
OL50885W	0	1	1	1	12756566	6	wu.89018124115
OL5092169W	0	1	0	1	1427534	1	uiug.30112002080999
OL5092587W	0	1	1	1	2963425	1	coo.31924014519320
OL50939W	0	0	0	0		9	
OL5096503W	0	0	0	0		1	
OL5096695W	0	0	0	0		1	
OL5096762W	0	0	0	0		2	
OL5096765W	0	1	0	1	2133346	4	uc1.$b244727
OL5096769W	0	0	0	0		3	
OL5096775W	0	0	0	0		3	
OL5096776W	0	0	0	0		5	
OL5096777W	0	0	0	0		3	
OL5096783W	0	0	0	0		4	
OL5096900W	0	3	3	1	3613103	1	loc.ark:/13960/t18k82332|uc2.ark:/13960/t23b5xp55|hvd.32044044485670
OL509809W	0	1	1	1	1598685	2	uc2.ark:/13960/t8x922d3w
OL509810W	0	2	2	1	1145906730	2	wu.89098018492|pst.000006060831
OL509824W	0	4	4	1	1596145	3	uc2.ark:/13960/t1mg7g999|uc1.$b249490|hvd.32044077334183
OL509825W	0	4	4	1	1596163	3	uc2.ark:/13960/t2v40nh3h|uc2.ark:/13960/t2w37mv17|uc1.$b249392
OL50982W	0	0	0	0		3	
OL509865W	0	28	0	1	1159005	2	iau.31858018061345|uc1.31822021435607|mdp.39015010378274
OL509884W	0	1	0	1	10045950	3	mdp.39015010471400
OL509885W	0	1	0	1	362312	2	mdp.39015003675363
OL5099027W	0	0	0	0		2	
OL509919W	1	2	0	1	3148820	8	uc1.$b389744|uc1.b4410175
OL509927W	0	3	3	1	10422223	3	uc2.ark:/13960/t3qv3mq93|uc1.b3346920|uc1.b3834538
OL50993W	0	0	0	0		2	
OL509952W	0	0	0	0		5	
OL509967W	0	1	0	1	682346	1	uc1.b3834533
OL509972W	0	4	4	1	9731409	1	hvd.32044086887304|coo1.ark:/13960/t88g95p17|uc2.ark:/13960/t9086835c
OL509974W	0	2	2	1	4709795	1	hvd.32044058129842|nyp.33433075727887
OL509976W	0	1	0	1	50056550	3	mdp.39015055182078
OL509984W	0	4	4	1	362307	2	miun.abr8317.0001.001|uc1.$b244285|mdp.39015003675280
OL510006W	0	1	1	1	1836840	10	mdp.39015066051916
OL510012W	0	2	2	1	11491314	4	uc2.ark:/13960/t6pz5cc91|uc1.b4095363
OL510013W	0	3	3	1	1023520	6	mdp.39015003675264|uc1.b4095606|osu.32435053565057
OL510017W	0	1	1	1	1117932	7	mdp.39015002606757
OL5101945W	0	0	0	0		1	
OL5102177W	0	0	0	0		1	
OL5102179W	0	1	1	1	2432780	1	uc1.$b242676
OL5102187W	0	0	0	0		1	
OL5102196W	0	1	0	1	3265624	2	uva.x000133620
OL5102203W	0	1	1	1	1162680	1	mdp.39015008963723
OL5102205W	0	1	0	1	596498	2	umn.31951001829860e
OL5102207W	0	4	0	1	289170	2	mdp.39015048901733|mdp.39015031608030|uc1.b3710901
OL5102208W	0	0	0	0		2	
OL5102213W	0	0	0	0		2	
OL5102214W	0	1	0	1	1741006	2	uc1.$b242663
OL5102215W	0	1	0	1	492211	1	uc1.32106002127196
OL5102216W	0	4	0	1	288730	1	mdp.39015048901485|mdp.39015035314304|mdp.39015066236210
OL5102217W	0	1	0	1	289251	3	uc1.b3710898
OL5102219W	0	4	3	1	13165087	4	uc1.$b102224|mdp.39015011560235|mdp.39015028732702
OL5102220W	0	3	0	1	11755455	5	uc1.$b102235|uc1.b3710894|mdp.39015008700273
OL5102221W	0	3	0	1	288727	9	uc1.b4422514|mdp.39015008300827|mdp.39015029907592
OL51023W	0	0	0	0		4	
OL5102897W	0	1	1	1	3174575	4	mdp.39015016781372
OL5102898W	0	1	0	1	1827017	4	osu.32435016660854
OL5103657W	0	1	0	1	52709688	10	mdp.39015069108853
OL5104246W	0	1	0	1	1180777	2	uc1.b4381206
OL5104511W	0	3	0	1	284664	3	uc1.$b101889|uc1.b3688149|mdp.39015063550084
OL51052W	0	0	0	0		7	
OL5107579W	0	0	0	0		2	
OL5107636W	0	1	0	1	12191708	5	inu.39000000919170
OL5107637W	0	2	0	1	2357105	5	mdp.39015027247314|mdp.39015053788629
OL5107638W	0	1	0	1	40153	6	uva.x000413263
OL510886W	0	0	0	0		10	
OL5110572W	0	0	0	0		4	
OL5110841W	0	0	0	0		1	
OL5110850W	0	3	3	1	2921563	1	uc2.ark:/13960/t73t9dw5c|mdp.39015063545985|nyp.33433074846548
