work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	wk_norm	match_method	match_score
OL288997W	3	1	Orlóff and his wife;	1901	0.89	1.0	mdp.39015004142223|mdp.49015000495615|nyp.33433067272306	/works/OL288997W	oclc	
OL289005W	3	1	Stories of the steppe	1918	0.72	1.0	mdp.39015011802249|uc1.$b662157|uc2.ark+=13960=t89g5q54c	/works/OL289005W	oclc	
OL289026W	5	1	Creatures that once were men	1918	0.79	1.0	mdp.39015003535674|mdp.39015005605053|mdp.39015011029645|mdp.49015000495839|uc2.ark+=13960=t5p84b66c	/works/OL289026W	oclc	
OL289031W	3	1	The spy;	1908	0.85	1.0	mdp.39015065303078|uc1.32106006986217|uc2.ark+=13960=t1rf5rd4p	/works/OL289031W	oclc	
OL2895523W	2	1	The watcher and other weird stories	1894	0.88	1.0	uc1.b3324575|uc2.ark+=13960=t6k075m3z	/works/OL2895523W	oclc	
OL2895544W	5	1	The Purcell papers	1880	0.89	1.0	uc1.b250124|uc1.b250125|uc1.b250126|uiuo.ark+=13960=t2j681j7c|uiuo.ark+=13960=t44q8gh1d	/works/OL2895544W	oclc	
OL2899534W	1	1	Three crosses	1921	0.82	1.0	uc2.ark+=13960=t36110241	/works/OL2899534W	oclc	
OL2904831W	3	2	"Corporal Si Klegg and his ""pard"""	1900	0.89	1.0	uc1.b3548177|uc2.ark+=13960=t9f47sc4q|loc.ark+=13960=t5v69vz47	/works/OL2904831W	oclc	
OL29115502W	1	1	Beasts and super-beasts	1914	0.83	1.0	mdp.39015032333562	/works/OL29115502W	oclc	
OL2920687W	1	1	The pilot's voice	1916	0.84	1.0	nyp.33433074863360	/works/OL2920687W	oclc	
OL2921108W	3	1	The middle five	1900	0.89	1.0	nyp.33433081690798|uc1.b263211|uc2.ark+=13960=fk6930p907	/works/OL2921108W	oclc	
OL29269201W	1	1	Woodstock;	1909	0.73	1.0	mdp.39015039356186	/works/OL29269201W	oclc	
OL29309W	1	1	Golden fleece	1903	0.87	1.0	nyp.33433076049026	/works/OL29309W	oclc	
OL29311W	1	1	Her Serene Highness;	1902	0.81	0.999	uc1.$b358467	/works/OL29311W	oclc	
OL29313W	4	2	Susan Lenox	1917	0.9	1.0	mdp.39015059378169|mdp.39015059378276|nnc1.0022671838|nnc1.0022671846	/works/OL29313W	oclc	
OL29317W	3	1	George Helm	1912	0.89	1.0	mdp.39015063945987|uc1.b4103062|uc2.ark+=13960=t7cr5q25m	/works/OL29317W	oclc	
OL29318W	3	2	The hungry heart	1909	0.9	1.0	uc2.ark+=13960=t5z60dt6j|uc1.b3327560|uc2.ark+=13960=t6542sx74	/works/OL29318W	oclc	
OL29321W	1	1	The social secretary	1905	0.66	0.999	nnc1.1002210371	/works/OL29321W	oclc	
OL29322W	2	2	The husband's story	1910	0.89	1.0	wu.89099769580|uc1.$b358469	/works/OL29322W	oclc	
OL29323W	1	1	The master-rogue;	1903	0.89	1.0	mdp.39015063946126	/works/OL29323W	oclc	
OL29325W	3	1	White magic;	1910	0.89	1.0	mdp.39015063945961|uc1.b3327564|uc2.ark+=13960=t01z42r0z	/works/OL29325W	oclc	
OL29326W	4	1	Light-fingered gentry	1907	0.89	1.0	mdp.39015063946274|nnc1.cu58329161|nyp.33433076049091|uc2.ark+=13960=t47p8vk8t	/works/OL29326W	oclc	
OL29327W	1	1	The fortune hunter	1906	0.88	1.0	mdp.39015010946021	/works/OL29327W	oclc	
OL29328W	3	1	The plum tree	1905	0.88	1.0	nyp.33433076049166|uc1.b4103058|uc2.ark+=13960=t0ns0n446	/works/OL29328W	oclc	
OL29330W	1	1	The price she paid	1912	0.9	1.0	uc1.$b358690	/works/OL29330W	oclc	
OL29331W	2	1	The conflict;	1911	0.83	1.0	mdp.39015000545445|nyp.33433076049331	/works/OL29331W	oclc	
OL29332W	3	2	The fashionable adventures of Joshua Craig;	1909	0.89	1.0	mdp.39015063946282|uc2.ark+=13960=t21c1tv8t|nyp.33433076049034	/works/OL29332W	oclc	
OL29333W	2	1	The second generation	1916	0.84	1.0	uc1.b3327563|uc2.ark+=13960=t9959dr8w	/works/OL29333W	oclc	
OL29334W	1	1	The cost	1904	0.89	1.0	nyp.33433076049141	/works/OL29334W	oclc	
OL29335W	3	2	The grain of dust	1911	0.9	1.0	nyp.33433076049018|uc1.b4103057|uc2.ark+=13960=t6445k11x	/works/OL29335W	oclc	
OL29336W	2	1	The deluge	1905	0.89	1.0	mdp.39015058573703|nyp.33433076049505	/works/OL29336W	oclc	
OL2981503W	3	1	The Duke of Stockbridge;	1900	0.9	1.0	mdp.39015004259126|nyp.33433082294418|uc2.ark+=13960=t1ng4hq79	/works/OL2981503W	oclc	
OL2981506W	1	1	Looking backward, 2000-1887	1888	0.9	1.0	dul1.ark+=13960=t66401k8k	/works/OL2981506W	oclc	
OL2986870W	2	1	The foreigner	1909	0.89	1.0	njp.32101042850303|nyp.33433074864459	/works/OL2986870W	oclc	
OL2986872W	2	2	The patrol of the Sun Dance trail	1914	0.88	1.0	mdp.39015034807985|uc2.ark+=13960=t52f7mm89	/works/OL2986872W	oclc	
OL2986873W	3	1	Corporal Cameron of the North West mounted police;	1912	0.9	1.0	mdp.39015063549441|nyp.33433074859996|uc2.ark+=13960=t3222sw77	/works/OL2986873W	oclc	
OL2986875W	1	1	Glengarry school days;	1902	0.89	1.0	mdp.39015059377930	/works/OL2986875W	oclc	
OL2986877W	3	1	The sky pilot in No man's land	1919	0.89	1.0	mdp.39015059407935|nyp.33433082485537|uc2.ark+=13960=t1sf2nv4f	/works/OL2986877W	oclc	
OL2986878W	3	1	The major	1917	0.86	1.0	mdp.39015063549607|nyp.33433074864442|uc2.ark+=13960=t4rj4bj8x	/works/OL2986878W	oclc	
OL2986879W	2	1	The man from Glengarry;	1901	0.89	1.0	mdp.39015012342070|uc2.ark+=13960=t28913c1z	/works/OL2986879W	oclc	
OL2986880W	4	3	The prospector;	1904	0.9	1.0	uc2.ark+=13960=t26972107|mdp.39015056199717|nyp.33433074856398|uc2.ark+=13960=t75t3hz6b	/works/OL2986880W	oclc	
OL2986881W	6	2	The sky pilot	1899	0.89	1.0	nyp.33433074860002|uc2.ark+=13960=t13n2599r|mdp.39015059378094|mdp.39015066623300|uc1.b298809|uc2.ark+=13960=t35140t37	/works/OL2986881W	oclc	
OL2991413W	1	1	Lachmi Bai Rani of Jhansi	1901	0.87	1.0	uc2.ark+=13960=t9959d91p	/works/OL2991413W	oclc	
OL29925W	1	1	The curious book of birds	1903	0.86	1.0	uc2.ark+=13960=t3vt1h84r	/works/OL29925W	oclc	
OL29931W	2	1	The book of saints and friendly beasts	1900	0.89	0.999	uc2.ark+=13960=t9b56g747|wu.89007384340	/works/OL29931W	oclc	
OL30011W	1	1	The candy country	1900	0.85	0.996	njp.32101076123999	/works/OL30011W	oclc	
OL3001582W	4	2	The trail of '98;	1911	0.9	1.0	uc1.b4084802|uc2.ark+=13960=t2b85f249|nyp.33433075746457|uc2.ark+=13960=t77s7q639	/works/OL3001582W	oclc	
OL30027W	1	1	May flowers	1899	0.79	0.997	uc1.b238499	/works/OL30027W	oclc	
OL30033W	1	1	Jack and Jill	1907	0.84	1.0	uva.x000234979	/works/OL30033W	oclc	
OL30053009W	2	1	Swann's way	1922	0.89	1.0	mdp.39015004647742|uva.x000317563	/works/OL30053009W	oclc	
OL3026094W	2	1	Destination Chungking	1912	0.58	1.0	mdp.39015005580520|wu.89097346159	/works/OL3026094W	oclc	
OL3037866W	1	1	The judgment of peace;	1919	0.87	1.0	uc2.ark+=13960=t02z13w3s	/works/OL3037866W	oclc	
OL3037867W	4	1	Men in war	1918	0.8	1.0	mdp.39015022185501|nyp.33433082485388|uc1.b4084775|uc2.ark+=13960=t21c1xb8b	/works/OL3037867W	oclc	
OL3045976W	1	1	Pointed roofs	1919	0.82	0.996	nyp.33433075872352	/works/OL3045976W	oclc	
OL3045983W	4	2	Backwater	1919	0.84	1.0	mdp.39015002715038|nyp.33433075872337|uc1.b3047254|uc2.ark+=13960=t5r787t41	/works/OL3045983W	oclc	
OL3045984W	2	2	Deadlock	1921	0.89	1.0	uc2.ark+=13960=t2k64gm5g|uc2.ark+=13960=t9959fp9w	/works/OL3045984W	oclc	
OL3045986W	3	3	Honeycomb	1917	0.89	1.0	uc2.ark+=13960=t38053k96|coo.31924013216837|nyp.33433075872345	/works/OL3045986W	oclc	
OL3045988W	4	2	The tunnel	1919	0.89	1.0	mdp.39015002714957|uc2.ark+=13960=t94749s2f|njp.32101017393073|uc2.ark+=13960=t5m907411	/works/OL3045988W	oclc	
OL3046276W	3	1	Our casualty, and other stories	1918	0.88	1.0	mdp.39015063918984|nyp.33433074852801|uc2.ark+=13960=t2r49jt48	/works/OL3046276W	oclc	
OL3046296W	2	2	Minnie's bishop	1915	0.89	0.999	mdp.39015063918968|uc2.ark+=13960=t05x26w11	/works/OL3046296W	oclc	
OL3046314W	1	1	The search party	1909	0.87	1.0	njp.32101066122720	/works/OL3046314W	oclc	
OL3046318W	3	1	The red hand of Ulster	1912	0.84	1.0	mdp.39015063919008|uc1.b3578857|uc2.ark+=13960=t04x56035	/works/OL3046318W	oclc	
OL3046320W	3	2	The northern iron	1909	0.89	1.0	njp.32101066122746|mdp.39015063918992|uc2.ark+=13960=t4pk0fj4f	/works/OL3046320W	oclc	
OL3046321W	2	1	Spanish gold	1912	0.84	1.0	njp.32101066122712|uc2.ark+=13960=t39z93054	/works/OL3046321W	oclc	
OL3046991W	3	2	Ten tales	1890	0.89	1.0	mdp.39015033399893|uc2.ark+=13960=t23b5zv69|uc1.b317690	/works/OL3046991W	oclc	
OL3048023W	1	1	Hidden power	1881	0.7	1.0	mdp.39015003696625	/works/OL3048023W	oclc	
OL30685W	1	1	The czar	1885	0.72	0.999	nnc1.cu58402500	/works/OL30685W	oclc	
OL30687W	2	1	By far Euphrates	1897	0.9	1.0	uc1.b3322726|uc2.ark+=13960=t6qz2b21w	/works/OL30687W	oclc	
OL30688W	1	1	The Spanish brothers	1891	0.89	0.999	uc2.ark+=13960=t40s0065x	/works/OL30688W	oclc	
OL308923W	3	2	The hungry stones	1916	0.87	1.0	uc2.ark+=13960=t7wm1709m|loc.ark+=13960=t7vm4tx83|mdp.39015019801052	/works/OL308923W	oclc	
OL3101104W	3	1	The real dope	1919	0.83	1.0	loc.ark+=13960=t9g45cg92|mdp.39015000630213|uc2.ark+=13960=t6vx1082f	/works/OL3101104W	oclc	
OL3101106W	3	1	Treat 'em rough	1918	0.84	0.999	loc.ark+=13960=t3kw5wq1d|mdp.39015000630338|uc2.ark+=13960=t1sf2r00j	/works/OL3101106W	oclc	
OL3101115W	1	1	You know me Al	1916	0.74	1.0	uc2.ark+=13960=t9p26r87h	/works/OL3101115W	oclc	
OL3121033W	3	2	Heralds of empire;	1913	0.85	1.0	uc1.b2798387|uc2.ark+=13960=t0gt5gc01|uc2.ark+=13960=t2v40t68z	/works/OL3121033W	oclc	
OL31345986W	1	1	To have and to hold	1900	0.9	1.0	nc01.ark+=13960=t7pp06x1w	/works/OL31345986W	oclc	
OL31353067W	1	1	Sybil; or, The two nations	1905	0.83	1.0	mdp.39015003970335	/works/OL31353067W	oclc	
OL3142697W	1	1	Maria Chapdelaine;	1922	0.82	0.999	mdp.39015065818422	/works/OL3142697W	oclc	
OL314445W	1	1	Tales of Bengal	1922	0.78	1.0	uc2.ark+=13960=t4dn41z8h	/works/OL314445W	oclc	
OL31478483W	3	1	The book of wonder voyages	1896	0.74	1.0	inu.39000005759522|mdp.39015062217206|mdp.39015078545749	/works/OL31478483W	oclc	
OL3148236W	1	1	Capel Sion	1917	0.76	1.0	uc2.ark+=13960=t18k77b3w	/works/OL3148236W	oclc	
OL3148238W	1	1	My neighbors;	1920	0.87	0.999	uc2.ark+=13960=t2j67bj29	/works/OL3148238W	oclc	
OL3148240W	2	1	My neighbours	1919	0.88	1.0	mdp.39015059404098|uc2.ark+=13960=t3pv6dr6f	/works/OL3148240W	oclc	
OL3150599W	1	1	Billy Whiskers' kids	1903	0.78	0.998	mdp.39076002618614	/works/OL3150599W	oclc	
OL31527219W	1	1	Stand by the Union	1891	0.89	1.0	nyp.33433082170444	/works/OL31527219W	oclc	
OL31580898W	1	1	Jack, the fire dog	1903	0.82	1.0	nyp.33433081963930	/works/OL31580898W	oclc	
OL31583300W	6	2	Janice Meredith	1899	0.9	1.0	nyp.33433076065980|nyp.33433076065998|mdp.39015063869104|mdp.39015063869294|uc1.b3322063|uc1.b4353846	/works/OL31583300W	oclc	
OL31747412W	2	1	The silence of Colonel Bramble	1920	0.79	0.967	uc2.ark+=13960=t9c53k26c|uva.x000476704	/works/OL31747412W	oclc	
OL3190327W	1	1	The usurper	1884	0.83	0.999	uc2.ark+=13960=t57d2rw6w	/works/OL3190327W	oclc	
OL3192164W	2	1	Three elephant power, and other stories	1917	0.81	1.0	mdp.39015031298568|uc2.ark+=13960=t9z03c04k	/works/OL3192164W	oclc	
OL3194192W	1	1	The Bar-20 three	1921	0.83	1.0	uc2.ark+=13960=t8hd7pk7q	/works/OL3194192W	oclc	
OL3194202W	1	1	Bar-20 days	1911	0.9	1.0	mdp.39015039749430	/works/OL3194202W	oclc	
OL3194205W	1	1	The man from Bar 20;	1918	0.84	1.0	uc2.ark+=13960=t76t0kr74	/works/OL3194205W	oclc	
OL3194210W	4	2	The coming of Cassidy and the others	1913	0.88	1.0	mdp.39015018288830|mdp.39015063944170|nyp.33433076050412|uc2.ark+=13960=t3nv9cj65	/works/OL3194210W	oclc	
OL3194212W	2	2	Bar-20, being a record of certain happenings that occurred in the otherwise peaceful lives of one Hopalong Cassidy and his companions on the range	1907	0.89	1.0	mdp.39015017961411|uc2.ark+=13960=t7np1xw4n	/works/OL3194212W	oclc	
OL31949047W	3	1	Robert Elsmere	1888	0.89	1.0	mdp.39015063973443|mdp.39015063973450|mdp.39015063973468	/works/OL31949047W	oclc	
OL31983245W	1	1	The magic flute;	1920	0.77	1.0	mdp.39015047760064	/works/OL31983245W	oclc	
OL32019617W	1	1	The colonel's money	1888	0.89	0.998	nyp.33433074888920	/works/OL32019617W	oclc	
OL32019822W	1	1	The adventures of David Vane and David Crane	1889	0.89	1.0	mdp.39015063927548	/works/OL32019822W	oclc	
OL32022423W	1	1	The little heroine of poverty flat;	1893	0.77	1.0	uva.x004123310	/works/OL32022423W	oclc	
OL32038876W	1	1	Stories of the South	1893	0.88	0.998	nyp.33433082293972	/works/OL32038876W	oclc	
OL32043938W	1	1	The awakening of Helena Richie	1906	0.84	1.0	mdp.39015012372374	/works/OL32043938W	oclc	
OL32045858W	1	1	Marching with Morgan;	1909	0.8	1.0	nnc1.1002162407	/works/OL32045858W	oclc	
OL32048826W	1	1	A silent witness;	1905	0.55	0.999	nnc1.1002200643	/works/OL32048826W	oclc	
OL32048982W	1	1	My lady of doubt	1911	0.89	0.998	nyp.33433076060452	/works/OL32048982W	oclc	
OL32051332W	1	1	The Little Regiment	1897	0.84	1.0	mdp.39015031228409	/works/OL32051332W	oclc	
OL32056960W	1	1	Kenneth;	1887	0.82	1.0	nnc1.1002335891	/works/OL32056960W	oclc	
OL32085540W	1	1	Mike	1916	0.89	1.0	mdp.39015041310445	/works/OL32085540W	oclc	
OL32089862W	1	1	A little daughter of liberty	1899	0.84	0.999	nyp.33433076054844	/works/OL32089862W	oclc	
OL32089896W	1	1	Straight on	1891	0.83	1.0	njp.32101068990553	/works/OL32089896W	oclc	
OL32093827W	2	1	The Kanter girls	1895	0.89	1.0	mdp.39015063547916|nyp.33433082300579	/works/OL32093827W	oclc	
OL3219242W	2	1	Captain Jinks, hero	1902	0.84	1.0	mdp.39015073389861|uc2.ark+=13960=t9862c131	/works/OL3219242W	oclc	
OL32277784W	1	1	Tom Swift and his electric locomotive, or, Two miles a minute on the rails	1922	0.82	0.971	mdp.39076002271810	/works/OL32277784W	oclc	
OL3232172W	2	1	The clanking of chains	1920	0.87	1.0	mdp.39015059774995|uc2.ark+=13960=t6930sh10	/works/OL3232172W	oclc	
OL3232173W	1	1	The valley of the squinting windows	1919	0.89	1.0	uc2.ark+=13960=t2x34nz6k	/works/OL3232173W	oclc	
OL3265383W	1	1	Ayame-san	1892	0.89	1.0	nyp.33433074910971	/works/OL3265383W	oclc	
OL3282796W	3	2	Dorothy South;	1902	0.81	1.0	njp.32101072772849|uc2.ark+=13960=t7gq6rr5z|uc2.ark+=13960=t5x63dv4v	/works/OL3282796W	oclc	
OL3282800W	2	1	Irene of the mountains	1909	0.89	1.0	njp.32101064789504|nyp.33433074848551	/works/OL3282800W	oclc	
OL3282806W	2	2	Love is the sum of it all;	1907	0.88	1.0	uc2.ark+=13960=t3jw8972d|nyp.33433074848684	/works/OL3282806W	oclc	
OL3282816W	1	1	The bale marked Circle X	1902	0.87	1.0	uiuo.ark+=13960=t79s2s251	/works/OL3282816W	oclc	
OL3282818W	3	1	A daughter of the South	1905	0.89	1.0	mdp.39015063920725|uc2.ark+=13960=t0js9h90b|uva.x030749044	/works/OL3282818W	oclc	
OL3282823W	1	1	Jack Shelby	1906	0.89	1.0	nyp.33433082530910	/works/OL3282823W	oclc	
OL3282831W	2	1	A Carolina cavalier;	1901	0.87	1.0	mdp.39015054500957|uc2.ark+=13960=t2w37m43s	/works/OL3282831W	oclc	
OL3282836W	1	1	Two gentlemen of Virginia	1908	0.88	1.0	uc2.ark+=13960=t4hm53m8t	/works/OL3282836W	oclc	
OL3282837W	2	1	Westover of Wanalah;	1910	0.84	1.0	nyp.33433074848668|uc2.ark+=13960=t1ng4k69c	/works/OL3282837W	oclc	
OL3282842W	4	2	The master of Warlock	1903	0.83	1.0	mdp.39015063918539|nyp.33433074964093|uc2.ark+=13960=t21c1tz09|uc2.ark+=13960=t1hh6fb01	/works/OL3282842W	oclc	
OL3282843W	3	2	Southern soldier stories	1910	0.88	1.0	uc1.b3322029|mdp.39015063918547|nc01.ark+=13960=t0rr2mz6v	/works/OL3282843W	oclc	
OL32835614W	1	1	The women's conquest of New-York	1894	0.85	0.998	nyp.33433074867379	/works/OL32835614W	oclc	
OL3284329W	1	1	Shadows and sunbeams and other stories	1881	0.78	1.0	nyp.33433074791314	/works/OL3284329W	oclc	
OL32872613W	2	1	The flame of life	1900	0.89	1.0	mdp.39076006886704|nyp.33433075859375	/works/OL32872613W	oclc	
OL33039814W	2	1	Oddities in Southern life and character	1882	0.74	0.999	nc01.ark+=13960=t8pc31h27|uva.x000616061	/works/OL33039814W	oclc	
OL33075768W	1	1	The history of over sea;	1902	0.6	1.0	nyp.33433082513387	/works/OL33075768W	oclc	
OL33115504W	2	1	Héloïse and Abélard	1921	0.75	1.0	nyp.33433074910369|nyp.33433074910377	/works/OL33115504W	oclc	
OL33115507W	2	1	Lewis Seymour and some women	1917	0.89	1.0	mdp.39015053679836|nyp.33433074910120	/works/OL33115507W	oclc	
OL33118085W	1	1	Stories of Jesus the Christ	1919	0.72	1.0	uc2.ark+=13960=t7cr5t22d	/works/OL33118085W	oclc	
OL33120621W	2	1	The light heart	1920	0.81	1.0	njp.32101068168572|uc2.ark+=13960=t75t3pg64	/works/OL33120621W	oclc	
OL33122299W	2	1	Sailor's knots	1909	0.82	0.998	nyp.33433074865399|uc2.ark+=13960=t5j962r25	/works/OL33122299W	oclc	
OL33124549W	1	1	In the wilds of Africa	1881	0.89	1.0	nnc1.0067273459	/works/OL33124549W	oclc	
OL33133695W	1	1	A victorious union	1894	0.89	1.0	nc01.ark+=13960=t5q823b6t	/works/OL33133695W	oclc	
OL33133740W	1	1	Captain Lucy's flying ace	1920	0.89	1.0	uva.x030796586	/works/OL33133740W	oclc	
OL33135652W	1	1	"""Behind time,"""	1886	0.79	1.0	njp.32101068972668	/works/OL33135652W	oclc	
OL33135942W	1	1	Robinson Crusoe	1884	0.83	1.0	mdp.39015078556456	/works/OL33135942W	oclc	
OL33137110W	1	1	Under the tamaracks, or, A summer with General Grant at the Thousand Islands	1896	0.89	1.0	nyp.33433081936373	/works/OL33137110W	oclc	
OL33137413W	1	1	The tales of Mother Goose	1901	0.85	1.0	nc01.ark+=13960=t12n67355	/works/OL33137413W	oclc	
OL33137422W	1	1	That little Smith girl	1899	0.85	1.0	wu.89098003056	/works/OL33137422W	oclc	
OL33137445W	1	1	Dorothy and her friends	1899	0.89	0.999	nyp.33433082539770	/works/OL33137445W	oclc	
OL33137482W	1	1	Ross Grant on the trail	1917	0.89	0.998	uc1.31822038206512	/works/OL33137482W	oclc	
OL33137558W	1	1	Under Dewey at Manila, or, The war fortunes of a castaway	1899	0.88	1.0	nyp.33433079891010	/works/OL33137558W	oclc	
OL33138331W	1	1	Young folks' whys and wherefores	1883	0.87	0.987	mdp.39076002846595	/works/OL33138331W	oclc	
OL33139425W	1	1	Charles O'Malley	1897	0.84	0.999	uc2.ark+=13960=t2t43kd0q	/works/OL33139425W	oclc	
OL33139447W	1	1	Feats on the fjord	1910	0.87	1.0	njp.32101017595818	/works/OL33139447W	oclc	
OL33146690W	1	1	A New York family, a novel. ... With thirty six illustrations by Thomas Nast and others	1891	0.84	1.0	njp.32101067643856	/works/OL33146690W	oclc	
OL33148987W	1	1	Adventures among the Indians	1880	0.82	0.999	njp.32101066459908	/works/OL33148987W	oclc	
OL33162168W	1	1	Manitou	1881	0.88	1.0	nyp.33433084128838	/works/OL33162168W	oclc	
OL33166519W	1	1	Just so stories for little children	1921	0.82	1.0	inu.30000005050855	/works/OL33166519W	oclc	
OL33166546W	1	1	Little folks of other lands	1882	0.82	0.996	nnc1.cr00334871	/works/OL33166546W	oclc	
OL33167324W	1	1	The cruise of the Dazzler	1902	0.82	1.0	uc1.b3589908	/works/OL33167324W	oclc	
OL33168423W	1	1	Stories for children	1912	0.85	0.996	nnc1.cu13186353	/works/OL33168423W	oclc	
OL33170712W	2	1	After the flood	1911	0.81	1.0	mdp.39015013766814|uc2.ark+=13960=t5j960w62	/works/OL33170712W	oclc	
OL33171166W	1	1	Stories of childhood	1875	0.82	0.98	nnc1.cu13159577	/works/OL33171166W	oclc	
OL33172586W	3	2	The pocket-rifle	1882	0.83	1.0	nyp.33433082284187|uc2.ark+=13960=t81j9h74h|uva.x030826033	/works/OL33172586W	oclc	
OL33261702W	1	1	The hindered hand: or, The reign of the repressionist	1905	0.83	1.0	uc2.ark+=13960=t3st7fn12	/works/OL33261702W	oclc	
OL3335380W	1	1	South wind	1921	0.82	1.0	mdp.39015019792335	/works/OL3335380W	oclc	
OL3343177W	2	1	Tompkins, and other folks;	1885	0.88	1.0	uc1.b248711|uc2.ark+=13960=t0wp9wj9f	/works/OL3343177W	oclc	
OL3372513W	1	1	The colonials	1906	0.82	1.0	nyp.33433076090947	/works/OL3372513W	oclc	
OL3372543W	3	2	The colonials;	1901	0.88	1.0	uc2.ark+=13960=t8jd4rr6g|mdp.39015063536331|uc1.b3322095	/works/OL3372543W	oclc	
OL338692W	1	1	Ruhainah	1886	0.88	1.0	uc2.ark+=13960=t9765cs08	/works/OL338692W	oclc	
OL3388989W	1	1	The three impostors;	1895	0.8	1.0	nyp.33433074876164	/works/OL3388989W	oclc	
OL3389028W	3	3	The secret glory	1922	0.57	1.0	uc2.ark+=13960=t9w092r89|uc1.b3581515|uc2.ark+=13960=t3vt1kk2n	/works/OL3389028W	oclc	
OL3389031W	4	3	The hill of dreams	1907	0.89	1.0	inu.32000009070048|uc2.ark+=13960=t05x2602v|uc2.ark+=13960=t2b856c8c|uc2.ark+=13960=t6639p95g	/works/OL3389031W	oclc	
OL339622W	2	2	The old missionary	1897	0.59	1.0	uc2.ark+=13960=t0ns0pf2p|mdp.39015049001418	/works/OL339622W	oclc	
OL342783W	3	1	Malayan monochromes	1913	0.81	1.0	mdp.39015031221552|nyp.33433074946660|uc2.ark+=13960=t0gt5jj41	/works/OL342783W	oclc	
OL342786W	2	1	In a corner of Asia;	1899	0.89	1.0	njp.32101063605941|uc1.b304321	/works/OL342786W	oclc	
OL345046W	1	1	Selected English short stories (nineteenth century)	1920	0.77	1.0	mdp.39015019108615	/works/OL345046W	oclc	
OL3459529W	1	1	Marie Grubbe	1917	0.79	1.0	njp.32101007901612	/works/OL3459529W	oclc	
OL34598157W	1	1	The friar of Wittenberg	1914	0.82	1.0	nnc1.cr61143707	/works/OL34598157W	oclc	
OL3462383W	1	1	The forged note ;	1915	0.89	1.0	mdp.39015010964354	/works/OL3462383W	oclc	
OL3462388W	2	1	The homesteader	1917	0.9	1.0	nyp.33433076059314|uc2.ark+=13960=t8ff3n663	/works/OL3462388W	oclc	
OL3462389W	1	1	The conquest	1913	0.62	0.998	loc.ark+=13960=t9r21t21g	/works/OL3462389W	oclc	
OL34682973W	1	1	Marie Grubbe	1918	0.81	1.0	uc2.ark+=13960=t3417400h	/works/OL34682973W	oclc	
OL3468612W	1	1	Robinetta	1911	0.88	0.999	nyp.33433075767545	/works/OL3468612W	oclc	
OL3468618W	4	1	Susanna and Sue	1909	0.88	1.0	mdp.39015063928165|nc01.ark+=13960=t6sx7fd28|nyp.33433082290549|uc2.ark+=13960=t0ht2h69q	/works/OL3468618W	oclc	
OL3468630W	4	1	The romance of a Christmas card	1916	0.85	1.0	mdp.39015016749429|nc01.ark+=13960=t79s2ws1r|nyp.33433076074396|uc2.ark+=13960=t2d795h4m	/works/OL3468630W	oclc	
OL3468632W	2	1	The diary of a goose girl	1902	0.81	1.0	mdp.39015033208359|uc2.ark+=13960=t7dr2qb7b	/works/OL3468632W	oclc	
OL3468635W	1	1	The village watch-tower	1895	0.88	1.0	nyp.33433076062110	/works/OL3468635W	oclc	
OL3468638W	4	4	Penelope's progress	1898	0.89	1.0	uc1.b3146409|uc2.ark+=13960=t90864w9z|mdp.39015034613136|uc1.b3327463	/works/OL3468638W	oclc	
OL3468639W	3	1	Rose o' the river	1905	0.87	0.999	mdp.39015063958998|nyp.33433084129372|uc2.ark+=13960=t25b0038j	/works/OL3468639W	oclc	
OL3468640W	4	2	Mother Carey's chickens	1911	0.89	1.0	nc01.ark+=13960=t6g174h24|nyp.33433076062078|uc2.ark+=13960=t0wp9v25t|mdp.39015030642675	/works/OL3468640W	oclc	
OL3468641W	1	1	Penelope's English experiences	1900	0.86	0.997	uc2.ark+=13960=t8mc8sw0k	/works/OL3468641W	oclc	
OL3468642W	1	1	Penelope's postscripts;	1915	0.69	1.0	mdp.39015063958972	/works/OL3468642W	oclc	
OL3468644W	5	2	The old Peabody pew	1907	0.86	1.0	mdp.39015056242715|uc1.$b440738|uc2.ark+=13960=t3028qn5z|wu.89006933683|uc2.ark+=13960=t4gm82t1j	/works/OL3468644W	oclc	
OL3468646W	2	1	Timothy's quest;	1895	0.83	1.0	nyp.33433076074370|uc2.ark+=13960=t5p844v6d	/works/OL3468646W	oclc	
OL3468647W	1	1	Homespun tales	1909	0.88	1.0	mdp.39015055051919	/works/OL3468647W	oclc	
OL3468649W	4	1	New chronicles of Rebecca	1907	0.88	1.0	mdp.39015011418103|nyp.33433076062060|uc1.b4102534|uc2.ark+=13960=t3fx74440	/works/OL3468649W	oclc	
OL3468650W	6	3	Polly Oliver's problem	1900	0.83	1.0	uc2.ark+=13960=t1rf5mc0n|mdp.39015063958980|nyp.33433082290259|uc2.ark+=13960=t5x63bx3f|uc1.$b405108|uc2.ark+=13960=t7vm44c2r	/works/OL3468650W	oclc	
OL3468651W	2	1	The birds' Christmas carol	1912	0.75	0.999	uc2.ark+=13960=t92806708|uva.x000490928	/works/OL3468651W	oclc	
OL3468652W	4	2	Rebecca of Sunnybrook farm	1903	0.89	1.0	uc1.b3549033|uc2.ark+=13960=t79s1mz76|uva.x001179325|mdp.39015017929921	/works/OL3468652W	oclc	
