ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	combined_identity_status	cross_source_corroborated	newly_resolved_by_wikidata	resolved_person_qid	resolved_gr_name	resolved_ol_name	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type	wikidata_identity_status	gr_wikidata_candidate_qid_count	corroborated_qid_count	corroborated_qids	matched_qid	matched_gr_target_names	matched_ol_name	matched_ol_name_source	matched_wikidata_name	matched_wikidata_name_source	wikidata_label	wikidata_description	wikidata_occupation_qids	wikidata_birth	wikidata_death	enwiki_title
/works/OL1252065W	The heart of the wild	S. L. Bensusan	22290440	Francesco Nepitello | Gareth Ryder-Hanrahan	/authors/OL126446A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL1262018W	Gin and bitters	Jane Lane	55470017	John Gray	/authors/OL127437A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	123	0													
/works/OL12627W	The Secret Valley	Clyde Robert Bulla	7024527	Trevor Bolton	/authors/OL22548A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL12844W	The Bedside Book of Famous British Stories	Cerf, Bennett	5429091	Various	/authors/OL22585A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL12918615W	Pine Lake	Millie Magwood	55986495	Amanda Stevens	/authors/OL5848371A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL1294478W	Young hearts	David Malets	41255752	Nick  Sweet	/authors/OL5550061A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1295622W	Rue Notre-Dame	Daniel Pezeril	1761740	Michel David	/authors/OL131483A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	11	0													
/works/OL13049709W	The king's arrow	H. A. Cody	624769	Michael Cadnum	/authors/OL1529942A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1333815W	Clerical error	C. E. Vulliamy	40773741	Robert Bevan	/authors/OL136037A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL1344552W	Ditte, daughter of Man	Martin Andersen Nexø	49543967	Arthur G. Chater | Martin Andersen Nexo | Richard Thirsk	/authors/OL137086A	SAME_PERSON_OL_ALIAS	False	False		Martin Andersen Nexo	Martin Andersen Nexo | Martin Andersen Nexö	OL_ALIAS_MATCH	Martin Andersen Nexo	Martin Andersen Nexo | Martin Andersen Nexö	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1347392W	Some flowers	Sackville-West, V.	1801875	Vita Sackville-West	/authors/OL137459A	SAME_PERSON_OL_DIRECT	False	False		Vita Sackville-West	Vita Sackville-West	DIRECT_NAME_MATCH	Vita Sackville-West	Vita Sackville-West	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL136128W	Trips to the Moon	Lucian	3593172	Loukianos o Samosateus | Lucian of Samosata	/authors/OL44109A	SAME_PERSON_OL_DIRECT	False	False		Lucian of Samosata	Lucian of Samosata	DIRECT_NAME_MATCH	Lucian of Samosata	Lucian of Samosata	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL13718395W	Mrs. May	Thomas Le Breton	24661745	David Pick	/authors/OL6566964A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	4	0													
/works/OL137351W	The truce of God	Mary Roberts Rinehart	293690	Robert Cantuar | Rowan Williams	/authors/OL22028A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL13738769W	Schoolgirl	Carman Barnes	17468674	Osamu Dazai	/authors/OL6581316A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL13788283W	Can such things be?	William Gleeson	1232123	Ambrose Bierce	/authors/OL6628652A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL13788284W	Vice and virtue	William Gleeson	16205902	Veronica Bennett	/authors/OL6628652A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL13791871W	The light heart	Hewlett, Maurice Henry	343514	Elswyth Thane	/authors/OL18237A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1395812W	Ferdinand And Isabella	Kesten, Hermann	48292007	Malveena McKendrick	/authors/OL143484A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL142081W	Wolfram von Eschenbach	Rachbauer, Mary Aloysia	17129761	Wolfram von Eschenbach	/authors/OL2074827A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1442138W	Inhale & exhale	Saroyan, William	24089724	Sarah M. Ross	/authors/OL151016A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1458036W	Bras de Fer	Louis Gabriel-Robinet	21879203	Jerome Bourgine	/authors/OL154114A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1483324W	No resting place	Niall, Ian.	5991308	William Humphrey	/authors/OL157917A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	11	0													
/works/OL14848044W	You can't escape	Faith Baldwin	42295341	Nancy Bush	/authors/OL19277A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL14848054W	The Office Wife	Faith Baldwin	42370457	Mimi Wilde	/authors/OL19277A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL14848758W	The thunderer	Frederick Schiller Faust	47193050	E. Barrington	/authors/OL2748402A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL14848908W	Marbleface	Frederick Schiller Faust	4472498	Max Brand	/authors/OL2748402A	SAME_PERSON_OL_ALIAS	False	False		Max Brand	Max Brand (pseud.)	OL_ALIAS_MATCH	Max Brand	Max Brand (pseud.)	OL_EXPLICIT_PSEUDONYM_ALIAS	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL14848923W	Singing guns	Frederick Schiller Faust	4496633	Max Brand	/authors/OL2748402A	SAME_PERSON_OL_ALIAS	False	False		Max Brand	Max Brand (pseud.)	OL_ALIAS_MATCH	Max Brand	Max Brand (pseud.)	OL_EXPLICIT_PSEUDONYM_ALIAS	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL14848954W	The man from Mustang	Frederick Schiller Faust	4732881	Max Brand	/authors/OL2748402A	SAME_PERSON_OL_ALIAS	False	False		Max Brand	Max Brand (pseud.)	OL_ALIAS_MATCH	Max Brand	Max Brand (pseud.)	OL_EXPLICIT_PSEUDONYM_ALIAS	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL14848971W	The border kid	Frederick Schiller Faust	5565415	Max Brand	/authors/OL2748402A	SAME_PERSON_OL_ALIAS	False	False		Max Brand	Max Brand (pseud.)	OL_ALIAS_MATCH	Max Brand	Max Brand (pseud.)	OL_EXPLICIT_PSEUDONYM_ALIAS	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL14848973W	The fighting four	Frederick Schiller Faust	6901381	Max Brand	/authors/OL2748402A	SAME_PERSON_OL_ALIAS	False	False		Max Brand	Max Brand (pseud.)	OL_ALIAS_MATCH	Max Brand	Max Brand (pseud.)	OL_EXPLICIT_PSEUDONYM_ALIAS	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1487535W	The rebel queen	Besant, Walter	56909508	J.D.   Smith	/authors/OL158906A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	10	0													
/works/OL1492608W	The silver cross	Eugène Sue	25376129	June Winton	/authors/OL159353A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL14942914W	Through Russia	C. J. Hogarth	2078313	Maxim Gorky		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15009828W	A hole in the wall	Louisa May Alcott	46638137	Hans Wilhelm	/authors/OL26680A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	7	0													
/works/OL15042506W	Prairie-Dog Town	Baum, L. Frank	2055561	Bettye Rogers	/authors/OL23431A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15053780W	Within the hollow crown	Margaret Campbell	3401709	Margaret Campbell Barnes	/authors/OL1314365A	SAME_PERSON_OL_ALIAS	False	False		Margaret Campbell Barnes	Margaret Campbell Barnes	OL_ALIAS_MATCH	Margaret Campbell Barnes	Margaret Campbell Barnes	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1506020W	Bird Girl	Flora Warren Seymour	20606939	Rob Waring	/authors/OL160581A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL15061204W	The Movie Star Mystery	Gertrude Chandler Warner	847416	Irene Kilpatrick	/authors/OL23048A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15096909W	Spill the jackpot!	Erle Stanley Gardner	3275095	A.A. Fair	/authors/OL23222A	SAME_PERSON_OL_ALIAS	False	False		A.A. Fair	A. A. Fair | A.A.Fair | A A.Fair | A.A. FAIR | a.a. fair | a. a. fair | A.A. Fair	OL_ALIAS_MATCH	A.A. Fair	A. A. Fair | A.A.Fair | A A.Fair | A.A. FAIR | a.a. fair | a. a. fair | A.A. Fair	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15126588W	Great German short novels and stories	Cerf, Bennett	93958	Victor, Ed. Lange	/authors/OL22585A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1513720W	Tom Swift and his Motor Cycle	Howard Roger Garis	1635593	Victor Appleton	/authors/OL160777A	SAME_PERSON_OL_ALIAS	False	False		Victor Appleton	Victor Appleton	OL_ALIAS_MATCH	Victor Appleton	Victor Appleton	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15138283W	Duck and his friends.	Kathryn Jackson	15991018	Heather Amery | Jenny Tyler | Stephen Cartwright	/authors/OL191519A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	3	0													
/works/OL15140363W	Frosty the snow man	Annie North Bedford	1413359	Walt Disney Company	/authors/OL247215A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15140530W	The Gaunt Woman	Edmund Gilligan	18934655	John  Blackburn	/authors/OL2286607A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	20	0													
/works/OL15143276W	In Sicily	Elio Vittorini	971373	Norman Lewis	/authors/OL289229A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	8	0													
/works/OL1515443W	Mirabeau	Pierre Nezelof	3956944	Paul Ferdinand Willert	/authors/OL160968A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL15160671W	Greatest short stories.	P.F. COLLIER & SON CORPORATION	40479612	Mulk Raj Anand	/authors/OL13593160A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15164397W	Those other people	Mary King O'Donnell	439491	Alice Childress	/authors/OL2214937A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1517797W	Portrait of a Spy	E. Temple Thurston	14870169	Dani'l Silva | Daniel Silva	/authors/OL161158A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	17	0													
/works/OL1517841W	Young Woodley	Van Druten, John	14062494	John Van Druten	/authors/OL161159A	SAME_PERSON_OL_DIRECT	False	False		John Van Druten	John Van Druten	DIRECT_NAME_MATCH	John Van Druten	John Van Druten	OL_NAME_OR_PERSONAL_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1518683W	The herdsman	Dorothy Clarke Wilson	27351950	Frank Roderus	/authors/OL161187A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1519516W	Dolly Madison	Helen Albee Monsell	1636683	Maud Wilder Goodwin	/authors/OL161268A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1520137W	Anne of Avonlea	James Reach	63845	L.M. Montgomery | Liusi-Mod Montgomeri	/authors/OL161305A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15212844W	The danger zone	David, Lawrence.	57085185	D'Ann Lindun | Jennifer Lowery | Jude Ouvrard | Lyssa Layne | Melissa Keir | RaeAnne Hadley	/authors/OL32876A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15217360W	Southwest	Armer, Laura Adams	4692478	John Houghton Allen	/authors/OL2190097A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15234302W	Secretum	Francesco Petrarca	2186260	Francesco Sorti | Rita Monaldi	/authors/OL77056A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL1524045W	Fantastica	Robert Malise Bowyer Nichols	2954898	Merel Roze	/authors/OL161711A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1524054W	Flight of the swan	Margaret Ann Hubbard	316306	Rosario Ferre	/authors/OL161712A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15251688W	Times Square	Cornell Woolrich	57571003	Jana Aston	/authors/OL2205533A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15255781W	Storm center	J. Walker McSpadden	1318500	Douglas Clark	/authors/OL32551A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	15	0													
/works/OL1526742W	The Common Law	Chambers, Robert W.	816001	Oliver Wendell Holmes Jr.	/authors/OL162057A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1526994W	Defending the island	Otis, James	2401163	Norman Longmate	/authors/OL162073A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL1527226W	In great waters	Thomas Allibone Janvier	6494266	Kit Whitfield	/authors/OL162089A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15312056W	The almosts	Helen. [from old catalog] MacMurchy	29400894	Em Barrett	/authors/OL6731394A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1531468W	Eagle-feather	Catherine I. Dodd	1447494	Clyde Robert Bulla	/authors/OL162491A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1537051W	The house of the sphinx	Henry Ridgely Evans	10112271	Sarah Wisseman	/authors/OL163024A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15376733W	Family Holiday	Robins, Denise	44420979	Patricia Burstein	/authors/OL232498A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15379873W	The other girls	A. D. T. Whitney	17962945	Lola Pridemore	/authors/OL159674A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15381081W	This One Night	Robins, Denise	6466478	Yvonne Whittal	/authors/OL232498A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15383117W	How to Forget	Robins, Denise	16010143	Marius Brill	/authors/OL232498A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15390983W	The Madness of Love	Robins, Denise	1701179	Katharine Davies	/authors/OL232498A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	2	0													
/works/OL15392193W	The Vagabond King	Justin H. McCarthy	18022518	James      Conway	/authors/OL2351509A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	21	0													
/works/OL1539571W	The art of writing fiction	Mary Burchard Orvis	16269251	Andrew Cowan	/authors/OL163354A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL15399498W	Three Loves	Patricia Robins	1449733	A.J. Cronin	/authors/OL954025A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15411681W	Such Is Love	Cook, Ida	5287468	Mary Burchell	/authors/OL892147A	SAME_PERSON_OL_DIRECT	True	False	Q327958	Mary Burchell	Mary Burchell	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME	SAME_PERSON_WIKIDATA	1	1	Q327958	Q327958	Mary Burchell	Ida Cook	alternate_names	Ida Cook	label_mul	Mary Burchell	British novelist who worked help Jews escape Nazi Germany (1904–1986)	Q36180|Q6625963|Q13382519	+1902-00-00T00:00:00Z|+1904-08-24T00:00:00Z	+1986-12-22T00:00:00Z	Mary Burchell
/works/OL15415838W	Looking beyond	Ludwig A. Geissler	567561	James Van Praagh	/authors/OL2009888A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15423W	Salted with fire	MacDonald, George	25428322	Nancy LaRonda Johnson	/authors/OL23082A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL154396W	The Lost Valley	J. M. Walsh	17145632	Max Brand	/authors/OL2002725A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL154592W	Despised & Rejected	Eunice Buckley	1736633	A.T. Fitzroy | R. Allatini	/authors/OL1978607A	SAME_PERSON_OL_ALIAS	False	False		A.T. Fitzroy	A. T. Fitzroy	OL_ALIAS_MATCH	A.T. Fitzroy	A. T. Fitzroy	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1551142W	Felicitas	Felix Dahn	42420001	Janusz A. Zajdel	/authors/OL165176A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15515233W	The lost army	Thomas Wallace Knox	2866684	Valerio Massimo Manfredi	/authors/OL1085043A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15549635W	Black ivory	Polan Banks	3838978	R.M. Ballantyne	/authors/OL2188314A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15549895W	An inch of time	Norman, James	21484902	Peter Helton	/authors/OL1775956A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15605702W	Grania	Emily Lawless	292055	Morgan Llywelyn	/authors/OL729088A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15675565W	The Clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.		AMBIGUOUS_OL_AUTHOR_KEY	False	False				OL_AUTHOR_KEY_AMBIGUOUS				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL156859W	My lady of Cleves	Margaret Campbell	3030503	Margaret Campbell Barnes	/authors/OL1314365A	SAME_PERSON_OL_ALIAS	False	False		Margaret Campbell Barnes	Margaret Campbell Barnes	OL_ALIAS_MATCH	Margaret Campbell Barnes	Margaret Campbell Barnes	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL156861W	Brief gaudy hour	Margaret Campbell	2824134	Margaret Campbell Barnes	/authors/OL1314365A	SAME_PERSON_OL_ALIAS	False	False		Margaret Campbell Barnes	Margaret Campbell Barnes	OL_ALIAS_MATCH	Margaret Campbell Barnes	Margaret Campbell Barnes	OL_ALTERNATE_NAME	NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15690071W	The southerners	Brady, Cyrus Townsend	6831015	Edna L. Lee	/authors/OL1386096A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15742857W	Brave Companions	Ruth Adams Knight	6376	David McCullough	/authors/OL2171218A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	6	0													
/works/OL15752016W	Escape to danger	Edward Buell Hungerford	2285217	Watson Jenkins	/authors/OL2099360A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL1582988W	Great Short Stories	Wilbur Lang Schramm	29960023	Anton Chekhov	/authors/OL171270A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15839832W	Shifting winds	Leon Ware	6504130	Lex Valentine	/authors/OL1959072A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15846546W	Little Fox	Katharine L. Keelor	272394	Marilyn Janovitz	/authors/OL6925542A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15850648W	Strangers in the desert	Alice Dyar Russell	15287352	Lynn Raye Harris	/authors/OL6925705A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15854250W	The four friends	Eleanor Hoffmann	6823233	Carol Hoff	/authors/OL2206675A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15854836W	Bush holiday	Dale Collins	2825379	Stephen Fennimore	/authors/OL2241628A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15861181W	Lightfoot	Katherine Binney Shippen	54280124	Nicholas Jennings	/authors/OL6917149A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	5	0													
/works/OL15866097W	Tod, of the fens	Elinor Whitney Field	2887323	Elinor Whitney	/authors/OL2008535A	UNRESOLVED	False	False				UNRESOLVED				NO_WIKIDATA_CANDIDATE	0	0													
/works/OL15867922W	Hide-out	Thomas Morris Longstreth	15164587	Andreas Eschbach	/authors/OL1516911A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
/works/OL15870542W	Hide-out	Thomas Morris Longstreth	15164587	Andreas Eschbach	/authors/OL1516911A	UNRESOLVED	False	False				UNRESOLVED				WD_CANDIDATES_NO_CORROBORATION	1	0													
