ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	ol_author_source_keys	redirect_applied	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL4080114W	The spinster's secret	Anthony Gilbert	24194880	Emily Larkin	/authors/OL763964A	/authors/OL763964A	0	UNRESOLVED			
/works/OL4087236W	Dakota marshal	Lynn Westland	16940497	Jenna Ryan	/authors/OL765561A	/authors/OL765561A	0	UNRESOLVED			
/works/OL4091074W	Seven Slayers	George Sims	2256649	Paul Cain	/authors/OL766271A	/authors/OL766271A	0	OL_ALIAS_MATCH	Paul Cain	Paul Cain	OL_ALTERNATE_NAME
/works/OL41061144W	Call of the Blood	Robert Smythe Hichens	41085053	Shyla Colt	/authors/OL126467A	/authors/OL126467A	0	UNRESOLVED			
/works/OL4128518W	The third murderer	Carroll John Daly	23900163	Jack  Flanagan	/authors/OL775359A	/authors/OL775359A	0	UNRESOLVED			
/works/OL4134663W	Night at the Mocking Widow	John Dickson Carr	1778158	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL4134664W	Nine and Death Makes Ten	John Dickson Carr	2050964	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL4134666W	The peacock feather murders	John Dickson Carr	533042	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL4134674W	My late wives	John Dickson Carr	1881067	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL4134680W	The reader is warned	John Dickson Carr	1796498	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL4134683W	Death in five boxes	John Dickson Carr	2353091	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL4134686W	The skeleton in the clock	John Dickson Carr	1859619	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL41363589W	Tales of the Fish Patrol	George Varian	1189992	Jack London	/authors/OL9267615A	/authors/OL9267615A	0	UNRESOLVED			
/works/OL4215281W	The plum tree	Mary Ellen Chase	18541011	Ellen Marie Wiseman	/authors/OL804979A	/authors/OL804979A	0	UNRESOLVED			
/works/OL42324267W	The historical novel	Herbert Butterfield	6059515	George Saintsbury	/authors/OL8107671A	/authors/OL8107671A	0	UNRESOLVED			
/works/OL42475519W	The masterpiece	Emile Zola	56444376	Bonnie Dee	/authors/OL32772A	/authors/OL32772A	0	UNRESOLVED			
/works/OL42504098W	Notre dame	Victor Hugo	46055768	Jean Bastide | Robin Recht | Robin Recht, Jean Bastide	/authors/OL107571A	/authors/OL107571A	0	UNRESOLVED			
/works/OL42572716W	Elsie's holidays at Roselands	Martha Finley	26073462	Finley Martha	/authors/OL215842A	/authors/OL215842A	0	UNRESOLVED			
/works/OL42637481W	The clansman	Thomas Dixon	1357600	Thomas Dixon Jr.	/authors/OL10822423A	/authors/OL10822423A	0	UNRESOLVED			
/works/OL42845077W	A grain of wheat	Toyohiko Kagawa	822355	Ngugi wa Thiong'o	/authors/OL14009107A	/authors/OL14009107A	0	UNRESOLVED			
/works/OL42951604W	The crystal cup	Gertrude Franklin Horn Atherton	17010434	Bram Stoker	/authors/OL13930516A	/authors/OL13930516A	0	UNRESOLVED			
/works/OL4297470W	The world is a wedding	Delmore Schwartz	25429545	Wendy Jones	/authors/OL834609A	/authors/OL834609A	0	UNRESOLVED			
/works/OL43013655W	Billy Bunter of Greyfriars School	Charles Hamilton	504147	Frank Richards	/authors/OL9309686A	/authors/OL9309686A	0	UNRESOLVED			
/works/OL43015973W	The city of refuge	Besant, Walter	4622147	Diana Wilder	/authors/OL158906A	/authors/OL158906A	0	UNRESOLVED			
/works/OL43019685W	The decoy	J. D. Beresford	1375949	Tony Strong	/authors/OL27775A	/authors/OL27775A	0	UNRESOLVED			
/works/OL43021614W	The bridal march	Bjørnstjerne Bjørnson	23430119	Bjornstjerne Bjornson | Rasmus B. Anderson	/authors/OL112761A	/authors/OL112761A	0	OL_ALIAS_MATCH	Bjornstjerne Bjornson	Bjornstjerne Bjornson | Bjornstjerne Björnson | Björnstjerne Björnson | Bjo̊rnstjerne Björnson | Björnstjerne Björnson	OL_ALTERNATE_NAME
/works/OL4304831W	The fourth queen	Isabel Paterson	333475	Debbie Taylor	/authors/OL836616A	/authors/OL836616A	0	UNRESOLVED			
/works/OL43099367W	A dog day	Walter Emanuel	42713112	Emily Rand	/authors/OL7071056A	/authors/OL7071056A	0	UNRESOLVED			
/works/OL43169170W	The sun in splendour	Burke, Thomas	873208	Jean Plaidy	/authors/OL120825A	/authors/OL120825A	0	UNRESOLVED			
/works/OL43201215W	The flight of the eagle	Standish O'Grady	652153	Jiddu Krishnamurti	/authors/OL15366457A	/authors/OL15366457A	0	UNRESOLVED			
/works/OL43203870W	Frenchman's creek	Du Maurier, Daphne	2973873	Daphne du Maurier | John Castle	/authors/OL34047A	/authors/OL34047A	0	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL43240335W	Jamaica inn	Du Maurier, Daphne	430524	Dafna diu Mor'e | Daphne du Maurier | Tony Britton	/authors/OL34047A	/authors/OL34047A	0	DIRECT_NAME_MATCH	Daphne du Maurier	Daphne du Maurier	OL_NAME_OR_PERSONAL_NAME
/works/OL43243045W	Jungle doctor	Norman E. King	43734728	Paul     White	/authors/OL15403218A	/authors/OL15403218A	0	UNRESOLVED			
/works/OL4330183W	Mountains are free	Julia Davis	2887311	Julia Davis Adams	/authors/OL844356A	/authors/OL844356A	0	UNRESOLVED			
/works/OL4330195W	Vaino, a boy of new Finland	Julia Davis	644248	Julia Davis Adams	/authors/OL844356A	/authors/OL844356A	0	UNRESOLVED			
/works/OL43346301W	Sitka	Barrett Willoughby	2938957	Louis L'Amour	/authors/OL1114826A	/authors/OL1114826A	0	UNRESOLVED			
/works/OL43388081W	The Boke of Duke Huon of Burdeux	Berners, John Bourchier	21960705	Anonymous	/authors/OL15232340A	/authors/OL15232340A	0	UNRESOLVED			
/works/OL43405112W	The green flag	Doyle, Arthur Conan	515591	Robert Kee	/authors/OL161167A	/authors/OL161167A	0	UNRESOLVED			
/works/OL43416858W	The brigand	Dumas, Alexandre	839791	Edgar Wallace	/authors/OL18236A	/authors/OL18236A	0	UNRESOLVED			
/works/OL43445740W	The farmer's boy	Johnson, Clifton	504085		/authors/OL29886A	/authors/OL29886A	0	UNRESOLVED			
/works/OL43544590W	She goes to war	Ellis Peters	1130305	Edith Pargeter				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL43545856W	Tales from Dickens	Charles Dickens	6383912	Mary Francis Shura	/authors/OL24638A	/authors/OL24638A	0	UNRESOLVED			
/works/OL43572215W	The surgeon's daughter	Scott, Walter	694508	Thomas Weldon	/authors/OL75235A	/authors/OL75235A	0	UNRESOLVED			
/works/OL43576681W	Ingo	Freytag, Gustav	1008784	Helen Dunmore	/authors/OL150292A	/authors/OL150292A	0	UNRESOLVED			
/works/OL43816547W	Wife To Christopher	Cook, Ida	19170019	Mary Burchell	/authors/OL892147A	/authors/OL892147A	0	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME
/works/OL43826897W	Gustave	Paul de Kock	27675702	Remy Simard	/authors/OL1032996A	/authors/OL1032996A	0	UNRESOLVED			
/works/OL4384055W	The edge of the sword	Vladimir Pozner	3512191	Charles de Gaulle	/authors/OL863624A	/authors/OL863624A	0	UNRESOLVED			
/works/OL43851425W	The new Arabian nights	W. F. Kirby	878928	Anonymous | Jan Stmad | Richard Corben | Robert Louis Stevenson	/authors/OL10812666A	/authors/OL10812666A	0	UNRESOLVED			
/works/OL43878769W	One wide river to cross	Christine Whiting Parmenter	2324644	Barbara Emberley	/authors/OL2321528A	/authors/OL2321528A	0	UNRESOLVED			
/works/OL43890534W	Gentleman Jim	C. S. Thompson	1082358	Raymond Briggs	/authors/OL1098090A	/authors/OL1098090A	0	UNRESOLVED			
/works/OL43919076W	Ragged Dick	Horatio Alger	639239	Horatio Alger Jr.	/authors/OL316972A	/authors/OL13484553A	1	DIRECT_NAME_MATCH	Horatio Alger Jr.	Horatio Alger, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL43945395W	Via crucis	Crawford, F. Marion	890008	Josemaria Escriva	/authors/OL215791A	/authors/OL215791A	0	UNRESOLVED			
/works/OL44003796W	The thunderer	L. Adams Beck	47193050	E. Barrington	/authors/OL10823150A	/authors/OL10823150A	0	UNRESOLVED			
/works/OL44241075W	The starling	Macleod, Norman	42101037	Kathy Lauren Miller	/authors/OL1420165A	/authors/OL1420165A	0	UNRESOLVED			
/works/OL44362582W	Henry VIII and his court	L. Mühlbach	1527832	Neville Williams	/authors/OL11940863A	/authors/OL11940863A	0	UNRESOLVED			
/works/OL44392442W	The gray man	S. R. Crockett	6740331	Mark Greaney	/authors/OL15016035A	/authors/OL15016035A	0	UNRESOLVED			
/works/OL44408764W	The green light	Louise Landon	24894674	Bess Norton	/authors/OL2319624A	/authors/OL2319624A	0	UNRESOLVED			
/works/OL4444484W	All for the best	Bentz Plagemann	2478064	Ruchoma Shain	/authors/OL884594A	/authors/OL884594A	0	UNRESOLVED			
/works/OL445715W	Golden apples	Marjorie Kinnan Rawlings	872673	Rose Elver	/authors/OL18973A	/authors/OL18973A	0	UNRESOLVED			
/works/OL4459054W	There's trouble brewing	C. Day Lewis	1995484	Nicholas Blake	/authors/OL120803A	/authors/OL120803A	0	OL_ALIAS_MATCH	Nicholas Blake	NICHOLAS BLAKE | Nicholas Blake | nicholas blake	OL_ALTERNATE_NAME
/works/OL44609698W	Niagara a Novel	Linda Grace	2551843	Richard A. Watson	/authors/OL955316A	/authors/OL955316A	0	UNRESOLVED			
/works/OL4461748W	Hawk's flight	Helen R. Hull	2280339	Carol Chase	/authors/OL889449A	/authors/OL889449A	0	UNRESOLVED			
/works/OL4472933W	Love Him or Leave Him	Cook, Ida	5287486	Mary Burchell	/authors/OL892147A	/authors/OL892147A	0	DIRECT_NAME_MATCH	Mary Burchell	Mary Burchell	OL_NAME_OR_PERSONAL_NAME
/works/OL4478660W	A world to win	Jack Conroy	1429287	Upton Sinclair	/authors/OL893669A	/authors/OL893669A	0	UNRESOLVED			
/works/OL44797827W	The greatest gamble	Elizabeth (York) Miller	26489558	Per Hansson	/authors/OL16129835A	/authors/OL16129835A	0	UNRESOLVED			
/works/OL44800563W	The unicorn murders	John Dickson Carr	1085567	Carter Dickson	/authors/OL465130A	/authors/OL465130A	0	OL_ALIAS_MATCH	Carter Dickson	Carter DICKSON | Carter Dickson | carter dickson	OL_ALTERNATE_NAME
/works/OL4481016W	The covered wagon	May Yonge McNeer	2580591	Emerson Hough	/authors/OL894195A	/authors/OL894195A	0	UNRESOLVED			
/works/OL4481467W	The Battle of Waterloo	Manuel Komroff	9649007	Jeremy Black	/authors/OL894249A	/authors/OL894249A	0	UNRESOLVED			
/works/OL44840091W	Hospital sketches	Frances Lyndall	1546559	Louisa May Alcott	/authors/OL16147949A	/authors/OL16147949A	0	UNRESOLVED			
/works/OL44927098W	The driven	Alberta Stedman Eagan	21483790	Donald Stuart	/authors/OL2314784A	/authors/OL2314784A	0	UNRESOLVED			
/works/OL44935W	A Changed Man	Hardy, Thomas	586178	Francine Prose	/authors/OL18277A	/authors/OL18277A	0	UNRESOLVED			
/works/OL449514W	Hospital zone	Elizabeth Seifert	21455553	Mary Stolz	/authors/OL25305A	/authors/OL25305A	0	UNRESOLVED			
/works/OL449559W	The doctor takes a wife	Elizabeth Seifert	13588965	Laurie Kingery	/authors/OL25305A	/authors/OL25305A	0	UNRESOLVED			
/works/OL44978380W	Stories of adventure	Hale, Edward Everett	3505922	Jack London	/authors/OL316805A	/authors/OL316805A	0	UNRESOLVED			
/works/OL4501699W	An eye for a tooth	Dornford Yates	43159053	Desmond Eccles	/authors/OL6962599A	/authors/OL6962599A	0	UNRESOLVED			
/works/OL4545325W	The four corners of the world	Roger Duvoisin	13642727	A.E.W. Mason	/authors/OL916848A	/authors/OL916848A	0	UNRESOLVED			
/works/OL454570W	Woman of property	Mabel Ross	22002997	Mabel Seeley	/authors/OL26134A	/authors/OL26134A	0	DIRECT_NAME_MATCH	Mabel Seeley	Mabel Seeley	OL_NAME_OR_PERSONAL_NAME
/works/OL454575W	The Chuckling Fingers	Mabel Ross	2145058	Mabel Seeley	/authors/OL26134A	/authors/OL26134A	0	DIRECT_NAME_MATCH	Mabel Seeley	Mabel Seeley	OL_NAME_OR_PERSONAL_NAME
/works/OL454576W	The crying sisters	Mabel Ross	2145001	Mabel Seeley	/authors/OL26134A	/authors/OL26134A	0	DIRECT_NAME_MATCH	Mabel Seeley	Mabel Seeley	OL_NAME_OR_PERSONAL_NAME
/works/OL4551999W	In London	Conal O'Riordan	45502550	Robert Creeley	/authors/OL919321A	/authors/OL919321A	0	UNRESOLVED			
/works/OL4567726W	Leaves in the wind	Elizabeth Backhouse	6740765	Crystalwizard | George Avera | Joni Latham	/authors/OL925365A	/authors/OL925365A	0	UNRESOLVED			
/works/OL4606355W	Southern hearts	Florence Hull Winterburn	41129509	Ava Thorn	/authors/OL942210A	/authors/OL942210A	0	UNRESOLVED			
/works/OL4608079W	Lark ascending	Mazo De la Roche	16498563	Meagan Spooner	/authors/OL943084A	/authors/OL943084A	0	UNRESOLVED			
/works/OL4620916W	Maida's Little Shop	Inez Haynes Gillmore	1747779	Haynes Inez Irwin | Inez Haynes Irwin	/authors/OL947807A	/authors/OL947807A	0	OL_ALIAS_MATCH	Inez Haynes Irwin	Inez Haynes Irwin | inez haynes irwin	OL_ALTERNATE_NAME
/works/OL462100W	Two of them	J. M. Barrie	21578140	Elodie Parkes	/authors/OL26997A	/authors/OL26997A	0	UNRESOLVED			
/works/OL464285W	The Secret of the Tower	Anthony Hope	4454945		/authors/OL27107A	/authors/OL27107A	0	UNRESOLVED			
/works/OL4668903W	The Squire's Daughter	F. M. Mayor	14138193	Ann Barker	/authors/OL961532A	/authors/OL961532A	0	UNRESOLVED			
/works/OL473142W	Second ending	Ed McBain	26178900	James White	/authors/OL22256A	/authors/OL22256A	0	UNRESOLVED			
/works/OL4754296W	The masked rider	Hoffman Birney	1279659	Neil Peart	/authors/OL993547A	/authors/OL993547A	0	UNRESOLVED			
/works/OL4755101W	Prose and cons	Irvin S. Cobb	49782549	Amanda Flower	/authors/OL993945A	/authors/OL993945A	0	UNRESOLVED			
/works/OL4755142W	The life of the party	Irvin S. Cobb	14197581	Bennett Cerf	/authors/OL993945A	/authors/OL993945A	0	UNRESOLVED			
/works/OL47719W	A King's Lesson	Morris, William	1593635	Aoi Futaba-Kui  Er Xie | Kurenai Mitsuba	/authors/OL28409A	/authors/OL28409A	0	UNRESOLVED			
/works/OL478192W	The writer's art	Wallace Earle Stegner	1807255	James J. Kilpatrick	/authors/OL29961A	/authors/OL29961A	0	UNRESOLVED			
/works/OL4785073W	Rain Forest	Armstrong Sperry	757644	Jinny Johnson | Naklini Nadkarni	/authors/OL1006075A	/authors/OL1006075A	0	UNRESOLVED			
/works/OL4793717W	My first murder	Baker, Susan	1808038	Leena Lehtolainen	/authors/OL1008588A	/authors/OL1008588A	0	UNRESOLVED			
/works/OL4813171W	The three brothers	Michael McLaverty	54487891	Mollie Clarke	/authors/OL1014276A	/authors/OL1014276A	0	UNRESOLVED			
/works/OL4839164W	The deadly percheron	Gregory Tree	242304	John Franklin Bardin	/authors/OL2248940A	/authors/OL2248940A	0	DIRECT_NAME_MATCH	John Franklin Bardin	John Franklin Bardin	OL_NAME_OR_PERSONAL_NAME
/works/OL4861804W	The great short-stories	William James Dawson	6563666	Guy de Maupassant	/authors/OL1033984A	/authors/OL1033984A	0	UNRESOLVED			
/works/OL4869431W	Flight surgeon	Cameron Rogers	22216646	Michael Robert Jennings	/authors/OL1036779A	/authors/OL1036779A	0	UNRESOLVED			
/works/OL4869433W	Manila galleon	Cameron Rogers	12774260	F. Van Wyck Mason	/authors/OL1036779A	/authors/OL1036779A	0	UNRESOLVED			
/works/OL486976W	Land under England	O'Neill, Joseph.	905971	Joseph  O'Neill	/authors/OL30423A	/authors/OL30423A	0	UNRESOLVED			
/works/OL4869939W	From the other side	Fuller, Henry Blake	6543845	Lorelei Buckley	/authors/OL1036952A	/authors/OL1036952A	0	UNRESOLVED			
/works/OL4870191W	Tempest tossed	Roberts, Margaret	493086	Josi S. Kilpack	/authors/OL1037042A	/authors/OL1037042A	0	UNRESOLVED			
/works/OL4871951W	The high heart	Basil King	3005194	Joseph Bathanti	/authors/OL1037722A	/authors/OL1037722A	0	UNRESOLVED			
/works/OL4871960W	The street called Straight	Basil King	44984779	Elizabeth Polk	/authors/OL1037722A	/authors/OL1037722A	0	UNRESOLVED			
/works/OL4881179W	The treasure house	Knipe, Emilie Benson	19354141	Linda Newbery	/authors/OL1041194A	/authors/OL1041194A	0	UNRESOLVED			
/works/OL4881181W	Vive la France	Knipe, Emilie Benson	44499429	Linda van Rijn	/authors/OL1041194A	/authors/OL1041194A	0	UNRESOLVED			
/works/OL4886641W	Upstairs and downstairs	E. C. R. Lorac	1920831	Edward Hayward	/authors/OL124990A	/authors/OL124990A	0	UNRESOLVED			
/works/OL4888360W	Tide of empire	Peter B. Kyne	24804684	Bates Baldwin	/authors/OL1043740A	/authors/OL1043740A	0	UNRESOLVED			
/works/OL4899341W	Last semester	Phyllis Crawford	56007668	Corine Mekaouche	/authors/OL1047945A	/authors/OL1047945A	0	UNRESOLVED			
/works/OL4901476W	Grand parade	G. B. Lancaster	54716176	Lilliana Rose	/authors/OL1048910A	/authors/OL1048910A	0	UNRESOLVED			
/works/OL4902735W	Gold and iron	Joseph Hergesheimer	1903956	Jack Vance	/authors/OL1049393A	/authors/OL1049393A	0	UNRESOLVED			
/works/OL4907590W	Thistledown	C. V. Jamison	30772077	Susan Dexter	/authors/OL1051348A	/authors/OL1051348A	0	UNRESOLVED			
/works/OL4978812W	The death of Lord Haw Haw	Elliot Paul	1871282	Brett Rutledge	/authors/OL4374973A	/authors/OL4374973A	0	UNRESOLVED			
/works/OL4994342W	The throwback	Alfred Henry Lewis	1508541	Tom Sharpe	/authors/OL1080857A	/authors/OL1080857A	0	UNRESOLVED			
/works/OL4996223W	Outlaw valley	Field, Peter	6187660	Max Brand | Steve Cooper	/authors/OL1081487A	/authors/OL1081487A	0	UNRESOLVED			
/works/OL500108W	The common law	Holmes, Oliver Wendell	816001	Oliver Wendell Holmes Jr.	/authors/OL33217A	/authors/OL33217A	0	DIRECT_NAME_MATCH	Oliver Wendell Holmes Jr.	Oliver Wendell Holmes, Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL5005471W	The lost army	Thomas Wallace Knox	2866684	Valerio Massimo Manfredi	/authors/OL1085043A	/authors/OL1085043A	0	UNRESOLVED			
/works/OL500574W	Kintu	Elizabeth Enright	42827324	Jennifer Nansubuga Makumbi	/authors/OL33261A	/authors/OL33261A	0	UNRESOLVED			
/works/OL500754W	Venus im Pelz	Sacher-Masoch, Leopold	2469460	Franz von Bayros | Giorgos Beltsos | Leopold von Sacher-Masoch	/authors/OL33283A	/authors/OL33283A	0	OL_ALIAS_MATCH	Leopold von Sacher-Masoch	Leopold VON SACHER-MASOCH | Leopold Von Sacher - Masoch | Leopold Von Sacher Masoch | Leopold Von Sacher- Masoch | Leopold Von Sacher-Masoch | Leopold von Sacher -Masoch | Leopold von Sacher Masoch | Leopold von Sacher- Masoch | Leopold von Sacher-Masoch | Léopold von Sacher-Masoch	OL_ALTERNATE_NAME
/works/OL5009862W	West and East	Laura Coates Reed	9634189	Harry Turtledove	/authors/OL1086790A	/authors/OL1086790A	0	UNRESOLVED			
/works/OL5033389W	The Murders in Praed Street	Cecil John Charles Street	14534303	John Rhode	/authors/OL6001513A	/authors/OL6001513A	0	OL_ALIAS_MATCH	John Rhode	John RHODE | John Rhode | john rhode	OL_ALTERNATE_NAME
/works/OL5033392W	Mystery at Olympia	Cecil John Charles Street	19133955	John Rhode	/authors/OL6001513A	/authors/OL6001513A	0	OL_ALIAS_MATCH	John Rhode	John RHODE | John Rhode | john rhode	OL_ALTERNATE_NAME
/works/OL5033397W	The Robthorne Mystery	Cecil John Charles Street	9206552	John Rhode	/authors/OL6001513A	/authors/OL6001513A	0	OL_ALIAS_MATCH	John Rhode	John RHODE | John Rhode | john rhode	OL_ALTERNATE_NAME
/works/OL5033402W	Shot at Dawn	Cecil John Charles Street	14184761	Hugh Brewster | John Wilson | Paul Yee	/authors/OL6001513A	/authors/OL6001513A	0	UNRESOLVED			
/works/OL5033408W	Tragedy on the Line	Cecil John Charles Street	19133052	John Rhode	/authors/OL6001513A	/authors/OL6001513A	0	OL_ALIAS_MATCH	John Rhode	John RHODE | John Rhode | john rhode	OL_ALTERNATE_NAME
/works/OL5033415W	Death on the boat-train	Cecil John Charles Street	7817847	John Rhode	/authors/OL6001513A	/authors/OL6001513A	0	OL_ALIAS_MATCH	John Rhode	John RHODE | John Rhode | john rhode	OL_ALTERNATE_NAME
/works/OL5043985W	The three things	Mary Raymond Shipman Andrews	47261402	Annie Ruygt	/authors/OL1099961A	/authors/OL1099961A	0	UNRESOLVED			
/works/OL507334W	Understudies	Mary Eleanor Wilkins Freeman	26211848	Ravi Mangla	/authors/OL33682A	/authors/OL33682A	0	UNRESOLVED			
/works/OL5087854W	Short-story masterpieces	J. Berg Esenwein	251842		/authors/OL1118558A	/authors/OL1118558A	0	UNRESOLVED			
/works/OL5096762W	Out of This Nettle	Norah Lofts	16455676	Jean Ducey	/authors/OL1122052A	/authors/OL1122052A	0	UNRESOLVED			
/works/OL5115275W	A corner of the world	Robert Shaplen	40321180	Mylene Fernandez Pintado	/authors/OL1127191A	/authors/OL1127191A	0	UNRESOLVED			
/works/OL5115516W	The main chance	Nicholson, Meredith	2219752	Colin Forbes	/authors/OL1127231A	/authors/OL1127231A	0	UNRESOLVED			
/works/OL5117008W	Male and Female	Jack Woodford	107266	Margaret Mead	/authors/OL1127665A	/authors/OL1127665A	0	UNRESOLVED			
/works/OL5142760W	The strange path	Gale Wilhelm	18433833	D. Jordan Redhawk	/authors/OL1137167A	/authors/OL1137167A	0	UNRESOLVED			
/works/OL51427W	Rickshaw boy	Lao, She	12580682	Lao She	/authors/OL19515A	/authors/OL19515A	0	DIRECT_NAME_MATCH	Lao She	Lao, She	OL_NAME_OR_PERSONAL_NAME
/works/OL5185419W	The flaming sword	Dixon, Thomas	17107121	George Fort Gibbs	/authors/OL1156030A	/authors/OL3732953A	1	UNRESOLVED			
/works/OL5185441W	The Leopard's Spots	Dixon, Thomas	13710292	Thomas Dixon Jr.	/authors/OL1156030A	/authors/OL3732953A	1	DIRECT_NAME_MATCH	Thomas Dixon Jr.	Thomas Dixon Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL5185442W	The Clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.	/authors/OL1156030A	/authors/OL3732953A	1	DIRECT_NAME_MATCH	Thomas Dixon Jr.	Thomas Dixon Jr.	OL_NAME_OR_PERSONAL_NAME
/works/OL5201468W	Simple stories	Marshall, Archibald	293034	Ingo Schulze	/authors/OL1162705A	/authors/OL1162705A	0	UNRESOLVED			
/works/OL5202771W	The crystal tree	Louise Platt Hauck	1068047	Jennie D. Lindquist	/authors/OL1163142A	/authors/OL1163142A	0	UNRESOLVED			
/works/OL5208215W	Derelicts	McFee, William	12709513	William J. Locke				OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL5214627W	The strength of the hills	Ellery H. Clark	5622050	Elswyth Thane	/authors/OL1167993A	/authors/OL1167993A	0	UNRESOLVED			
/works/OL5283688W	Shadow of the Ninja	Toda, Katsumi.	14191910	Andrew  Matthews	/authors/OL1197028A	/authors/OL1197028A	0	UNRESOLVED			
/works/OL5287315W	A hopeless case	Edgar Fawcett	1895130	K.K. Beck	/authors/OL1198568A	/authors/OL1198568A	0	UNRESOLVED			
/works/OL5287335W	A gentleman of leisure	Edgar Fawcett	1938761	P.G. Wodehouse	/authors/OL1198568A	/authors/OL1198568A	0	UNRESOLVED			
/works/OL5297156W	Give up the ghost	Margaret Erskine	6422989	Megan Crewe	/authors/OL1202815A	/authors/OL1202815A	0	UNRESOLVED			
/works/OL5299022W	Forbidden wine	Frederic Arnold Kummer	2475411	Lynsey Stevens	/authors/OL1203618A	/authors/OL1203618A	0	UNRESOLVED			
/works/OL5299026W	Ladies in hades	Frederic Arnold Kummer	1894709	Frederic Arnold Kummer Jr.	/authors/OL1203618A	/authors/OL1203618A	0	UNRESOLVED			
/works/OL5299028W	Leif Erikson, the Lucky	Frederic Arnold Kummer	489938	Malcolm C. Jensen	/authors/OL1203618A	/authors/OL1203618A	0	UNRESOLVED			
/works/OL5301590W	The climax	Charles Felton Pidgin	2705482	Allison Hobbs	/authors/OL1204738A	/authors/OL1204738A	0	UNRESOLVED			
/works/OL5306104W	The Masked Rider	May Wynne	1279659	Neil Peart	/authors/OL1206682A	/authors/OL1206682A	0	UNRESOLVED			
/works/OL5330133W	Shadow River	Walton Hall Smith	26127328	Ralph Cotton	/authors/OL1222368A	/authors/OL1222368A	0	UNRESOLVED			
/works/OL5359460W	Big Ben	Miers, Earl Schenck	42576314	Caelia Portier	/authors/OL1233932A	/authors/OL1233932A	0	UNRESOLVED			
/works/OL5408075W	Barry Blake of the flying fortress	Gaylord Du Bois	1378815	Gaylord DuBois	/authors/OL1262345A	/authors/OL1262345A	0	UNRESOLVED			
/works/OL54677W	Chinese stories	Douglas, Robert K.	44111740	Jiao Bo	/authors/OL18364A	/authors/OL18364A	0	UNRESOLVED			
/works/OL54711W	Arachne	Georg Ebers	3064542	Lisa Mason	/authors/OL18365A	/authors/OL18365A	0	UNRESOLVED			
/works/OL5475784W	Come along	Josef Berger	16377916	Ellen Raskin | Rebecca Caudill	/authors/OL1295696A	/authors/OL1295696A	0	UNRESOLVED			
/works/OL5588993W	Singing winds	Bercovici, Konrad	1375283	Elizabeth Gill	/authors/OL1344779A	/authors/OL1344779A	0	UNRESOLVED			
/works/OL5596417W	Wings of love	Vera Brown	41001077	Jewel Stone	/authors/OL1347191A	/authors/OL1347191A	0	UNRESOLVED			
/works/OL5608532W	Murder half baked	Aaron Marc Stein	16309576	Kathleen Delaney	/authors/OL1233067A	/authors/OL1233067A	0	UNRESOLVED			
/works/OL5693659W	The southerners	Brady, Cyrus Townsend	6831015	Edna L. Lee	/authors/OL1386096A	/authors/OL1386096A	0	UNRESOLVED			
/works/OL5707135W	The man of the desert	Robert J. Horton	561129	Grace Livingston Hill	/authors/OL1388498A	/authors/OL1388498A	0	UNRESOLVED			
/works/OL5714150W	Oh. Doctor!	Harry Leon Wilson	44584632	Lanay Jackson	/authors/OL1389835A	/authors/OL1389835A	0	UNRESOLVED			
/works/OL5714622W	Windward passage	Hamilton Cochran	8723179	Jim Nisbet	/authors/OL1389925A	/authors/OL1389925A	0	UNRESOLVED			
