work_id	qid	sitelink_count
OL1137682W		0
OL115005W		0
OL1197104W		0
OL123164W		0
OL1258051W		0
OL136324W		0
OL137397W		0
OL1379953W	Q7731890	3
OL1456865W		0
OL1458036W		0
OL1492608W		0
OL1505988W		0
OL15134397W	Q1436350	6
OL1527983W		0
OL1528513W		0
OL15433618W		0
OL15654092W		0
OL15741090W		0
OL16243594W		0
OL16775351W		0
OL17683833W		0
OL17699074W		0
OL17754967W		0
OL17766059W		0
OL1794435W		0
OL1795162W		0
OL1795191W		0
OL1798666W		0
OL18416269W		0
OL18475745W		0
OL1912348W		0
OL1989839W		0
OL207658W		0
OL210607W		0
OL21810336W		0
OL22075130W		0
OL22127996W		0
OL22298022W		0
OL2343224W		0
OL24129W		0
OL24240W		0
OL276428W		0
OL28208624W		0
OL289026W		0
OL29261935W		0
OL29264237W		0
OL3045987W		0
OL3149333W		0
OL31658969W		0
OL31980478W		0
OL32094392W		0
OL32097357W		0
OL32873263W		0
OL33048735W		0
OL3373233W		0
OL35407949W		0
OL37147024W		0
OL3837729W		0
OL3839477W		0
OL39454932W		0
OL4109161W		0
OL4122290W		0
OL42508366W		0
OL42517559W		0
OL42845982W		0
OL43462425W		0
OL43701045W		0
OL43865655W		0
OL43884268W		0
OL44435276W		0
OL449518W		0
OL44965993W		0
OL44971084W		0
OL460814W		0
OL4654583W		0
OL4762238W		0
OL503858W		0
OL5057562W		0
OL5185425W		0
OL5204299W		0
OL5215738W		0
OL5287607W		0
OL5303720W		0
OL54018W		0
OL54071W		0
OL5693624W		0
OL5693626W		0
OL5895464W		0
OL6215674W		0
OL6438827W	Q3521322	3
OL6455645W		0
OL6552104W		0
OL6662791W		0
OL6670754W		0
OL6799659W		0
OL69106W		0
OL69662W		0
OL69674W		0
OL7014670W		0
OL7308432W		0
OL7411898W		0
OL7413646W		0
OL7415448W		0
OL7424463W		0
OL7425297W		0
OL74488W	Q4552609	3
OL7500013W		0
OL7545584W		0
OL7581099W		0
OL7625990W		0
OL7680149W		0
OL7697402W		0
OL7700317W		0
OL7703631W		0
OL7716074W		0
OL7717525W		0
OL7788862W		0
OL7853528W		0
OL7854795W		0
OL7917298W		0
OL8253768W	Q9024244	6
OL8289459W		0
OL848885W	Q384635	39
OL989044W		0
OL99264W		0
OL102653W		0
OL10494344W		0
OL10942839W		0
OL1148935W		0
OL11559867W		0
OL1159300W		0
OL11911698W		0
OL1202880W		0
OL1206492W		0
OL12096897W		0
OL121252W		0
OL12207353W		0
OL1249726W		0
OL1253274W		0
OL1280138W		0
OL12938W		0
OL1454272W		0
OL14877853W		0
OL1503362W		0
OL15047368W		0
OL15139088W		0
OL1515129W		0
OL1515169W		0
OL15152832W	Q2329298	2
OL1526588W		0
OL15365894W		0
OL15718207W		0
OL15842008W		0
OL15863893W		0
OL15995263W		0
OL161204W		0
OL16195898W		0
OL1622748W	Q1249199	15
OL16752296W		0
OL16802384W		0
OL17695178W		0
OL17705527W		0
OL177975W		0
OL1794418W		0
OL1794472W		0
OL1795198W		0
OL1795203W		0
OL1796243W		0
OL1796783W		0
OL1797866W		0
OL18106629W		0
OL1933247W		0
OL1937472W		0
OL1978905W		0
OL1982513W		0
OL1991736W		0
OL20116767W		0
OL20542348W		0
OL20653749W		0
OL20656980W		0
OL207896W		0
OL22066393W		0
OL22129487W		0
OL22141022W		0
OL22260256W		0
OL22291709W		0
OL226445W		0
OL232332W		0
OL2341609W		0
OL2341858W		0
OL237000W		0
OL24296996W		0
OL24773482W		0
OL24854536W		0
OL2624013W		0
OL2634126W		0
OL27691W		0
OL27956464W		0
OL32093715W		0
OL32095395W		0
OL32096485W		0
OL32100070W		0
OL32873478W		0
OL33138016W		0
OL33401743W		0
OL342786W		0
OL3799843W		0
OL3837737W		0
OL38802607W		0
OL3910404W		0
OL3919691W		0
OL39411592W		0
OL39424127W		0
OL39433W		0
OL39567W	Q2342630	8
OL3979507W		0
OL4087260W		0
OL42382451W		0
OL42461907W		0
OL42480671W		0
OL4260027W		0
OL4293703W		0
OL42951134W		0
OL43241980W		0
OL4333278W	Q1225163	12
OL44530530W		0
OL44624371W		0
OL44908022W		0
OL471509W	Q727861	36
OL471928W		0
OL472165W	Q957248	27
OL472768W		0
OL485498W		0
OL4924893W		0
OL4975720W		0
OL5005208W		0
OL5033089W		0
OL505781W		0
OL5156911W		0
OL5196118W		0
OL5301599W		0
OL550009W		0
OL5590840W		0
OL566971W		0
OL627004W	Q2494608	11
OL6682772W		0
OL6689698W		0
OL6751502W		0
OL7116863W		0
OL7133854W		0
OL715620W	Q19898229	2
OL7296952W		0
OL7413624W		0
OL7414079W		0
OL7424622W		0
OL7438246W		0
OL7469361W		0
OL7480621W		0
OL7492078W		0
OL7572669W		0
OL7578102W		0
OL7583358W		0
OL764302W		0
OL7741999W		0
OL7768778W		0
OL7780281W		0
OL7875533W		0
OL814370W		0
OL815402W		0
OL845659W		0
OL85201W		0
OL863558W		0
OL879085W		0
OL10706434W		0
OL10707375W		0
OL1094908W		0
OL1104012W		0
OL1127859W		0
OL1131814W		0
OL1136008W		0
OL1167636W		0
OL1196417W	Q111939250	3
OL1197094W		0
OL1233056W		0
OL12406572W		0
OL12516397W		0
OL13571999W		0
OL1526684W		0
OL1526965W		0
OL154396W		0
OL15532716W		0
OL15930770W		0
OL15931460W		0
OL16028666W		0
OL161631W		0
OL16288131W		0
OL163700W		0
OL16681W	Q10381238	1
OL16788197W		0
OL16820833W		0
OL17750154W		0
OL17986506W		0
OL18011369W		0
OL1833619W		0
OL183469W		0
OL18394W		0
OL18478639W		0
OL196938W		0
OL19806691W		0
OL1995167W		0
OL202311W		0
OL2023428W		0
OL219465W		0
OL22291708W		0
OL2338493W		0
OL2340069W		0
OL2343922W		0
OL2345716W		0
OL235211W		0
OL24234859W		0
OL24970887W		0
OL2629468W		0
OL2635363W		0
OL27449588W		0
OL276470W		0
OL288846W		0
OL32091965W		0
OL32102008W		0
OL33431860W		0
OL3414778W		0
OL35353208W		0
OL3613232W		0
OL36437943W		0
OL36952W	Q111831784	1
OL37023664W		0
OL38582683W		0
OL38699016W		0
OL38744506W		0
OL38761626W		0
OL388860W		0
OL38915995W		0
OL39422454W		0
OL39439289W		0
OL39445312W		0
OL39446838W		0
OL3971872W		0
OL40013610W		0
OL40199087W		0
OL40998W		0
OL4274892W		0
OL4279538W		0
OL437799W		0
OL43837286W		0
OL4458122W		0
OL44609698W		0
OL4481039W		0
OL44840091W		0
OL457727W		0
OL468378W		0
OL471921W	Q934396	25
OL4755142W		0
OL485651W		0
OL4869948W		0
OL4902731W		0
OL505605W		0
OL505792W		0
OL5081418W		0
OL5202543W		0
OL535535W		0
OL576097W		0
OL5780251W		0
OL6308779W		0
OL6355078W		0
OL7008120W		0
OL7008575W		0
OL7134131W		0
OL715624W		0
OL7311418W		0
OL7422456W		0
OL7458081W		0
OL7557581W		0
OL7605741W		0
OL7633026W		0
OL7651105W		0
OL7652217W		0
OL7652502W		0
OL7665346W		0
OL7685272W		0
OL7704510W		0
OL771121W	Q353180	11
OL7719221W		0
OL7753006W		0
OL7845745W		0
OL7862146W		0
OL8127232W		0
OL82916W	Q3204276	8
OL8729584W		0
OL9120857W		0
OL94451W		0
OL10405486W		0
OL10540620W		0
OL10608554W		0
OL1064286W		0
OL10718607W		0
OL1084404W		0
OL1098501W		0
OL111378W		0
OL1170469W		0
OL1175619W		0
OL1208724W	Q1307369	1
OL1216744W		0
OL1238559W		0
OL12454176W		0
OL12578272W		0
OL1309308W		0
OL14990770W		0
OL15047282W		0
OL15130753W		0
OL15233432W		0
OL15263557W		0
OL153212W		0
OL15430383W		0
OL15662495W		0
OL15747339W		0
OL15952187W		0
OL16253412W		0
OL17664632W		0
OL17704622W		0
OL1797138W		0
OL1798691W		0
OL1799944W		0
OL18254386W		0
OL191804W		0
OL19350576W		0
OL1948399W		0
OL19581254W		0
OL19662681W		0
OL19670813W		0
OL20131W		0
OL2022004W		0
OL20543046W		0
OL214718W		0
OL219462W		0
OL22127885W		0
OL22219091W		0
OL22555433W		0
OL2338290W		0
OL2340499W		0
OL2342186W		0
OL235293W		0
OL237017W		0
OL243457W		0
OL24823484W		0
OL24965342W		0
OL24986280W		0
OL24997280W		0
OL26695W		0
OL2878002W		0
OL32092166W		0
OL32092238W		0
OL32097632W		0
OL32101134W		0
OL32334541W		0
OL33137445W		0
OL33169628W		0
OL33180203W		0
OL33292091W		0
OL33309589W		0
OL36962750W		0
OL37152385W		0
OL3864082W		0
OL38837W		0
OL41223W		0
OL414057W		0
OL42361744W		0
OL42571744W		0
OL43839145W		0
OL44362582W		0
OL4477116W		0
OL449521W		0
OL4649311W	Q65065214	1
OL471724W	Q381756	40
OL5102217W		0
OL5124678W		0
OL5215846W		0
OL5216417W		0
OL5359827W		0
OL5962553W		0
OL5962947W		0
OL603369W		0
OL627073W		0
OL6342763W		0
OL6565062W		0
OL6565503W		0
OL6828096W		0
OL69014W		0
OL7008542W		0
OL7015344W		0
OL7202426W		0
OL723894W		0
OL7517756W		0
OL7539506W		0
OL7546427W		0
OL7646940W		0
OL7651107W		0
OL7693996W		0
OL7699208W		0
OL7708502W		0
OL7765504W		0
OL7791054W		0
OL7795001W		0
OL7853951W		0
OL7917311W		0
OL82870W	Q135515	42
OL861187W		0
OL101034W		0
OL11327330W		0
OL1161518W		0
OL1172791W		0
OL11920884W		0
OL1247191W		0
OL1275381W		0
OL1285626W		0
OL1347365W		0
OL13593095W		0
OL14848604W		0
OL14857822W	Q3818205	6
OL1517770W		0
OL151855W		0
OL1524098W		0
OL15398811W		0
OL15508230W		0
OL1562123W		0
OL15746810W		0
OL15841022W		0
OL15862286W		0
OL16093095W		0
OL16754618W		0
OL16785219W		0
OL17454W		0
OL176609W		0
OL17674102W		0
OL17687771W		0
OL17691708W		0
OL17736010W		0
OL1794671W		0
OL1795408W		0
OL17961676W		0
OL1797270W		0
OL18092726W		0
OL18141350W		0
OL18253921W		0
OL18448451W		0
OL1937623W		0
OL1937854W	Q7734317	11
OL1940854W		0
OL19663381W		0
OL200473W		0
OL20170W	Q3484772	5
OL20658251W		0
OL20915882W		0
OL209384W		0
OL22088974W		0
OL22123735W		0
OL22124574W		0
OL227788W		0
OL2279167W		0
OL2344298W		0
OL2345798W		0
OL236162W		0
OL243869W		0
OL24834947W		0
OL25010647W		0
OL2588318W		0
OL2624007W		0
OL2719179W		0
OL2736413W		0
OL274325W		0
OL28685499W		0
OL2918402W		0
OL3046314W	Q112043111	1
OL32090947W		0
OL32093489W		0
OL32094214W		0
OL32094458W		0
OL32147582W		0
OL32873748W		0
OL33139058W		0
OL3334933W		0
OL33431790W		0
OL35989552W		0
OL36529956W		0
OL36934819W		0
OL38467278W		0
OL39415376W		0
OL39432857W		0
OL4134643W	Q119999019	1
OL41836W	Q763847	5
OL42872256W		0
OL4302217W		0
OL43417412W		0
OL43932245W		0
OL4429286W		0
OL4452221W		0
OL44920W		0
OL455515W	Q5304140	2
OL4568726W		0
OL460796W		0
OL4644453W		0
OL472508W		0
OL4790458W		0
OL485453W		0
OL5033395W		0
OL5102214W		0
OL5202777W		0
OL5352062W		0
OL5535112W		0
OL5605427W		0
OL5677612W		0
OL5730368W		0
OL573090W		0
OL5958066W		0
OL6043090W		0
OL6195857W		0
OL6438822W		0
OL6556717W		0
OL6701403W		0
OL6729458W		0
OL6921152W		0
OL6922799W		0
OL7008536W		0
OL7015853W		0
OL7017035W		0
OL7259758W		0
OL7425953W		0
OL7453992W		0
OL7457086W		0
OL7462815W		0
OL7549151W		0
OL7565484W		0
OL7630377W		0
OL7638415W		0
OL765540W		0
OL7698780W		0
OL7698813W		0
OL7742855W		0
OL7761301W		0
OL7763499W		0
OL7764449W		0
OL7795179W		0
OL7904966W		0
OL879164W		0
OL98491W	Q1045464	22
OL104609W		0
OL10563330W		0
OL1167643W		0
OL11696840W		0
OL122227W		0
OL14848051W		0
OL14854469W		0
OL15127668W		0
OL1514090W		0
OL15142749W		0
OL1515428W	Q16889388	1
OL1516135W		0
OL15167822W		0
OL1518829W		0
OL1520750W		0
OL15410831W		0
OL1622789W	Q568299	25
OL16230164W		0
OL16249168W		0
OL17000167W		0
OL172936W		0
OL17660970W		0
OL17662420W		0
OL17667574W		0
OL17671161W		0
OL1770434W		0
OL17705372W		0
OL17724399W		0
OL17782586W		0
OL17924276W		0
OL1794613W		0
OL1795302W		0
OL17985220W		0
OL17985643W		0
OL1799162W		0
OL18060750W		0
OL183601W		0
OL1848739W		0
OL1850557W		0
OL1937690W		0
OL19680112W		0
OL200240W		0
OL20143W		0
OL20654178W		0
OL207860W		0
OL215960W		0
OL22123056W		0
OL22126719W		0
OL22243127W		0
OL2288580W		0
OL229330W		0
OL232372W		0
OL2338858W		0
OL2340882W		0
OL2341685W		0
OL2343728W		0
OL2345220W		0
OL2346134W		0
OL2346223W		0
OL2396125W		0
OL239769W		0
OL240929W		0
OL24104208W		0
OL24104599W		0
OL24120W		0
OL24205670W		0
OL243207W		0
OL24945095W		0
OL254362W		0
OL25681529W		0
OL2645473W		0
OL2680897W		0
OL2709972W		0
OL2737364W		0
OL2765982W		0
OL2984560W		0
OL3045182W		0
OL31345986W		0
OL31960511W		0
OL32094128W		0
OL32096494W		0
OL3297450W		0
OL33134202W		0
OL3581437W		0
OL3750831W		0
OL3870771W		0
OL413050W		0
OL42216828W		0
OL42470720W		0
OL42829440W		0
OL4313508W		0
OL43406235W		0
OL43826897W		0
OL43917808W		0
OL43997981W		0
OL4467516W		0
OL4608104W		0
OL470445W	Q55637845	2
OL4764967W		0
OL47745W		0
OL4861789W		0
OL5201665W		0
OL5287344W		0
OL54118W		0
OL5608539W		0
OL5960263W		0
OL5960299W		0
OL6729469W		0
OL6831761W		0
OL7023200W		0
OL7095940W		0
OL7138928W		0
OL7241768W		0
OL7270774W		0
OL7333549W		0
OL7334264W		0
OL7427816W		0
OL7442056W		0
OL7468023W		0
OL7503254W		0
OL7524659W		0
OL75432W		0
OL7546816W		0
OL7562373W		0
OL7639212W		0
OL76426W		0
OL7645225W		0
OL76548W		0
OL7687775W		0
OL7702013W		0
OL7723335W		0
OL7740650W		0
OL7762895W		0
OL788035W		0
OL7898327W		0
OL806852W		0
OL8550966W		0
OL96025W		0
OL106071W	Q5223576	5
OL112001W		0
OL11255622W		0
OL1168083W	Q208460	136
OL1205604W		0
OL12278999W		0
OL12447301W		0
OL12729687W		0
OL12750062W		0
OL128228W		0
OL13420880W		0
OL1349160W		0
OL1360425W		0
OL1418216W		0
OL1480372W		0
OL1481751W		0
OL15230747W		0
OL1526971W		0
OL1527587W		0
OL1527887W		0
OL15392499W		0
OL15963258W		0
OL16065905W		0
OL160861W	Q39071079	2
OL1621444W		0
OL1639824W		0
OL16583913W		0
OL17648331W		0
OL17676155W		0
OL17955073W		0
OL17966477W		0
OL1800004W		0
OL18254381W		0
OL18424783W		0
OL1848732W		0
OL1912082W		0
OL192205W		0
OL1937483W		0
OL1948556W		0
OL19691310W		0
OL200648W		0
OL20090W		0
OL201581W		0
OL203657W		0
OL212683W		0
OL2196440W	Q1171231	28
OL22069021W		0
OL22083965W		0
OL22118300W		0
OL22275680W		0
OL228476W		0
OL2339680W		0
OL2341589W		0
OL2346268W		0
OL2605144W		0
OL262061W	Q4920909	3
OL262622W		0
OL2648954W		0
OL2681020W		0
OL275128W		0
OL2984568W		0
OL30457295W		0
OL32047509W		0
OL32097290W		0
OL32148192W		0
OL32276750W		0
OL32823336W		0
OL33424314W		0
OL3453388W		0
OL3453389W		0
OL3863944W		0
OL38707948W		0
OL38927689W		0
OL3919632W		0
OL39253387W		0
OL3927998W		0
OL42372W		0
OL4291450W	Q42900408	1
OL42952238W		0
OL42954015W		0
OL4333979W		0
OL43578104W		0
OL4439485W		0
OL4618869W		0
OL46390W	Q464691	21
OL464264W		0
OL481986W		0
OL485547W		0
OL485680W		0
OL4888366W		0
OL4982642W		0
OL5033353W		0
OL5124582W		0
OL5124583W		0
OL5152771W		0
OL5201080W		0
OL5298409W		0
OL54708W		0
OL550024W		0
OL573113W		0
OL5886613W		0
OL6328941W		0
OL63891W		0
OL6572065W		0
OL6665521W		0
OL6696848W		0
OL7134610W		0
OL7139218W		0
OL7304241W		0
OL7368871W		0
OL7390104W		0
OL7412626W		0
OL7414311W		0
OL7415907W		0
OL7439894W		0
OL7444276W		0
OL7538236W		0
OL7652497W		0
OL76562W		0
OL7663578W		0
OL7685277W		0
OL7730165W		0
OL7781135W		0
OL7846948W		0
OL7859891W		0
OL7873418W		0
OL7884584W		0
OL8074995W		0
OL826521W		0
OL8333138W		0
OL859587W		0
OL100225W		0
OL10330049W		0
OL10427177W		0
OL10605366W		0
OL1089938W		0
OL1113775W		0
OL115455W		0
OL1162241W		0
OL1173301W		0
OL1175195W		0
OL1189881W		0
OL11926430W		0
OL13098723W		0
OL1311434W		0
OL137381W		0
OL1437103W		0
OL1492937W		0
OL15433627W		0
OL15743520W		0
OL15867461W		0
OL16086685W		0
OL16206172W		0
OL16707868W		0
OL1681981W		0
OL16907340W		0
OL16911471W		0
OL170752W		0
OL17678565W		0
OL17690523W		0
OL17701933W		0
OL1794701W		0
OL1795289W		0
OL1796296W		0
OL18095479W		0
OL182106W		0
OL182657W		0
OL192237W		0
OL1937771W		0
OL19557263W		0
OL198957W		0
OL20184421W		0
OL20462016W		0
OL2272814W		0
OL234348W		0
OL2344305W		0
OL235992W		0
OL239749W		0
OL241905W		0
OL251684W		0
OL2535343W		0
OL2986859W		0
OL3194211W		0
OL32107810W		0
OL32146036W		0
OL33162717W		0
OL36744247W		0
OL37017599W		0
OL3847246W	Q826727	7
OL38544079W		0
OL38606142W		0
OL38710010W		0
OL38712591W		0
OL40244184W		0
OL41835920W		0
OL42517014W		0
OL4284570W		0
OL42904044W		0
OL43411733W		0
OL43593410W		0
OL43614250W		0
OL43812426W		0
OL4390504W		0
OL44029917W		0
OL44087475W		0
OL44317070W		0
OL44913584W		0
OL44974082W		0
OL45038W		0
OL4771365W		0
OL4885894W		0
OL505881W		0
OL507318W		0
OL5114606W		0
OL5114614W		0
OL5115494W		0
OL5204297W		0
OL52421W		0
OL5279508W		0
OL5362126W		0
OL5651035W		0
OL5760243W		0
OL5969321W		0
OL60470W		0
OL6276814W		0
OL6336958W	Q3412898	1
OL6682778W		0
OL6689763W		0
OL6729478W		0
OL6753090W		0
OL6810341W		0
OL7005397W		0
OL7037522W		0
OL715619W		0
OL7185311W		0
OL7304571W		0
OL7424232W		0
OL7537134W		0
OL7578889W		0
OL7602295W		0
OL7624358W		0
OL7628424W		0
OL7660231W		0
OL7680753W		0
OL7687139W		0
OL7715431W		0
OL7750957W		0
OL7772145W		0
OL7785906W		0
OL7786159W		0
OL7863903W		0
OL7870972W		0
OL7871145W		0
OL7880673W		0
OL7925426W		0
OL879082W		0
OL96208W		0
OL10444629W		0
OL10490582W		0
OL10859380W		0
OL109305W		0
OL109343W		0
OL1140106W		0
OL1162819W		0
OL11765018W		0
OL1207097W		0
OL121243W		0
OL1215965W		0
OL1238469W		0
OL1256793W		0
OL12587W		0
OL1284802W		0
OL139826W		0
OL1418272W		0
OL1483850W		0
OL14848049W		0
OL14858280W	Q4812315	1
OL14863200W		0
OL1491945W		0
OL15127513W		0
OL15127746W		0
OL15251872W		0
OL15476854W		0
OL15837445W		0
OL15841966W		0
OL16246081W		0
OL16305083W		0
OL16601982W		0
OL16741553W		0
OL1689896W		0
OL17028818W		0
OL17518W		0
OL17642698W		0
OL17655811W		0
OL17753070W		0
OL17753093W		0
OL17961003W		0
OL1799084W		0
OL18384315W		0
OL191869W		0
OL1923428W		0
OL195483W		0
OL196009W		0
OL19666826W		0
OL2032300W		0
OL203469W		0
OL20966868W		0
OL20998528W		0
OL22130092W		0
OL22231130W		0
OL2231690W		0
OL2254101W		0
OL226080W		0
OL226733W		0
OL2455077W		0
OL249812W		0
OL262523W		0
OL2755430W		0
OL276365W		0
OL276466W		0
OL2917518W		0
OL29274839W		0
OL32092277W		0
OL32094472W		0
OL3234402W		0
OL32873126W		0
OL33041302W		0
OL3480735W		0
OL3481786W	Q3794775	3
OL37237348W		0
OL3839481W		0
OL3852120W		0
OL38587340W		0
OL38590215W		0
OL38917024W		0
OL3916926W		0
OL39417726W		0
OL39456041W		0
OL3971860W		0
OL408277W		0
OL4112819W		0
OL4280995W		0
OL43016316W		0
OL43146800W		0
OL44218456W		0
OL4429310W		0
OL4429556W		0
OL4439487W		0
OL44504811W		0
OL44506955W		0
OL44675303W		0
OL45571W		0
OL4628884W		0
OL4700532W		0
OL4797829W		0
OL485671W		0
OL4873499W		0
OL4883979W		0
OL4955243W		0
OL4978810W		0
OL5062578W		0
OL5096900W		0
OL5102897W		0
OL5104511W		0
OL54690W		0
OL54870W		0
OL56145W		0
OL567000W		0
OL5848186W		0
OL637777W		0
OL646028W		0
OL6566380W		0
OL6585782W	Q5291304	1
OL65893W		0
OL6668950W		0
OL6681369W		0
OL6697782W		0
OL679194W		0
OL679214W		0
OL6807277W		0
OL7005771W		0
OL7045998W		0
OL7137040W		0
OL7345081W		0
OL741059W		0
OL7435945W		0
OL7440984W		0
OL7446843W		0
OL74501W		0
OL7519243W		0
OL7547108W		0
OL7549896W		0
OL7557904W		0
OL7645195W		0
OL7649628W		0
OL7683347W		0
OL7686810W		0
OL7726066W		0
OL7729142W		0
OL7735730W		0
OL7756402W		0
OL7896400W		0
OL8633704W		0
OL934565W		0
OL95928W		0
OL109210W		0
OL1103997W		0
OL1120518W		0
OL1140156W		0
OL115060W		0
OL1158649W		0
OL1174961W		0
OL11788084W		0
OL1190947W		0
OL12143686W		0
OL1217299W		0
OL1256491W		0
OL1285614W		0
OL14868605W		0
OL1487371W		0
OL1490114W		0
OL15184079W		0
OL15217360W		0
OL15262197W		0
OL1526490W		0
OL15867633W		0
OL15952432W		0
OL16025353W		0
OL16037784W		0
OL16095791W		0
OL1617369W		0
OL16179W		0
OL1619794W		0
OL16476421W		0
OL16745700W		0
OL16785481W		0
OL17621838W		0
OL17656096W		0
OL17965444W		0
OL17983923W		0
OL18093614W		0
OL182134W		0
OL18380629W		0
OL1937704W		0
OL19669326W		0
OL19796324W		0
OL20046W		0
OL20542319W		0
OL20542808W		0
OL212506W		0
OL22119863W		0
OL22309403W		0
OL2288673W		0
OL2341355W		0
OL2341657W		0
OL2342195W		0
OL2345870W		0
OL256387W		0
OL2588343W		0
OL2719042W		0
OL2831513W		0
OL298976W		0
OL3072658W		0
OL31968777W		0
OL3199174W		0
OL32047378W		0
OL32334367W		0
OL32454289W		0
OL3282816W		0
OL33137697W		0
OL3404228W	Q1031831	4
OL34619081W		0
OL3519875W		0
OL36775658W		0
OL39489850W		0
OL4092518W		0
OL42355744W		0
OL42484699W		0
OL4255874W		0
OL42572748W		0
OL4314530W		0
OL43197052W		0
OL43412956W		0
OL4470184W		0
OL44781892W		0
OL44833847W		0
OL44865971W		0
OL485552W		0
OL4883990W		0
OL4888365W		0
OL4994340W		0
OL4994342W		0
OL503565W		0
OL5115509W		0
OL5305923W		0
OL5356512W		0
OL5431842W		0
OL54880W		0
OL5681548W		0
OL5798876W		0
OL6016654W		0
OL627069W	Q2351667	11
OL6332277W		0
OL6334383W		0
OL6438828W		0
OL6554594W		0
OL6555416W		0
OL6585814W		0
OL6672374W		0
OL668685W		0
OL67236W		0
OL68066W		0
OL683094W		0
OL68701W		0
OL6911852W		0
OL7005926W		0
OL7015368W		0
OL7044901W		0
OL7353656W		0
OL7439984W		0
OL7536152W		0
OL7544881W		0
OL7546159W		0
OL7546612W		0
OL7549542W		0
OL7557789W		0
OL7563327W		0
OL7563783W		0
OL7573932W		0
OL7625414W		0
OL7641714W		0
OL7707585W		0
OL7720459W		0
OL7721960W		0
OL7776007W		0
OL7837024W		0
OL7837302W		0
OL7860809W		0
OL7864317W		0
OL7866054W		0
OL7869908W		0
OL7891433W		0
OL815433W		0
OL859492W		0
OL8883287W		0
OL9279015W		0
OL99268W		0
OL10252004W		0
OL10413566W		0
OL10451111W		0
OL1103769W		0
OL111597W		0
OL1130407W		0
OL11539615W		0
OL11696096W		0
OL1174803W		0
OL1190448W		0
OL12104220W		0
OL12207284W		0
OL1233065W		0
OL13098584W		0
OL1337065W		0
OL14848310W		0
OL14848572W		0
OL14848599W		0
OL14864448W	Q1440585	6
OL1501461W		0
OL1505115W		0
OL15202836W		0
OL15736669W		0
OL15855333W		0
OL15969791W		0
OL16024526W		0
OL16335026W	Q1112285	16
OL16721253W		0
OL16727W	Q10381235	1
OL170782W		0
OL17687184W		0
OL17962346W		0
OL1799065W		0
OL1838883W		0
OL1906253W		0
OL1937506W		0
