ol_work_key	ol_title	ol_author_name	goodreads_work_id	gr_primary_contributors	ol_author_key	identity_status	matched_gr_name	matched_ol_name_raw	ol_evidence_type
/works/OL500754W	Venus im Pelz	Sacher-Masoch, Leopold	2469460	Franz von Bayros | Giorgos Beltsos | Leopold von Sacher-Masoch	/authors/OL33283A	OL_ALIAS_MATCH	Leopold von Sacher-Masoch	Leopold Von Sacher-Masoch | Leopold von Sacher-Masoch | Leopold Von Sacher Masoch | Leopold von Sacher Masoch | Leopold von Sacher -Masoch | Leopold von Sacher- Masoch | Leopold Von Sacher - Masoch | Leopold Von Sacher- Masoch | Léopold von Sacher-Masoch | Leopold VON SACHER-MASOCH	OL_ALTERNATE_NAME
/works/OL5009862W	West and East	Laura Coates Reed	9634189	Harry Turtledove	/authors/OL1086790A	UNRESOLVED			
/works/OL5033389W	The Murders in Praed Street	Cecil John Charles Street	14534303	John Rhode	/authors/OL6001513A	OL_ALIAS_MATCH	John Rhode	John Rhode | John RHODE | john rhode	OL_ALTERNATE_NAME
/works/OL5033392W	Mystery at Olympia	Cecil John Charles Street	19133955	John Rhode	/authors/OL6001513A	OL_ALIAS_MATCH	John Rhode	John Rhode | John RHODE | john rhode	OL_ALTERNATE_NAME
/works/OL5033397W	The Robthorne Mystery	Cecil John Charles Street	9206552	John Rhode	/authors/OL6001513A	OL_ALIAS_MATCH	John Rhode	John Rhode | John RHODE | john rhode	OL_ALTERNATE_NAME
/works/OL5033402W	Shot at Dawn	Cecil John Charles Street	14184761	Hugh Brewster | John Wilson | Paul Yee	/authors/OL6001513A	UNRESOLVED			
/works/OL5033408W	Tragedy on the Line	Cecil John Charles Street	19133052	John Rhode	/authors/OL6001513A	OL_ALIAS_MATCH	John Rhode	John Rhode | John RHODE | john rhode	OL_ALTERNATE_NAME
/works/OL5033415W	Death on the boat-train	Cecil John Charles Street	7817847	John Rhode	/authors/OL6001513A	OL_ALIAS_MATCH	John Rhode	John Rhode | John RHODE | john rhode	OL_ALTERNATE_NAME
/works/OL5043985W	The three things	Mary Raymond Shipman Andrews	47261402	Annie Ruygt	/authors/OL1099961A	UNRESOLVED			
/works/OL507334W	Understudies	Mary Eleanor Wilkins Freeman	26211848	Ravi Mangla	/authors/OL33682A	UNRESOLVED			
/works/OL5087854W	Short-story masterpieces	J. Berg Esenwein	251842		/authors/OL1118558A	UNRESOLVED			
/works/OL5096762W	Out of This Nettle	Norah Lofts	16455676	Jean Ducey	/authors/OL1122052A	UNRESOLVED			
/works/OL5115275W	A corner of the world	Robert Shaplen	40321180	Mylene Fernandez Pintado	/authors/OL1127191A	UNRESOLVED			
/works/OL5115516W	The main chance	Nicholson, Meredith	2219752	Colin Forbes	/authors/OL1127231A	UNRESOLVED			
/works/OL5117008W	Male and Female	Jack Woodford	107266	Margaret Mead	/authors/OL1127665A	UNRESOLVED			
/works/OL5142760W	The strange path	Gale Wilhelm	18433833	D. Jordan Redhawk	/authors/OL1137167A	UNRESOLVED			
/works/OL51427W	Rickshaw boy	Lao, She	12580682	Lao She	/authors/OL19515A	DIRECT_NAME_MATCH	Lao She	Lao, She	OL_NAME_OR_PERSONAL_NAME
/works/OL5185419W	The flaming sword	Dixon, Thomas	17107121	George Fort Gibbs		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL5185441W	The Leopard's Spots	Dixon, Thomas	13710292	Thomas Dixon Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL5185442W	The Clansman	Dixon, Thomas	1357600	Thomas Dixon Jr.		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL5201468W	Simple stories	Marshall, Archibald	293034	Ingo Schulze	/authors/OL1162705A	UNRESOLVED			
/works/OL5202771W	The crystal tree	Louise Platt Hauck	1068047	Jennie D. Lindquist	/authors/OL1163142A	UNRESOLVED			
/works/OL5208215W	Derelicts	McFee, William	12709513	William J. Locke		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL5214627W	The strength of the hills	Ellery H. Clark	5622050	Elswyth Thane	/authors/OL1167993A	UNRESOLVED			
/works/OL5283688W	Shadow of the Ninja	Toda, Katsumi.	14191910	Andrew  Matthews	/authors/OL1197028A	UNRESOLVED			
/works/OL5287315W	A hopeless case	Edgar Fawcett	1895130	K.K. Beck	/authors/OL1198568A	UNRESOLVED			
/works/OL5287335W	A gentleman of leisure	Edgar Fawcett	1938761	P.G. Wodehouse	/authors/OL1198568A	UNRESOLVED			
/works/OL5297156W	Give up the ghost	Margaret Erskine	6422989	Megan Crewe	/authors/OL1202815A	UNRESOLVED			
/works/OL5299022W	Forbidden wine	Frederic Arnold Kummer	2475411	Lynsey Stevens	/authors/OL1203618A	UNRESOLVED			
/works/OL5299026W	Ladies in hades	Frederic Arnold Kummer	1894709	Frederic Arnold Kummer Jr.	/authors/OL1203618A	UNRESOLVED			
/works/OL5299028W	Leif Erikson, the Lucky	Frederic Arnold Kummer	489938	Malcolm C. Jensen	/authors/OL1203618A	UNRESOLVED			
/works/OL5301590W	The climax	Charles Felton Pidgin	2705482	Allison Hobbs	/authors/OL1204738A	UNRESOLVED			
/works/OL5306104W	The Masked Rider	May Wynne	1279659	Neil Peart	/authors/OL1206682A	UNRESOLVED			
/works/OL5330133W	Shadow River	Walton Hall Smith	26127328	Ralph Cotton	/authors/OL1222368A	UNRESOLVED			
/works/OL5359460W	Big Ben	Miers, Earl Schenck	42576314	Caelia Portier	/authors/OL1233932A	UNRESOLVED			
/works/OL5408075W	Barry Blake of the flying fortress	Gaylord Du Bois	1378815	Gaylord DuBois	/authors/OL1262345A	UNRESOLVED			
/works/OL54677W	Chinese stories	Douglas, Robert K.	44111740	Jiao Bo	/authors/OL18364A	UNRESOLVED			
/works/OL54711W	Arachne	Georg Ebers	3064542	Lisa Mason	/authors/OL18365A	UNRESOLVED			
/works/OL5475784W	Come along	Josef Berger	16377916	Ellen Raskin | Rebecca Caudill	/authors/OL1295696A	UNRESOLVED			
/works/OL5588993W	Singing winds	Bercovici, Konrad	1375283	Elizabeth Gill	/authors/OL1344779A	UNRESOLVED			
/works/OL5596417W	Wings of love	Vera Brown	41001077	Jewel Stone	/authors/OL1347191A	UNRESOLVED			
/works/OL5608532W	Murder half baked	Aaron Marc Stein	16309576	Kathleen Delaney	/authors/OL1233067A	UNRESOLVED			
/works/OL5693659W	The southerners	Brady, Cyrus Townsend	6831015	Edna L. Lee	/authors/OL1386096A	UNRESOLVED			
/works/OL5707135W	The man of the desert	Robert J. Horton	561129	Grace Livingston Hill	/authors/OL1388498A	UNRESOLVED			
/works/OL5714150W	Oh. Doctor!	Harry Leon Wilson	44584632	Lanay Jackson	/authors/OL1389835A	UNRESOLVED			
/works/OL5714622W	Windward passage	Hamilton Cochran	8723179	Jim Nisbet	/authors/OL1389925A	UNRESOLVED			
/works/OL576187W	Fuoco	Gabriele D'Annunzio	16880108	Tahar ben Jelloun	/authors/OL42037A	UNRESOLVED			
/works/OL5780330W	Daughters of heaven	Victoria Cross	363541	Michelanne Forster	/authors/OL1412253A	UNRESOLVED			
/works/OL5945054W	The purple robe	Ralph Bradford	42937596	David  Dean	/authors/OL1474425A	UNRESOLVED			
/works/OL5959547W	Pardners	Beach, Rex	46167582		/authors/OL1478737A	UNRESOLVED			
/works/OL5969183W	The grapple	Grace MacGowan Cooke	97872	Harry Turtledove	/authors/OL1482457A	UNRESOLVED			
/works/OL5970679W	Time for school	Charles Hofer	42933063	Ellen Lawrence	/authors/OL1483012A	UNRESOLVED			
/works/OL6026025W	The silver bowl	Hugh Ross Williamson	14347584	Diane Stanley	/authors/OL1513584A	UNRESOLVED			
/works/OL6058782W	The King's Arrow	H. A. Cody	624769	Michael Cadnum	/authors/OL1529942A	UNRESOLVED			
/works/OL6059887W	Land of women	Käthe Olshausen-Schönberger	1363120	Lisa M. Bitel	/authors/OL1530612A	UNRESOLVED			
/works/OL6108474W	Mendel	Cannan, Gilbert	45784534	Anita Lavi	/authors/OL1555793A	UNRESOLVED			
/works/OL6143833W	Tomek	Adelaide Ross	6219549	Jean-Claude Mourlevat	/authors/OL1572568A	UNRESOLVED			
/works/OL6150333W	A handful of silver	Horace Townsend	2450794	Meg Hutchinson		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL619322W	I know a secret	Christopher Morley	51319924	Tess Gerritsen	/authors/OL47492A	UNRESOLVED			
/works/OL619329W	Murder with a difference	Christopher Morley	48874914	Molly Lefebure	/authors/OL47492A	UNRESOLVED			
/works/OL6203210W	Casual slaughters	Virginia Hanson	3655086	Robert A. Carter	/authors/OL1598302A	UNRESOLVED			
/works/OL6213273W	The lady and the pirate	Emerson Hough	39919681	Victoria Wessex	/authors/OL1603793A	UNRESOLVED			
/works/OL6221351W	The old wives tale	George Peele	2248867	Arnold Bennett	/authors/OL1607167A	UNRESOLVED			
/works/OL6271196W	The unfortunate traveller	Nash, Thomas	23749677	Edmund Gosse | Thomas Nashe	/authors/OL1635149A	OL_ALIAS_MATCH	Thomas Nashe	Thomas Nashe	OL_ALTERNATE_NAME
/works/OL6304899W	Brass buttons	Jack Rawson	25560683	Sonya C. Dodd	/authors/OL1644175A	UNRESOLVED			
/works/OL6309741W	The raven's wing	Elizabeth Sprigge	42268919	Frances Watts	/authors/OL1645770A	UNRESOLVED			
/works/OL6316094W	Crumbling walls	Joan Conquest	23747879	Laura Strandt	/authors/OL1649463A	UNRESOLVED			
/works/OL6322185W	Love is a racket	Rian James	1966019	John Ridley	/authors/OL1652464A	UNRESOLVED			
/works/OL6327626W	Twelve o'clock high!	Beirne Lay	820246	Beirne Lay Jr. | Sy Bartlett	/authors/OL1654215A	UNRESOLVED			
/works/OL6328871W	Alas, poor Yorick!	Alfred Hoyt Bill	12655495	Chelsea Quinn Yarbro	/authors/OL1654617A	UNRESOLVED			
/works/OL6334857W	Swamp water	Vereen Bell	26173816	Robert Munsch	/authors/OL1656571A	UNRESOLVED			
/works/OL6342381W	The regulators	William Degenhard	955346	Maria Eugenia Ciocchini Suarez | Richard Bachman | Stephen King	/authors/OL1659259A	UNRESOLVED			
/works/OL642803W	Preobrazhenie	Sergeĭ Nikolaevich Sergeev-T͡Senskiĭ	49727955	Ivan Ormandzhiev	/authors/OL49543A	UNRESOLVED			
/works/OL6438527W	The Blood of the Conquerors	Harvey Fergusson	3446419	Harvey Fergusson II	/authors/OL1706654A	UNRESOLVED			
/works/OL6441489W	Our lives	Gaer, Joseph	46733298	Sharyan Alleyne	/authors/OL1707676A	UNRESOLVED			
/works/OL6458462W	The wild wood	Dorothy Clewes	14299547	Charles de Lint	/authors/OL1713231A	UNRESOLVED			
/works/OL648406W	Grey granite	James Leslie Mitchell	1534214	Lewis Grassic Gibbon	/authors/OL50251A	OL_ALIAS_MATCH	Lewis Grassic Gibbon	Lewis Grassic Gibbon | Lewis Grassic GIBBON | Lewis grassic gibbon	OL_ALTERNATE_NAME
/works/OL648413W	A Scots quair	James Leslie Mitchell	1211864	Lewis Grassic Gibbon	/authors/OL50251A	OL_ALIAS_MATCH	Lewis Grassic Gibbon	Lewis Grassic Gibbon | Lewis Grassic GIBBON | Lewis grassic gibbon	OL_ALTERNATE_NAME
/works/OL648416W	Sunset song	James Leslie Mitchell	2555083	Lewis Grassic Gibbon	/authors/OL50251A	OL_ALIAS_MATCH	Lewis Grassic Gibbon	Lewis Grassic Gibbon | Lewis Grassic GIBBON | Lewis grassic gibbon	OL_ALTERNATE_NAME
/works/OL6529952W	The childhood of Jesus	Geraldine Dorothy Cummins	21522388	Dzons Maksvels Kutze | J.M. Coetzee	/authors/OL1745084A	UNRESOLVED			
/works/OL6557431W	Out of a clear sky	Maria Thompson Daviess	3263088	Sally Hinchcliffe	/authors/OL1756904A	UNRESOLVED			
/works/OL6557453W	The hard times	Annie Nelles Dumond	46028733	Russell Scott	/authors/OL1756906A	UNRESOLVED			
/works/OL6565062W	Golden Lady	Eleanor Frances Brown	734496	Shirl Henke	/authors/OL1759715A	UNRESOLVED			
/works/OL6578338W	The strange land	Ned Calmer	22012680	Julia Riding	/authors/OL1764705A	UNRESOLVED			
/works/OL6580753W	Radio City	Hartzell Spence	2293144	Bruce Eaton	/authors/OL1765294A	UNRESOLVED			
/works/OL6580754W	Vain shadow	Hartzell Spence	45261984	Jane Hervey	/authors/OL1765294A	UNRESOLVED			
/works/OL6583025W	English stories	Hale, Edward Everett	1063279	Arturo Vivante	/authors/OL1765999A	UNRESOLVED			
/works/OL6583318W	Light of other days	Elizabeth Frances Corbett	44813118	Bob Shaw	/authors/OL1766081A	UNRESOLVED			
/works/OL6593134W	The craft of novel writing	A. S. Burack	1684099	Dianne Doubtfire	/authors/OL1770044A	UNRESOLVED			
/works/OL6595930W	The Body in the Bed	Bill S. Ballinger	21955643	Jerold Last	/authors/OL1771267A	UNRESOLVED			
/works/OL6607655W	Savage gentleman	Dana Fuller Ross	24897901	Noel B. Gerson	/authors/OL577528A	DIRECT_NAME_MATCH	Noel B. Gerson	Noel B. Gerson	OL_NAME_OR_PERSONAL_NAME
/works/OL6607988W	Gallop!	John Ressich	2146002	Rufus Butler Seder	/authors/OL1776502A	UNRESOLVED			
/works/OL662635W	I.N.R.I	Peter Rosegger	3253860	Michael Moorcock	/authors/OL51614A	UNRESOLVED			
/works/OL6661525W	Wait for the Dawn	Martha Albrand	44594775	Derrick Nabarro	/authors/OL1800159A	UNRESOLVED			
/works/OL6661916W	The commandos	Elliott Arnold	587932	Douglas C. Waller	/authors/OL1800289A	UNRESOLVED			
/works/OL6663720W	Navy diver	Henry Gregor Felsen	2292013	Victor Boesen	/authors/OL1800866A	UNRESOLVED			
/works/OL6665110W	Anandamath	Bankim Chandra Chatterji	1790874	Bankim Chandra Chattopadhyay	/authors/OL2803A	OL_ALIAS_MATCH	Bankim Chandra Chattopadhyay	Bankim Chandra Chattopadhyay	OL_ALTERNATE_NAME
/works/OL6665674W	Why the chimes rang	Raymond Alden Underhill	110042	Raymond Macdonald Alden	/authors/OL4558397A	DIRECT_NAME_MATCH	Raymond Macdonald Alden	Raymond Macdonald Alden	OL_NAME_OR_PERSONAL_NAME
/works/OL6668072W	...Summer after summer	Sullivan, Richard	44930060	Ann DeFee	/authors/OL1801990A	UNRESOLVED			
/works/OL666855W	Hebdomeros	De Chirico, Giorgio	631770	Giorgio de Chirico	/authors/OL51856A	UNRESOLVED			
/works/OL6675287W	The Rough Riders	Hermann Hagedorn	743771	Theodore Roosevelt	/authors/OL1804038A	UNRESOLVED			
/works/OL6682778W	Dangerous legacy	George Harmon Coxe	49031870	Valerie Hansen	/authors/OL1806358A	UNRESOLVED			
/works/OL6697758W	Count Hannibal.   A Romance of the court of France	Stanley John Weymann	4882954	Stanley J. Weyman	/authors/OL2553536A	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6697779W	A gentleman of France	Stanley John Weymann	926562	Stanley J. Weyman	/authors/OL2553536A	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6697784W	The Castle Inn	Stanley John Weymann	926567	Stanley J. Weyman	/authors/OL2553536A	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6697786W	Under the red robe	Stanley John Weymann	21359288	Stanley J. Weyman	/authors/OL2553536A	OL_ALIAS_MATCH	Stanley J. Weyman	Stanley J. Weyman	OL_ALTERNATE_NAME
/works/OL6713417W	So long to learn	Doreen Eileen Agnew Wallace	46030325	John Masefield	/authors/OL1816916A	UNRESOLVED			
/works/OL6729710W	The murder tree	Leslie McFarlane	26785381	Alan  Veale		OL_AUTHOR_KEY_AMBIGUOUS			
/works/OL6804085W	Fathom five	Nora Benjamin Kubie	1867450	James Bow	/authors/OL1861016A	UNRESOLVED			
/works/OL6804345W	The Graces	L. Adams Beck	45110085	Laure Eve	/authors/OL1917858A	UNRESOLVED			
/works/OL6804354W	The Thunderer	L. Adams Beck	47193050	E. Barrington	/authors/OL1917858A	OL_ALIAS_MATCH	E. Barrington	E. Barrington | E. BARRINGTON	OL_ALTERNATE_NAME
/works/OL6804358W	The Ladies!	L. Adams Beck	594190	Doris Grumbach	/authors/OL1917858A	UNRESOLVED			
/works/OL6806103W	Any number can play	Edward Harris Heth	42008037	Clifton Fadiman	/authors/OL1861783A	UNRESOLVED			
/works/OL6807299W	The freebooters	Robert Wernick	754234	Barry Windsor-Smith	/authors/OL1862261A	UNRESOLVED			
/works/OL6807372W	In the land of cotton	Dorothy Scarborough	6603057	Martha A. Taylor	/authors/OL1862283A	UNRESOLVED			
/works/OL6808402W	Modern fiction	Dorothy Brewster	53414592	Virginia Woolf	/authors/OL1862706A	UNRESOLVED			
/works/OL6809405W	Three Eighteenth Century Romances	Walpole, Horace	2130088	Harrison R. Steeves	/authors/OL2180322A	UNRESOLVED			
/works/OL6831736W	A gentleman of fortune	H. C. Bailey	6627956	Anna Dean	/authors/OL1872302A	UNRESOLVED			
/works/OL6831744W	The merchant prince	H. C. Bailey	2445943	Armin Shimerman | Michael Scott	/authors/OL1872302A	UNRESOLVED			
/works/OL6831764W	Shadow on the wall	H. C. Bailey	1717228	Jonathan Aycliffe	/authors/OL1872302A	UNRESOLVED			
/works/OL6832691W	The white darkness	Lawrence Mott	2918941	Geraldine McCaughrean	/authors/OL1872531A	UNRESOLVED			
/works/OL6833650W	Be my love	Harriet Hinsdale	48284556	J.C. McKenzie	/authors/OL1872802A	UNRESOLVED			
/works/OL6860837W	The silent duchess	Green, Anne	381607	Dacia Maraini	/authors/OL1884405A	UNRESOLVED			
/works/OL6866300W	Morning of life	Kristmann Guðmundsson	5346128	Kristmann Gudmundsson	/authors/OL1887959A	UNRESOLVED			
/works/OL6901043W	Gorgo	Charles Kelsey Gaines	13249025	Carson Bingham	/authors/OL2882971A	UNRESOLVED			
/works/OL69043W	Under the sunset	William Dean Howells	768567	Bram Stoker	/authors/OL23681A	UNRESOLVED			
/works/OL69114W	An imperative duty	William Dean Howells	2738465	Paul James Petrie	/authors/OL23681A	UNRESOLVED			
/works/OL6911852W	Kona	Marjorie Jane Putnam Sinclair	41073580	Synful Desire	/authors/OL1913174A	UNRESOLVED			
/works/OL6922389W	The little brother	Josiah Flynt	42819537	Victoria Patterson	/authors/OL1917207A	UNRESOLVED			
/works/OL7000575W	Palm Beach	Vanderbilt, Cornelius	2814794	Pat Booth	/authors/OL1957816A	UNRESOLVED			
/works/OL7002626W	Old man's beard	J. B. Morton	3911688	H. Russell Wakefield	/authors/OL1958557A	UNRESOLVED			
/works/OL7002704W	The ticking heart	Dolores Hitchens	41098406	Sylvia A. Winters	/authors/OL1958574A	UNRESOLVED			
/works/OL7004014W	Shifting winds	Leon Ware	6504130	Lex Valentine	/authors/OL1959072A	UNRESOLVED			
/works/OL7013689W	Iron City	M. H. Hedges	17615753	David Scott Milton	/authors/OL1962951A	UNRESOLVED			
/works/OL7021212W	The royal road	Charlie May (Hogue) Simon	23585582	Robin Saxon	/authors/OL1965974A	UNRESOLVED			
/works/OL7097169W	Spring storm	Johnson, Alvin Saunders	142161	Tennessee Williams	/authors/OL2009467A	UNRESOLVED			
/works/OL7098206W	Valentine and Orson	Arthur Dickson	23577181	Walter Crane	/authors/OL2009858A	UNRESOLVED			
/works/OL710764W	Gospoda Golovlevy	Mikhail Evgrafovich Saltykov	127672	I.P. Foote | M.E. Saltykov-Shchedrin | Mihail Evgrafovici Saltikov-Scedrin | Mikhail Saltykov-Shchedrin	/authors/OL56636A	OL_ALIAS_MATCH	M.E. Saltykov-Shchedrin	M. E. Saltykov-Shchedrin | M E. Saltykov-Shchedrin	OL_ALTERNATE_NAME
/works/OL7112556W	Jack and the bean-stalk	Tennyson, Hallam Tennyson	21375812	Michele Dufresne	/authors/OL2017059A	UNRESOLVED			
/works/OL7116863W	The Magic Forest	Patricia Fent Ross	13267989	Stewart Edward White	/authors/OL2019306A	UNRESOLVED			
/works/OL7135335W	Laughter in hell	Jim Tully	16023573	Steve Lipman	/authors/OL2029765A	UNRESOLVED			
/works/OL7135337W	Shadows of men	Jim Tully	22239371	Kevin Grauke	/authors/OL2029765A	UNRESOLVED			
/works/OL716355W	The things men do	Davies, Rhys	1837762	James Hadley Chase	/authors/OL57365A	UNRESOLVED			
/works/OL716357W	A woman	Davies, Rhys	1551736	Sibilla Aleramo	/authors/OL57365A	UNRESOLVED			
/works/OL716365W	The red hills	Davies, Rhys	27472231	James W. Marvin	/authors/OL57365A	UNRESOLVED			
/works/OL716366W	Rings on her fingers	Davies, Rhys	41407506	ReGina Welling	/authors/OL57365A	UNRESOLVED			
/works/OL7185314W	The body in the bonfire	Christopher Bush	426922	Katherine Hall Page	/authors/OL2058121A	UNRESOLVED			
/works/OL7185327W	Dead Man's Music	Christopher Bush	1745386	Gillian Linscott	/authors/OL2058121A	UNRESOLVED			
/works/OL7199351W	Story-writing	F. M. Perry	6975825	Edith Ronald Mirrielees	/authors/OL2066870A	UNRESOLVED			
/works/OL7200877W	Great French short stories	Lewis Melville	487514		/authors/OL1427206A	UNRESOLVED			
/works/OL7202601W	Journey to Mars	Gustavus W. Pope	41050533	Alice  Carroll | Paul Raine	/authors/OL2068323A	UNRESOLVED			
/works/OL7212612W	The land of little rain	Muriel H. Fellows	88473	Mary Austin	/authors/OL2073226A	UNRESOLVED			
/works/OL7266823W	The singing cave	Margaret Carver Leighton	18118498	Margaret Beames	/authors/OL2120468A	UNRESOLVED			
/works/OL7267804W	Instead of the thorn	Bastian Kruithof	302060	Georgette Heyer	/authors/OL2121582A	UNRESOLVED			
/works/OL7285198W	Moth and rust	Mary Cholmondeley	1490395	Philip Jose Farmer	/authors/OL2133911A	UNRESOLVED			
/works/OL7306627W	Jerusalem the golden	St. John, Robert P.	2518725	Margaret Drabble	/authors/OL2144585A	UNRESOLVED			
/works/OL7334080W	Flare path	Hugh Clevely	3684519	Terence Rattigan	/authors/OL2164334A	UNRESOLVED			
/works/OL7342812W	White buffalo	Hoffine, Lyla	2910254	Richard Sale	/authors/OL2171382A	UNRESOLVED			
/works/OL734336W	The unknown guest	Maurice Maeterlinck	29965649	Christopher Stasheff	/authors/OL4334838A	UNRESOLVED			
/works/OL7373732W	Dear senator	McCready Huston	695983	Essie Mae Washington-Williams | William Stadiem | William Stadium	/authors/OL2197379A	UNRESOLVED			
/works/OL7373828W	The sinister shadow	Holt, Henry	45623798	Kenneth Robeson | Will Murray	/authors/OL2197466A	UNRESOLVED			
/works/OL739838W	The Mayflower	Vicente Blasco Ibáñez	25608189	Mark Greenwood	/authors/OL7123339A	UNRESOLVED			
/works/OL7412239W	Replacement	Dick Husted	19221574	Tor Ulven	/authors/OL2235161A	UNRESOLVED			
/works/OL7412811W	Shadow of the crown	Ivy May Bolton	4057718	Jeri Gilchrist	/authors/OL2235490A	UNRESOLVED			
/works/OL7413115W	Crosswinds	Martha Louise Cheavens	1776622	Cindy Holby	/authors/OL2235692A	UNRESOLVED			
/works/OL7413475W	White Boots	Helen Orr Watson	1129150	Noel Streatfeild	/authors/OL2235922A	UNRESOLVED			
/works/OL7414078W	The fire eater	Henry J. Berkowitz	2914333	Ron Goulart	/authors/OL2236354A	UNRESOLVED			
/works/OL7415777W	The gadfly	Addison Lewis	3905792	Ethel Lilian Voynich | H khmzn	/authors/OL2237665A	UNRESOLVED			
/works/OL7421068W	The judas tree	Swanson, Neil H.	2916342	A.J. Cronin	/authors/OL2240390A	UNRESOLVED			
/works/OL7422473W	The rock cried out	Stanley, Edward	661868	Ellen Douglas	/authors/OL2240957A	UNRESOLVED			
/works/OL7422582W	Pink magic	Margaret Lee Runbeck	1371118	Donna Jo Napoli	/authors/OL2240994A	UNRESOLVED			
/works/OL7422756W	Eastern Shore	Warren Howard	13021803	R. Hayes	/authors/OL2241059A	UNRESOLVED			
/works/OL7424082W	Bush holiday	Dale Collins	2825379	Stephen Fennimore	/authors/OL2241628A	UNRESOLVED			
/works/OL7424622W	Footprints on the sand	Ella Williams Porter	523255	Judith Lennox	/authors/OL2241773A	UNRESOLVED			
/works/OL7425169W	Orchid	Eleanor Early	30060	Jayne Ann Krentz | Jayne Castle	/authors/OL2241994A	UNRESOLVED			
/works/OL7425297W	The travels and adventures of Benjamin the Third	Mendele Mokher Sefarim	1153469	Mendele M. Seforim | Mendele Moykher-Sforim	/authors/OL451853A	UNRESOLVED			
/works/OL7425541W	The golden bowl	Feike Feikema	118576	Henry James	/authors/OL2242111A	UNRESOLVED			
/works/OL7425953W	The forbidden forest	Darrell Berrigan	2635102	William Pene du Bois	/authors/OL2242244A	UNRESOLVED			
/works/OL7426804W	Heart's haven	Sara Ware Bassett	2866415	Lois Richer	/authors/OL2242527A	UNRESOLVED			
/works/OL7427314W	The Bog	Patrick Joseph Carroll	1334797	Michael Talbot	/authors/OL2242757A	UNRESOLVED			
/works/OL7436817W	Golden Valley	Frances Gragg	52383870	Gael Aymon	/authors/OL2247162A	UNRESOLVED			
/works/OL7437674W	The last roundup	Harry V. Johnston	2530441	Christie Golden	/authors/OL2247583A	UNRESOLVED			
/works/OL7439790W	White Indian	Grace Moon	655109	Donald Clayton Porter	/authors/OL2248493A	UNRESOLVED			
/works/OL7440000W	The Black Eagle	M. S. Coryn	6396069	Anne Hampson	/authors/OL2248565A	UNRESOLVED			
/works/OL7440005W	The incorruptible	M. S. Coryn	41551177	Margaret Eleanor Leigh	/authors/OL2248565A	UNRESOLVED			
/works/OL7440992W	Steps in the dark	Marten Cumberland	11020589	Ethel Lina White	/authors/OL2248915A	UNRESOLVED			
/works/OL7441332W	15 stories	Herbert Barrows	6685188	Henry Lawson	/authors/OL2249046A	UNRESOLVED			
/works/OL7442216W	Mangled hands	Neil Boyton	2965803	Johnny Stanton	/authors/OL2249418A	UNRESOLVED			
/works/OL7455333W	42nd street	Bradford Ropes	370922	J. Hoberman	/authors/OL2256218A	UNRESOLVED			
/works/OL7458081W	The greater glory	William Dudley Pelley	15466311	Maarten Maartens	/authors/OL2257428A	UNRESOLVED			
/works/OL7466933W	The man from Texas	E. B. Mann	3892696	Linda Style	/authors/OL2262196A	UNRESOLVED			
/works/OL7468269W	The young prince	A. Hamilton Gibbs	14851684	Oscar Wilde	/authors/OL2262859A	UNRESOLVED			
/works/OL7471727W	The leper king	Zofia Kossak-Szczucka	7211236	Scott R. Rezer	/authors/OL2264825A	UNRESOLVED			
/works/OL7478203W	Old Wolf	Leon W. Dean	42864036	Avi	/authors/OL2268234A	UNRESOLVED			
/works/OL7485922W	The pets	Henry Wallace Phillips	1477683	Bragi Olafsson	/authors/OL2272665A	UNRESOLVED			
/works/OL7487694W	The Black Douglas	Donald Douglas	2984779	S.R. Crockett	/authors/OL2273704A	UNRESOLVED			
/works/OL7498417W	Moccasin trail	Reed Fulton	1341530	Eloise Jarvis McGraw	/authors/OL2280234A	UNRESOLVED			
/works/OL7500268W	The captive's return	Sara Elizabeth Gosselink	588550	Catherine Mann	/authors/OL2281295A	UNRESOLVED			
/works/OL7509290W	Murder in Newport	Gerard B. Lambert	24377757	Marilyn Dalla Valle	/authors/OL2287006A	UNRESOLVED			
/works/OL7509548W	Pit pony	Nina Lloyd Banning	2191708	Joyce Barkhouse	/authors/OL2287180A	UNRESOLVED			
/works/OL7537544W	Outlaw country	Amos Moore	46187621	Davida Lynn	/authors/OL2305565A	UNRESOLVED			
/works/OL7539582W	Emergency exit	Anthony Wynne	41186544	Ever N. Hayes	/authors/OL2306278A	UNRESOLVED			
/works/OL7539808W	One woman	Ollivant, Alfred	22710503	Eva Marie Paulliere	/authors/OL2306359A	UNRESOLVED			
/works/OL7539892W	Mountain justice	Charles Neville Buck	26488315	Karen Black	/authors/OL2306398A	UNRESOLVED			
