openlibrary_work_key	selection_title	selection_author	selection_year	ia_identifier	retrieval_source	found_in_primary_query	author_metadata_evidence	author_creator_evidence	broad_sampling_status	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection	ia_language	ia_mediatype
/works/OL51141W	The Job	Sinclair Lewis	1918	DTIC_ADA091767	broad_other_sample	False	False	False	sampled	DTIC ADA091767: Development of Physical Performance Standards for Army Jobs: The Job Analysis Methodology	Defense Technical Information Center	1980-05-01T00:00:00Z	1980		"[""DTIC Archive"", ""Myers, David C."", ""ADVANCED RESEARCH RESOURCES ORGANIZATION BETHESDA MD"", ""*JOB ANALYSIS"", ""JOBS"", ""PERFORMANCE(HUMAN)"", ""STRENGTH(PHYSIOLOGY)"", ""SCALING FACTOR"", ""STANDARDS"", ""RATINGS"", ""ARMY"", ""MILITARY REQUIREMENTS"", ""IDENTIFICATION""]"	A scaled rating procedure for identifying the physical ability requirements of Army jobs was developed and used to collect data for a sample of incumbent soldiers drawn from four Military Occupational Specialties (MOS). The findings indicated that the instruments and procedures designed to obtain perceived physical ability requirements were reliable. The effort produced profiles outlining the physical ability requirements of each MOS given in this report. A criterion task manual containing the more physically demanding tasks for each strength and stamina factor and a procedures manual describing the steps necessary to establish physical ability requirements for additional MOS are published separately as ARI Research Products 80-5a and 80-5b. If the procedure proves valid, the Army can begin to use the methodology to establish physical ability requirements for all MOS on a judgmental rather than an empirical basis. (Author)	"[""dticarchive"", ""usgovernmentmirrors"", ""government-documents""]"	english	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	howtogetjobyouwa0000lieb	broad_other_sample	False	False	False	sampled	How to get the job you want overseas	Liebers, Arthur, 1913-	1976-01-01T00:00:00Z	1976	New York : Pilot Books	Americans -- Employment -- Foreign countries	46 p. ; 22 cm	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	iaunidentified0000unse_m2t8	broad_other_sample	False	False	False	sampled	The Job of the federal executive	Marver H. Bernstein	1958-01-01T00:00:00Z	1958	The Brooking Institutions			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	Eng	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	micro_IA41155116_0516	broad_other_sample	False	False	False	sampled	A Multimedia Telematics Network for On-the-Job Training, Tutoring and Assessment.	"[""Ferreira, J. M. Martins"", ""MacKinnon, Lachlan"", ""Desmulliez, Marc"", ""Foulk, Patrick""]"	1998-01-01T00:00:00Z	1998				"[""microfiche"", ""eric""]"	English	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	instructormanjob00allerich	broad_other_sample	False	False	False	sampled	The instructor, the man and the job; a hand book for instructors of industrial and vocational subjects	Allen, Charles R	1919-01-01T00:00:00Z	1919	Philadelphia London, J. B. Lippincott company	"[""Technical education"", ""Vocational education""]"	2 p.l., iii-iv, [2], v-vii, 373 p. 20 cm	"[""cdl"", ""americana"", ""fav-carlos_costa993"", ""fav-chris_chatz"", ""fav-drskertich"", ""fav-jvmckee"", ""fav-ketanchandaria"", ""fav-oluthe"", ""fav-shahinsrad""]"	eng	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	roleofjobcounsel0000unse	broad_other_sample	False	False	False	sampled	the role of the job counselor in the military enlistment process	beth j. asch	1993-01-01T00:00:00Z	1993	national defense research institute			"[""internetarchivebooks"", ""universityofarizonalib"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	ERIC_ED608278	broad_other_sample	False	False	False	sampled	ERIC ED608278: Preliminary Report Summarizing the Results of Interviews and Focus Groups with Employers, Autistic Individuals, Service Providers, and Higher Education Career Counselors on Perceptions of Barriers and Facilitators for Neurodiverse Individuals in the Job Interview and Customer Interface Processes The unemployment and underemployment of people with Autism Spectrum Disorder (ASD) have been well documented, and traditional approaches to the interview process identified as one area that poses multiple barriers that disadvantage qualified candidates with autism. This report summarizes research conducted by researchers from the Yang-Tan Institute on Employment and Disability at Cornell University, in partnership with the Owen Graduate School of Management at Vanderbilt University, examined employment experiences from the perspective of Autistic people, employers, service providers, and educational institution representatives who work with people with autism. The goal of the research is to explore and depict insights into factors that influence the interview process and job success. This study is part of a series of studies that is part of an NSF C-Accel study to Vanderbilt University entitled Empowering Neurodiverse Populations for Employment. The current study included semi-structured individual and focus group interviews with employers with autism affirmative hiring programs, community employment service providers, and educational representatives (career counselors) who have experience of hiring and working with individuals with ASD people on employment, as well as ASD people. A total of 23 individuals participated in the study through group or individual interviews. Content analysis, triangulation, inter-rater tests were performed to captures the themes and agreement of the findings. The findings suggest that employers, Autistic individuals, and service providers are consistent in experiencing challenges and opportunities that influence the interview and employment experience of Autistic individuals, although from different perspectives. Particularly, ASD people have interview preparation and support, and that employers demonstrate knowledge of neurodiversity and willingness to alter the traditional interview process aids the interview and job success. Employers that we interviewed were all involved in autism hiring programs. Therefore, their responses often highlight the utilization of strategies that minimize challenges that are often reported by Autistic individuals during interviews. While these organizations are more cognizant of the needs of Autistic applicants/employees, the employers' comments suggest that many managers continue to need support even after autism awareness training. Their comments also underline a potential issue; that is, human resource (HR) professionals or managers who know the needs of Autistic applicants may not always be present to support these applicants or to influence the hiring decision. [A report from the work of the Track B-1 (AI and Future Jobs) Empowering Neurodiverse Populations for Employment through National Science Foundation (NSF) Inclusion AI and Innovation Science (B-6970), RAISE C-Accel Phase I Grant funded to Vanderbilt University, Frist Center for Autism and Innovation, Nashville, TN; PTE Federal Award No.: 1936970, Subaward No.; UNIV61108.]	ERIC	2020-08-31T00:00:00Z	2020		"[""ERIC Archive"", ""ERIC"", ""Bruyère, Susanne M. Chang, Hsiao-Ying Saleh, Matthew C."", ""Autism"", ""Pervasive Developmental Disorders"", ""Unemployment"", ""Employment Level"", ""Barriers"", ""Employers"", ""Community Programs"", ""Career Counseling"", ""Counselors"", ""Employment Interviews"", ""Job Applicants"", ""Success"", ""Personnel Selection"", ""Employment Qualifications"", ""Job Skills"", ""Experience"", ""Inclusion"", ""Talent Identification"", ""Self Disclosure (Individuals)"", ""Work Environment"", ""Knowledge Level""]"	The unemployment and underemployment of people with Autism Spectrum Disorder (ASD) have been well documented, and traditional approaches to the interview process identified as one area that poses multiple barriers that disadvantage qualified candidates with autism. This report summarizes research conducted by researchers from the Yang-Tan Institute on Employment and Disability at Cornell University, in partnership with the Owen Graduate School of Management at Vanderbilt University, examined employment experiences from the perspective of Autistic people, employers, service providers, and educational institution representatives who work with people with autism. The goal of the research is to explore and depict insights into factors that influence the interview process and job success. This study is part of a series of studies that is part of an NSF C-Accel study to Vanderbilt University entitled Empowering Neurodiverse Populations for Employment. The current study included semi-structured individual and focus group interviews with employers with autism affirmative hiring programs, community employment service providers, and educational representatives (career counselors) who have experience of hiring and working with individuals with ASD people on employment, as well as ASD people. A total of 23 individuals participated in the study through group or individual interviews. Content analysis, triangulation, inter-rater tests were performed to captures the themes and agreement of the findings. The findings suggest that employers, Autistic individuals, and service providers are consistent in experiencing challenges and opportunities that influence the interview and employment experience of Autistic individuals, although from different perspectives. Particularly, ASD people have interview preparation and support, and that employers demonstrate knowledge of neurodiversity and willingness to alter the traditional interview process aids the interview and job success. Employers that we interviewed were all involved in autism hiring programs. Therefore, their responses often highlight the utilization of strategies that minimize challenges that are often reported by Autistic individuals during interviews. While these organizations are more cognizant of the needs of Autistic applicants/employees, the employers' comments suggest that many managers continue to need support even after autism awareness training. Their comments also underline a potential issue; that is, human resource (HR) professionals or managers who know the needs of Autistic applicants may not always be present to support these applicants or to influence the hiring decision. [A report from the work of the Track B-1 (AI and Future Jobs) Empowering Neurodiverse Populations for Employment through National Science Foundation (NSF) Inclusion AI and Innovation Science (B-6970), RAISE C-Accel Phase I Grant funded to Vanderbilt University, Frist Center for Autism and Innovation, Nashville, TN; PTE Federal Award No.: 1936970, Subaward No.; UNIV61108.]	"[""ericarchive"", ""usgovernmentmirrors"", ""government-documents""]"	english	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	micro_IA41153524_0150	broad_other_sample	False	False	False	sampled	A New Measurement of On-the-Job Training: The Determination and Effect of Training.	"[""Cline, Harold Michael"", ""Rochester Univ., NY.""]"	1981-01-01T00:00:00Z	1981				"[""eric"", ""microfiche""]"	English	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	micro_IA41152949_0098	broad_other_sample	False	False	False	sampled	Mastering the Job Market: Using Graduate Training in Sociology for Careers in Applied Settings.	"[""Huber, Bettina J."", ""American Sociological Association, Washington, DC.""]"	1982-01-01T00:00:00Z	1982				"[""eric"", ""microfiche""]"	English	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	micro_IA41153430_0957	broad_other_sample	False	False	False	sampled	Progressing on the Job. Cooperative Occupational Education, Unit 13. Instructor Material and Student Material.	Missouri Univ., Columbia. Instructional Materials Lab.	1983-01-01T00:00:00Z	1983				"[""eric"", ""microfiche""]"	English	texts
/works/OL51141W	The Job	Sinclair Lewis	1918	howtowinjobinter0000mowe	broad_other_sample	False	False	False	sampled	How to win the job interview battle and knock their socks off!	Mower, Donald Arthur, 1940-	2001-01-01T00:00:00Z	2001	Highland City, Fla. : Rainbow Books	Employment interviewing	64 pages ; 22 cm	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
