work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids
OL69162W	4	2	The landlord at Lion's head;	1911	0.9	1.0	uc1.b2793535|mdp.39015012987650|nyp.33433076083892|uc1.b3862892
OL6917143W	2	1	Uncle Abner, master of mysteries	1918	0.89	1.0	mdp.39015010776881|nyp.33433076053325
OL69625W	3	2	Little Lord Fauntleroy	1917	0.83	1.0	uva.x000242164|nyp.33433082300520|nyp.33433082548169
OL69626W	3	2	Sara Crewe;	1894	0.77	1.0	mdp.39015059510845|mdp.39015066623508|uc1.b4104286
OL69633W	5	2	The lost prince	1915	0.89	1.0	uc2.ark+=13960=t3610w21z|wu.89098013733|nc01.ark+=13960=t58d0z640|uc1.b4104998|uc2.ark+=13960=fk2v40k116
OL69685W	2	1	The making of a marchioness	1901	0.87	1.0	mdp.39015063535598|uc2.ark+=13960=t6rx94h68
OL69686W	6	2	In connection with the De Willoughby claim	1899	0.9	1.0	nyp.33433074847694|uc1.b248539|uc2.ark+=13960=t78s4kj77|mdp.39015011391375|nc01.ark+=13960=t2891751x|nyp.33433074848007
OL69688W	3	3	Through one administration	1916	0.9	1.0	uc2.ark+=13960=t7br8qc3h|mdp.39015049821906|uc2.ark+=13960=t7np1x51s
OL69692W	4	3	His Grace of Osmonde	1897	0.89	1.0	mdp.39015014751971|uc1.b3321186|uva.x000495146|nyp.33433044092413
OL69693W	3	1	The land of the blue flower	1909	0.83	1.0	mdp.39015063512977|nyp.33433074847991|uc2.ark+=13960=fk24b2x79k
OL69696W	2	2	The shuttle	1907	0.9	1.0	uc1.b4717931|mdp.39015014749728
OL69698W	5	3	T. Tembarom	1915	0.9	1.0	uva.x000375714|mdp.39015063517430|uc2.ark+=13960=t1zc7s162|uc2.ark+=13960=t8jd4q82v|uc2.ark+=13960=t76t0kt33
OL69699W	2	2	A lady of quality	1896	0.89	1.0	uc2.ark+=13960=t9z030k35|mdp.39015026757495
OL69700W	3	1	A fair barbarian	1881	0.84	1.0	njp.32101069165122|uc1.32106002062997|uc1.b4104996
OL7016939W	4	3	Mary, Mary	1912	0.88	1.0	nyp.33433075751770|uc2.ark+=13960=t82j6bz41|mdp.39015031308946|nyp.33433075751820
OL7026231W	4	1	D'ri and I;	1901	0.88	1.0	mdp.39015013148062|mdp.39015059387673|nyp.33433082266341|uc2.ark+=13960=t9h41m46t
OL7114815W	4	1	The white linen nurse	1913	0.89	1.0	mdp.39015063517273|nyp.33433082175815|uc1.b3123600|uc2.ark+=13960=t3mw29j0t
OL715605W	2	1	The paying guest	1895	0.89	1.0	njp.32101068598612|uc2.ark+=13960=t6vx0c852
OL715606W	4	2	Will Warburton;	1905	0.89	1.0	mdp.39015000604440|nyp.33433074856422|uc2.ark+=13960=t2w37rn54|uc1.b4102832
OL715607W	7	2	The emancipated	1890	0.88	1.0	uc1.b325790|uc1.b325791|uc1.b325792|uc2.ark+=13960=t1wd3t949|uc2.ark+=13960=t3rv0hd71|uc2.ark+=13960=t4gm85575|uc2.ark+=13960=t5m907759
OL715609W	1	1	The crown of life	1899	0.84	1.0	uva.x000239878
OL715612W	4	2	Thyrza	1887	0.89	1.0	uiuo.ark+=13960=t6737gf1d|uiuo.ark+=13960=t6ww8376s|uiuo.ark+=13960=t79s2gq88|uc2.ark+=13960=t5t72bf74
OL715614W	7	3	The unclassed	1884	0.9	1.0	uiuo.ark+=13960=t1qf9370v|uiuo.ark+=13960=t1rf64403|uiuo.ark+=13960=t73t9zb5t|uc2.ark+=13960=t9c53p273|mdp.39015000604390|uc1.b4102808|uc2.ark+=13960=t0qr4th7f
OL715615W	6	3	Veranilda	1905	0.85	1.0	nyp.33433074856471|uc1.b4102835|uc2.ark+=13960=t6qz25s4p|mdp.39015000604424|uc2.ark+=13960=t55d8tg8z|nyp.33433074856406
OL715616W	1	1	Born in exile	1913	0.82	1.0	nyp.33433074920319
OL715617W	3	1	The town traveller	1898	0.89	1.0	mdp.39015000604366|uc2.ark+=13960=t3kw5dd7g|wu.89095151916
OL715619W	2	1	In the year of jubilee	1895	0.89	1.0	mdp.39015000604754|mdp.39015000604762
OL715620W	4	2	The whirlpool	1897	0.9	1.0	mdp.39015000604226|nyp.33433074864608|uc1.b3322517|uc2.ark+=13960=t9p26z438
OL715621W	1	1	The odd women	1893	0.89	1.0	njp.32101068598620
OL7180408W	2	1	Tales from Boccaccio	1899	0.76	1.0	uc1.b14365|uc2.ark+=13960=t5p845v79
OL7214655W	3	1	The motormaniacs	1905	0.87	1.0	mdp.39015021038693|mdp.39015063947439|uc2.ark+=13960=t50g3j83s
OL7305646W	2	2	The diary of a forty-niner	1920	0.61	1.0	yale.39002007021968|yale.39002004028271
OL735266W	1	1	Some experiences of an Irish R. M	1903	0.83	1.0	uva.x000743454
OL739860W	1	1	Blood and sand;	1919	0.89	1.0	njp.32101068608114
OL74467W	3	2	The strength of the strong	1911	0.78	1.0	uc1.b3550264|njp.32101071962003|uva.x000418931
OL74475W	1	1	The abysmal brute	1913	0.87	1.0	uc2.ark+=13960=fk2z31np9g
OL74484W	2	2	When God laughs	1911	0.9	1.0	mdp.39015021949915|mdp.39015012991629
OL74491W	2	1	The God of his fathers	1901	0.89	1.0	mdp.39015005215341|uc2.ark+=13960=t3319sx4v
OL74500W	2	1	South sea tales	1911	0.87	1.0	mdp.39015005752053|nyp.33433076076128
OL7485000W	8	5	The Illini	1912	0.77	1.0	uiuo.ark+=13960=t5cc0wf0z|uc2.ark+=13960=t59c6sj6m|mdp.39015070477115|uc1.b3624124|uc2.ark+=13960=t4cn70536|uc2.ark+=13960=t4gm84n52|uiuo.ark+=13960=t17m0693d|nyp.33433074808530
OL7538246W	1	1	In the days of Queen Victoria	1903	0.77	1.0	mdp.39015061869783
OL75487W	4	2	Unknown to history	1908	0.89	1.0	uc2.ark+=13960=t3mw2jt47|nyp.33433075861827|uiuo.ark+=13960=t45q5kw84|uiuo.ark+=13960=t9p27jq0v
OL7549151W	1	1	The adventures of Jimmie Dale	1917	0.89	1.0	uc2.ark+=13960=t07w6762r
OL7562586W	2	2	The black bag	1908	0.9	1.0	uc2.ark+=13960=t6251h91w|mdp.39015063977006
OL7572062W	3	2	McLoughlin and old Oregon;	1900	0.72	1.0	mdp.39015063916699|uc1.$b630636|uc2.ark+=13960=t6k06zb40
OL76507W	1	1	John Burnet of Barns;	1898	0.82	1.0	uc2.ark+=13960=t6930w82k
OL76582W	1	1	The power-house	1916	0.88	1.0	uva.x001993164
OL78039W	1	1	Autobiography of a pocket-handkerchief	1897	0.88	1.0	mdp.39015014648482
OL788028W	2	1	Bliss	1921	0.89	1.0	uva.x000157545|uva.x000158066
OL788054W	1	1	The garden party	1922	0.88	0.998	uc2.ark+=13960=t55d8t799
OL788067W	1	1	In a German pension	1911	0.89	1.0	uc2.ark+=13960=t0wp9wh4k
OL789870W	1	1	The red room	1913	0.8	1.0	mdp.39015024654231
OL789891W	3	2	On the seaboard;	1913	0.84	1.0	mdp.39015000534241|uc2.ark+=13960=t21c22020|uc2.ark+=13960=t6zw1mx3g
OL7972468W	1	1	Vera	1921	0.89	1.0	mdp.39015035824963
OL7973256W	2	1	Can such things be?	1918	0.84	1.0	uc1.b4103987|uc2.ark+=13960=t0js9jf6f
OL7973293W	3	2	In the midst of life	1892	0.89	1.0	uc2.ark+=13960=t2j67935h|nc01.ark+=13960=t46q2r28m|njp.32101013566920
OL7973346W	1	1	The monk and the hangman's daughter	1907	0.84	1.0	uva.x000097958
OL8070950W	3	3	Captain Blood	1922	0.89	1.0	mdp.39015012316124|uc1.31158010464377|uva.x000600659
OL8075019W	1	1	The seventh man	1921	0.89	0.998	nyp.33433074807672
OL810457W	1	1	Spies of the kaiser plotting the downfall of England	1909	0.82	0.999	wu.89005389895
OL810501W	1	1	The great war in England in 1897	1895	0.88	0.999	uc2.ark+=13960=t8mc91n0q
OL810504W	2	1	Mademoiselle of Monte Carlo	1921	0.89	1.0	nyp.33433074878285|uc2.ark+=13960=t91839j7r
OL81258W	1	1	The Prussian officer, and other stories	1914	0.88	1.0	njp.32101068574464
OL8127232W	2	1	The reckoning	1905	0.83	1.0	njp.32101063605537|uc2.ark+=13960=t8rb6wq8k
OL8127243W	2	1	The firing line	1908	0.89	1.0	mdp.39015063511326|njp.32101063605446
OL81276W	1	1	England, my England, and other stories	1922	0.82	1.0	nyp.33433074872932
OL81287W	1	1	The lost girl	1920	0.83	1.0	uc1.b4091384
OL8137351W	1	1	Tom Swift among the diamond makers;	1911	0.89	0.999	uc2.ark+=13960=t3qv3cz8v
OL8202749W	2	1	The solitary summer	1900	0.59	0.998	uc1.b3327310|uc2.ark+=13960=t9g44sp9b
OL8249884W	4	2	The fifth string	1902	0.87	1.0	mdp.39015010952003|uc1.b3326099|uc2.ark+=13960=t49p2xc6b|uc2.ark+=13960=t94747j3z
OL8253768W	6	3	The four horsemen of the Apocalypse	1919	0.8	1.0	uc2.ark+=13960=t72v2gf9p|mdp.39015004048164|mdp.39015027190902|nyp.33433082486113|uc1.b3771269|uc2.ark+=13960=t3hx17x99
OL826549W	3	3	The romance of Leonardo da Vinci	1904	0.75	1.0	uc2.ark+=13960=t12n5rf40|uc2.ark+=13960=t81j9cs3j|nyp.33433068043060
OL83840W	4	2	Tales of wonder	1916	0.77	1.0	uc1.b3550106|uc2.ark+=13960=t1jh3dk8s|loc.ark+=13960=t5x643157|uc2.ark+=13960=t12n5210d
OL83877W	2	1	The book of wonder	1913	0.75	1.0	uc1.b3552946|uc2.ark+=13960=t0ht2k606
OL83881W	2	1	Fifty-one tales	1919	0.65	1.0	njp.32101068177284|uc2.ark+=13960=t3vt1h58b
OL84352W	3	1	A thousand and one afternoons in Chicago	1922	0.77	1.0	nyp.33433074850094|uc1.$b367817|uc2.ark+=13960=t3nv9bd9d
OL8470335W	5	2	Tales of war	1918	0.61	1.0	uc2.ark+=13960=t3xs5rf93|loc.ark+=13960=t4wh3568w|mdp.39015031231858|nyp.33433082486162|uc2.ark+=13960=t6h12zc73
OL8470555W	2	1	Peregrine's progress	1922	0.89	1.0	mdp.39015063918497|uc2.ark+=13960=t3513x13q
OL8470559W	4	2	Beltane, the smith;	1915	0.7	1.0	uc2.ark+=13960=t2q52jt8k|nyp.33433075769061|uc1.b3346893|uc2.ark+=13960=t3707zh6n
OL8470564W	4	3	The amateur gentleman	1913	0.9	1.0	mdp.39015063552882|nyp.33433075761464|uc2.ark+=13960=t90866j4w|uc1.b3834475
OL8470720W	5	2	From the memoirs of a minister of France	1895	0.88	1.0	inu.30000011866112|uc2.ark+=13960=t1rf5sd81|mdp.39015063974953|uc1.b3327274|uc2.ark+=13960=t0pr7w14c
OL85189W	1	1	The unknown masterpiece =	1901	0.86	1.0	nc01.ark+=13960=t4sj2fw3s
OL85201W	4	1	Albert Savarus	1892	0.88	1.0	nyp.33433075807556|uc1.b317840|uc2.ark+=13960=t0rr1tc6b|uiuo.ark+=13960=t7rn33c69
OL85208W	3	3	The wild ass's skin	1906	0.89	1.0	mdp.39015011727131|uc2.ark+=13960=t3nv9dn3g|uc1.b4061811
OL85210W	4	3	The Chouans ;	1901	0.89	1.0	uc2.ark+=13960=t3805057m|uc2.ark+=13960=t6ww7f428|uc1.b317844|uc2.ark+=13960=t3125vb1t
OL85231W	3	2	Cousin Bette	1888	0.9	1.0	uc1.b317849|uc2.ark+=13960=t47p8zg77|uva.x000234049
OL8538086W	1	1	The golden fleece;	1896	0.88	1.0	mdp.39015059378086
OL8552750W	4	2	Captain January	1902	0.87	1.0	nyp.33433082230891|uc1.b3331887|uc2.ark+=13960=t3513vj43|mdp.39015063972569
OL8552774W	3	2	Melody	1893	0.86	1.0	nyp.33433082231139|nyp.33433082293717|wu.89070583919
OL859608W	1	1	Some Chinese ghosts	1887	0.53	0.999	uc2.ark+=13960=t77s7jb7z
OL859610W	2	1	Chita	1889	0.89	0.999	mdp.39015012214204|uc1.b4103183
OL859613W	2	1	Kwaidan	1904	0.8	1.0	mdp.39015008023130|uc1.b4407864
OL8608145W	2	1	The poisoned pen	1911	0.87	1.0	nyp.33433076047707|uc2.ark+=13960=t2h708669
OL8608152W	1	1	The treasure train	1917	0.88	1.0	uc2.ark+=13960=t2j67b77p
OL8608163W	3	1	The gold of the gods	1915	0.89	0.999	nyp.33433076047855|uc2.ark+=13960=t2k64b03s|uc2.ark+=13960=t3vt1h10p
OL8608165W	4	1	Guy Garrick	1914	0.89	1.0	nyp.33433076047657|nyp.33433076047665|uc2.ark+=13960=t0ns0m27b|uc2.ark+=13960=t50g3hd16
OL861157W	2	1	The nameless castle;	1912	0.81	1.0	uc1.$b699605|uc2.ark+=13960=t1sf2sf2r
OL8718333W	4	2	A parody outline of history	1921	0.58	1.0	mdp.39015013750909|nyp.33433074803770|uc2.ark+=13960=t5k938742|uc2.ark+=13960=t39z92n8p
OL8718377W	4	2	The rise of Roscoe Paine	1912	0.9	1.0	mdp.39015014178282|uc2.ark+=13960=t1vd6p790|wu.89005392113|njp.32101068141991
OL8718378W	3	2	Cap'n Warren's wards	1913	0.9	1.0	mdp.39015023137584|mdp.49015002354018|uc2.ark+=13960=t5m902j58
OL8718383W	4	2	The Portygee;	1920	0.89	1.0	mdp.39015023072096|nyp.33433074788005|uc2.ark+=13960=t6k06z951|mdp.39015063923943
OL8718384W	3	1	Shavings	1920	0.9	1.0	mdp.39015063923968|njp.32101068142007|uc2.ark+=13960=t3tt4j662
OL8722907W	1	1	An adventure with a genius;	1920	0.71	1.0	nyp.33433082363486
OL8729099W	2	1	The curlytops on Star Island	1918	0.89	1.0	nyp.33433082303300|uc2.ark+=13960=t6c24sc6d
OL8729667W	2	2	The Hill;	1906	0.87	1.0	nyp.33433081580882|uc1.32106002018924
OL878922W	3	2	To let	1921	0.89	1.0	mdp.39015003681668|nyp.33433074855234|uc2.ark+=13960=t6zw1cd9r
OL879066W	1	1	In chancery	1920	0.89	1.0	nyp.33433074855432
OL879073W	4	2	Five Tales	1918	0.89	1.0	nyp.33433074855325|mdp.39015003679936|mdp.39015003679951|mdp.39015003679977
OL879082W	2	1	Fraternity	1909	0.84	0.999	mdp.39015004921915|uc2.ark+=13960=t5t72b219
OL879084W	2	1	The country house	1907	0.88	1.0	mdp.39015003679944|nyp.33433074855507
OL879086W	3	1	The dark flower	1913	0.84	1.0	mdp.39015065936125|nyp.33433074855333|uc2.ark+=13960=t0tq5ww18
OL879088W	2	1	The man of property	1906	0.89	1.0	nyp.33433074855382|uc2.ark+=13960=t3708064f
OL879133W	2	1	Afoot in England	1911	0.51	1.0	njp.32101068583085|uc2.ark+=13960=t1jh3fv4v
OL879244W	1	1	The purple land	1922	0.81	1.0	mdp.39015005753168
OL890331W	9	4	Amazing marriage	1914	0.9	1.0	uc2.ark+=13960=t00004q0v|mdp.39015011356048|uc1.b4102212|mdp.39015030707379|mdp.39015030707395|mdp.39015065444971|mdp.39015065444989|uiuo.ark+=13960=t0ft97q57|uiuo.ark+=13960=t3611q55j
OL890334W	1	1	The tragic comedians;	1898	0.88	1.0	mdp.39015030763158
OL890340W	4	3	Diana of the Crossways	1897	0.89	1.0	uc2.ark+=13960=t3bz6461g|uc1.b4103990|uc2.ark+=13960=t0cv4pb8z|uc1.b4102745
OL890472W	5	2	Hester	1883	0.89	1.0	uc2.ark+=13960=t4xg9h40h|uiuo.ark+=13960=t2697q578|uiuo.ark+=13960=t6f19hx11|uiuo.ark+=13960=t6g16jt37|uc1.b4104873
OL890572W	1	1	So here then are dreams	1901	0.8	1.0	nyp.33433075742779
OL890573W	1	1	The story of an African farm	1888	0.8	1.0	mdp.39015002719386
OL893601W	1	1	Bouvard and Pécuchet	1896	0.9	1.0	mdp.39015008160213
OL93827W	16	2	The life work of Henri René Guy de Maupassant	1903	0.83	1.0	uc2.ark+=13960=t0gt5n51w|uc2.ark+=13960=t10p1cq47|uc2.ark+=13960=t2t44131x|uc2.ark+=13960=t3028wb9x|uc2.ark+=13960=t47p91d5k|uc2.ark+=13960=t5n879114|uc2.ark+=13960=t6nz8h083|uc2.ark+=13960=t7gq6z73r|uc2.ark+=13960=t7np23p8b|uc2.ark+=13960=t7tm78550|uc2.ark+=13960=t7wm19z33|uc2.ark+=13960=t9t151z79|uc2.ark+=13960=t9w09cz39|uva.x001137113|uva.x002400389|uva.x002707120
OL93838W	1	1	Mont Oriol, or, A romance of Auvergne	1903	0.89	1.0	uc2.ark+=13960=t9p26x102
OL93839W	11	4	The odd number	1917	0.86	1.0	pst.000029116232|mdp.39015033410278|uc2.ark+=13960=t0ms3rb3g|mdp.39015033410369|umn.31951d00531022n|umn.31951d005342220|umn.31951d00534224w|uva.x000379694|uva.x000421242|uva.x000968367|uva.x002404094
OL93840W	2	1	Une vie	1889	0.89	1.0	uc1.b317784|uc2.ark+=13960=t2x34rn59
OL93841W	4	3	Pierre et Jean;	1889	0.9	1.0	uc2.ark+=13960=t7np2bm2f|coo.31924111832873|uc2.ark+=13960=t43r0z87z|uc2.ark+=13960=t2b85bv0f
OL942659W	5	2	La Belle Nivernaise	1899	0.88	1.0	uc1.b157441|uc2.ark+=13960=t6639n13h|mdp.39015024761184|uc1.b3127704|uc2.ark+=13960=t3vt1j559
OL942664W	4	3	Sappho	1899	0.89	1.0	uc1.b317915|uc2.ark+=13960=t9x062s02|nyp.33433075807838|uc2.ark+=13960=t2p55gt92
OL94456W	4	1	The battle-ground	1902	0.89	1.0	mdp.39015003941070|mdp.39015003941096|nyp.33433074864921|uc1.b4381829
OL95996W	1	1	The varmint	1910	0.89	1.0	uc2.ark+=13960=t0qr4r574
OL96030W	2	1	Constance Dunlap, woman detective	1913	0.89	1.0	nyp.33433076048564|uc2.ark+=13960=t8z89353s
OL96036W	2	1	The social gangster	1916	0.88	0.997	nyp.33433076047673|uc2.ark+=13960=t7sn02s2h
OL96040W	2	1	The war terror	1915	0.89	1.0	uc2.ark+=13960=t2t43j57j|uc2.ark+=13960=t4dn40b1n
OL96239W	1	1	Six feet four	1918	0.89	0.999	nyp.33433076067366
OL9679346W	2	1	The monk and the hangman's daughter	1892	0.78	0.999	dul1.ark+=13960=t0wq0wv3h|nyp.33433079897819
OL9706147W	1	1	Revelations of a wife ;	1917	0.9	1.0	nyp.33433076069149
OL98505W	3	2	The fruit of the tree	1907	0.9	1.0	mdp.39015011001685|uc2.ark+=13960=t9c53fr56|uc2.ark+=13960=t0js9hr7j
OL98515W	2	1	The reef; a novel	1912	0.84	1.0	nyp.33433076079064|uc2.ark+=13960=t5x63cb37
OL98549W	2	1	The hermit and the wild woman, and other stories	1908	0.89	1.0	mdp.39015008471453|uc2.ark+=13960=t3513w02c
OL98572W	4	2	Sanctuary	1903	0.89	1.0	mdp.39015009098040|mdp.39015048847431|uc2.ark+=13960=t2q52gc7f|nyp.33433076074149
OL98575W	5	2	The touchstone	1900	0.89	1.0	mdp.39015030719150|nyp.33433076074065|uva.x001120966|njp.32101068605789|uc2.ark+=13960=t6833p80z
OL98576W	3	1	Madame de Treymes	1907	0.87	1.0	mdp.39015030719176|mdp.39015066059976|uc2.ark+=13960=t8qb9vx38
OL98579W	4	1	Crucial instances	1901	0.8	1.0	mdp.39015014595980|mdp.39015030719192|uc1.b3864885|uc2.ark+=13960=t80k27t5p
OL98580W	3	1	The glimpses of the moon	1922	0.89	1.0	mdp.39015005391647|nyp.33433076079106|uc2.ark+=13960=t6pz5225b
OL98581W	5	2	The valley of decision;	1902	0.84	1.0	nyp.33433076074503|mdp.39015010563149|mdp.39015010692864|nyp.33433076074032|nyp.33433076074040
OL98582W	1	1	Tales of men and ghosts	1910	0.9	1.0	uc2.ark+=13960=t6qz23d1g
OL98584W	1	1	The greater inclination	1899	0.86	1.0	mdp.39015010759838
OL989320W	1	1	The well of Saint Clare	1909	0.72	1.0	mdp.39015012966415
OL989333W	1	1	The gods are athirst ;	1913	0.85	1.0	uc2.ark+=13960=t3qv3fs8f
